FONUM,Location,Open,Closed,CountA,CountB,Service,CountC,Region2,CountD,Country,SiteCode,Code,Person,DuplicateName,Occupancy,RegionCode,Fields,Month
2618,THE ANCHOR,12/1/2015,8/8/8888,70,7,Navy,39,SOUDA BAY,2,Europe,SB01,E0,ReOpen Mar22 as The Anchor,Dave,THE ANCHOR,70% Souda Bay,2618 THE ANCHOR|Floor|12/1/2015 8/8/8888|70|7 Navy|39 SOUDA BAY|2 Europe|SB01|E0|ReOpen Mar22 as The Anchor|Dave|THE ANCHOR|70% Souda Bay|SBY,May 2023
2664,SANNO HOTEL,8/25/2006,8/8/8888,260,26,Navy,22,ZAMA,5,Japan,ZA06,J0,Dave,SANNO HOTEL,80% New Sanno,ZAM,2664 SANNO HOTEL|Floor|8/25/2006 8/8/8888|260|26 Navy|22 ZAMA|5 Japan|ZA06|J0|Dave|SANNO HOTEL|80% New Sanno|ZAM,May 2023
2887,ROB JAVA CAFE,6/1/2013,8/8/8888,320,32,Army,2,KAISERSLAUTERN,2,Europe,KA04,E0,Dave,ROB JAVA CAFE,20% Rheinland Pfalz,KAI,2887 ROB JAVA CAFE|Floor|6/1/2013 8/8/8888|320|32 Army|2 KAISERSLAUTERN|2 Europe|KA04|E0|Dave|ROB JAVA CAFE|20% Rheinland Pfalz|KAI,May 2023
2890,NGIS ROTA,3/24/2008,8/8/8888,100,10,Navy,43,ROTA,2,Europe,RT01,E0,Dave,NGIS ROTA,70% ROTA,RTA,2890 NGIS ROTA|Floor|3/24/2008 8/8/8888|100|10 Navy|43 ROTA|2 Europe|RT01|E0|Dave|NGIS ROTA|70% ROTA|RTA,May 2023
2895,THE ARENA B/C,4/17/2008,8/8/8888,30,3,Army,4,VICENZA,‎,,2 Europe,VZ03,E0,Dave,ARENA B/C,20% Vicenza,2895 THE ARENA B/C|Floor|4/17/2008 8/8/8888|30|3 Army|4 VICENZA|‎|2 Europe|VZ03|E0|Dave|ARENA B/C|20% Vicenza|VIC,May 2023
2976,WIESBADEN ENT CTR,7/2/2010,8/8/8888,130,13,Army,47,WIESBADEN,2,Europe,WB04,E0,SMS Sep2019,Dave,WIESBADEN E/C,20% Wiesbaden,2976 WIESBADEN ENT CTR|Floor|7/2/2010 8/8/8888|130|13 Army|47 WIESBADEN|2 Europe|WB04|E0|SMS Sep2019|Dave|WIESBADEN E/C|20% Wiesbaden|WIE,May 2023
3072,SEMBACH C/C,7/5/2012,8/8/8888,320,32,Army,2,KAISERSLAUTERN,2,Europe,KA05,E0,Dave,SEMBACH C/C,20% Rheinland Pfalz,KAI,3072 SEMBACH C/C|Floor|7/5/2012 8/8/8888|320|32 Army|2 KAISERSLAUTERN|2 Europe|KA05|E0|Dave|SEMBACH C/C|20% Rheinland Pfalz|KAI,May 2023
3078,CORNER POCKET,8/16/2012,8/8/8888,250,25,Navy,22,ZAMA,5,Japan,ZA04,J0,Dave,CORNER POCKET,80% USN Japan,ZAM,3078 CORNER POCKET|Floor|8/16/2012 8/8/8888|250|25 Navy|22 ZAMA|5 Japan|ZA04|J0|Dave|CORNER POCKET|80% USN Japan|ZAM,May 2023
3079,CLUB TRILOGY,7/20/2015,8/8/8888,250,25,Navy,22,ZAMA,5,Japan,ZA03,J0,Dave,CLUB TRILOGY,80% USN Japan,ZAM,3079 CLUB TRILOGY|Floor|7/20/2015 8/8/8888|250|25 Navy|22 ZAMA|5 Japan|ZA03|J0|Dave|CLUB TRILOGY|80% USN Japan|ZAM,May 2023
3096,HARBOR VIEW CLUB,12/1/2013,8/8/8888,330,33,Navy,19,SASEBO,5,Japan,SA02,J0,Dave,HARBOR VIEW,80% USN SASEBO,SAS,3096 HARBOR VIEW CLUB|Floor|12/1/2013 8/8/8888|330|33 Navy|19 SASEBO|5 Japan|SA02|J0|Dave|HARBOR VIEW|80% USN SASEBO|SAS,May 2023
3097,HARIO,1/1/2014,8/8/8888,330,33,Navy,19,SASEBO,5,Japan,SA03,J0,Dave,HARIO,80% USN SASEBO,SAS,3097 HARIO|Floor|1/1/2014 8/8/8888|330|33 Navy|19 SASEBO|5 Japan|SA03|J0|Dave|HARIO|80% USN SASEBO|SAS,May 2023
3098,GALAXIES,12/1/2013,8/8/8888,330,33,Navy,19,SASEBO,5,Japan,SA01,J0,Dave,GALAXIES,80% USN SASEBO,SAS,3098 GALAXIES|Floor|12/1/2013 8/8/8888|330|33 Navy|19 SASEBO|5 Japan|SA01|J0|Dave|GALAXIES|80% USN SASEBO|SAS,May 2023
194,Floor Europe Army,1990,IGT,1/2/2023,2/3/2023,9/9/9999,60,IGT,ARMSTRONG'S,,2 KAISERSLAUTERN SLOT,2023,0,,,,194 Floor Europe Army|339912 339912-EU0002123|1990 IGT COBALT 27 - MULTI DSU086|1/2/2023|2/3/2023 9/9/9999|60 IGT|ARMSTRONG'S|2 KAISERSLAUTERN SLOT|2023|0,June 2023
194,Floor Europe Army,3652,BAL,5/15/2019 7/26/2019 9/9/9999,60,BAL,ARMSTRONG'S,,2,KAISERSLAUTERN SLOT,2019,4,,,,,194 Floor Europe Army|338122 338122-5130264|3652 BAL J43 DOUBLE BLESSINGS MLP|5/15/2019 7/26/2019 9/9/9999|60 BAL|ARMSTRONG'S|2 KAISERSLAUTERN SLOT|2019|4,June 2023
194,Floor Europe Army,1992,IGT,3/3/2023,5/2/2023,9/9/9999,60,IGT,ARMSTRONG'S,,2 KAISERSLAUTERN SLOT,2023,0,,,,194 Floor Europe Army|339594 339594-EU0005377|1992 IGT PK49 - PROSP LINK - CYHT|3/3/2023|5/2/2023 9/9/9999|60 IGT|ARMSTRONG'S|2 KAISERSLAUTERN SLOT|2023|0,June 2023
194,Floor Europe Army,1993,IGT,3/3/2023,5/2/2023,9/9/9999,60,IGT,ARMSTRONG'S,,2 KAISERSLAUTERN SLOT,2023,0,,,,194 Floor Europe Army|339596 339596-EU0005398|1993 IGT PK49 - PROSP LINK - WSRY|3/3/2023|5/2/2023 9/9/9999|60 IGT|ARMSTRONG'S|2 KAISERSLAUTERN SLOT|2023|0,June 2023
194,Floor Europe Army,6010,ARI,10/5/2022 12/1/2022 9/9/9999,60,ARI,ARMSTRONG'S,,2,KAISERSLAUTERN SLOT,2022,0,,,,,194 Floor Europe Army|339901 339901-MRXU022415|6010 ARI MARSX BUFFALO GOLD REVOL|10/5/2022 12/1/2022 9/9/9999|60 ARI|ARMSTRONG'S|2 KAISERSLAUTERN SLOT|2022|0,June 2023
194,Floor Europe Army,6020,ARI,10/5/2022 12/1/2022 9/9/9999,60,ARI,ARMSTRONG'S,,2,KAISERSLAUTERN SLOT,2022,0,,,,,194 Floor Europe Army|339904 339904-MRXU022409|6020 ARI MARSX PHOENIX EDITION|10/5/2022 12/1/2022 9/9/9999|60 ARI|ARMSTRONG'S|2 KAISERSLAUTERN SLOT|2022|0,June 2023
194,Floor Europe Army,1991,IGT,1/2/2023,2/3/2023,9/9/9999,60,IGT,ARMSTRONG'S,,2 KAISERSLAUTERN SLOT,2023,0,,,,194 Floor Europe Army|339905 339905-EU0002101|1991 IGT COBALT 27 - MULTI DSU087|1/2/2023|2/3/2023 9/9/9999|60 IGT|ARMSTRONG'S|2 KAISERSLAUTERN SLOT|2023|0,June 2023
194,Floor Europe Army,1991,IGT,1/2/2023,2/3/2023,9/9/9999,60,IGT,ARMSTRONG'S,,2 KAISERSLAUTERN SLOT,2023,0,,,,194 Floor Europe Army|339906 339906-EU0002102|1991 IGT COBALT 27 - MULTI DSU087|1/2/2023|2/3/2023 9/9/9999|60 IGT|ARMSTRONG'S|2 KAISERSLAUTERN SLOT|2023|0,June 2023
194,Floor Europe Army,1991,IGT,1/2/2023,2/3/2023,9/9/9999,60,IGT,ARMSTRONG'S,,2 KAISERSLAUTERN SLOT,2023,0,,,,194 Floor Europe Army|339907 339908-EU0002103|1991 IGT COBALT 27 - MULTI DSU087|1/2/2023|2/3/2023 9/9/9999|60 IGT|ARMSTRONG'S|2 KAISERSLAUTERN SLOT|2023|0,June 2023
194,Floor Europe Army,1991,IGT,1/2/2023,2/3/2023,9/9/9999,60,IGT,ARMSTRONG'S,,2 KAISERSLAUTERN SLOT,2023,0,,,,194 Floor Europe Army|339908 339908-EU0002104|1991 IGT COBALT 27 - MULTI DSU087|1/2/2023|2/3/2023 9/9/9999|60 IGT|ARMSTRONG'S|2 KAISERSLAUTERN SLOT|2023|0,June 2023
194,Floor Europe Army,3655,BAL,5/15/2019 7/26/2019 9/9/9999,60,BAL,ARMSTRONG'S,,2,KAISERSLAUTERN SLOT,2019,4,,,,,194 Floor Europe Army|338119 338119-5130261|3655 BAL J43 DANCING DRUMS MLP|5/15/2019 7/26/2019 9/9/9999|60 BAL|ARMSTRONG'S|2 KAISERSLAUTERN SLOT|2019|4,June 2023
194,Floor Europe Army,1990,IGT,1/2/2023,2/3/2023,9/9/9999,60,IGT,ARMSTRONG'S,,2 KAISERSLAUTERN SLOT,2023,0,,,,194 Floor Europe Army|339911 339911-EU0002122|1990 IGT COBALT 27 - MULTI DSU086|1/2/2023|2/3/2023 9/9/9999|60 IGT|ARMSTRONG'S|2 KAISERSLAUTERN SLOT|2023|0,June 2023
194,Floor Europe Army,2262,AIN,3/2/2023,4/1/2023,9/9/9999,60,AIN,ARMSTRONG'S,,2 KAISERSLAUTERN SLOT,2023,0,,,,194 Floor Europe Army|339935 339935-XAR706652|2262 AIN A620 WIN21 (SAP-MJP)|3/2/2023|4/1/2023 9/9/9999|60 AIN|ARMSTRONG'S|2 KAISERSLAUTERN SLOT|2023|0,June 2023
194,Floor Europe Army,3822,KON,12/14/2022,5/2/2023,9/9/9999,60,KON,ARMSTRONG'S,,2 KAISERSLAUTERN SLOT,2022,0,,,,194 Floor Europe Army|339915 339915-171017|3822 KON D27 Ru Yi Wheel Lion|12/14/2022|5/2/2023 9/9/9999|60 KON|ARMSTRONG'S|2 KAISERSLAUTERN SLOT|2022|0,June 2023
194,Floor Europe Army,3821,KON,12/14/2022,5/2/2023,9/9/9999,60,KON,ARMSTRONG'S,,2 KAISERSLAUTERN SLOT,2022,0,,,,194 Floor Europe Army|339916 339916-171018|3821 KON D27 Ru Yi Wheel Panda|12/14/2022|5/2/2023 9/9/9999|60 KON|ARMSTRONG'S|2 KAISERSLAUTERN SLOT|2022|0,June 2023
194,Floor Europe Army,3905,LNW,1/2/2023,2/3/2023,9/9/9999,60,LNW,ARMSTRONG'S,,2 KAISERSLAUTERN SLOT,2023,0,,,,194 Floor Europe Army|339919 339919-5236880|3905 LNW KAS DANCING DRUMS PROSPERI|1/2/2023|2/3/2023 9/9/9999|60 LNW|ARMSTRONG'S|2 KAISERSLAUTERN SLOT|2023|0,June 2023
194,Floor Europe Army,3905,LNW,1/2/2023,2/3/2023,9/9/9999,60,LNW,ARMSTRONG'S,,2 KAISERSLAUTERN SLOT,2023,0,,,,194 Floor Europe Army|339920 339920-5236881|3905 LNW KAS DANCING DRUMS PROSPERI|1/2/2023|2/3/2023 9/9/9999|60 LNW|ARMSTRONG'S|2 KAISERSLAUTERN SLOT|2023|0,June 2023
194,Floor Europe Army,3913,LNW,1/2/2023,2/3/2023,9/9/9999,60,LNW,ARMSTRONG'S,,2 KAISERSLAUTERN SLOT,2023,0,,,,194 Floor Europe Army|339921 339921-5236882|3913 LNW KAS RLP HOG WILD|1/2/2023|2/3/2023 9/9/9999|60 LNW|ARMSTRONG'S|2 KAISERSLAUTERN SLOT|2023|0,June 2023
194,Floor Europe Army,3914,LNW,1/2/2023,2/3/2023,9/9/9999,60,LNW,ARMSTRONG'S,,2 KAISERSLAUTERN SLOT,2023,0,,,,194 Floor Europe Army|339922 339922-5236884|3914 LNW KAS RLP MEAL TICKET|1/2/2023|2/3/2023 9/9/9999|60 LNW|ARMSTRONG'S|2 KAISERSLAUTERN SLOT|2023|0,June 2023
194,Floor Europe Army,2262,AIN,3/2/2023,4/1/2023,9/9/9999,60,AIN,ARMSTRONG'S,,2 KAISERSLAUTERN SLOT,2023,0,,,,194 Floor Europe Army|339936 339936-XAR706653|2262 AIN A620 WIN21 (SAP-MJP)|3/2/2023|4/1/2023 9/9/9999|60 AIN|ARMSTRONG'S|2 KAISERSLAUTERN SLOT|2023|0,June 2023
194,Floor Europe Army,2204,AIN,3/2/2023,4/1/2023,9/9/9999,60,AIN,ARMSTRONG'S,,2 KAISERSLAUTERN SLOT,2023,0,,,,194 Floor Europe Army|339938 339938-XAR706655|2204 AIN A620 HAO YUN INGTOTS M-JP|3/2/2023|4/1/2023 9/9/9999|60 AIN|ARMSTRONG'S|2 KAISERSLAUTERN SLOT|2023|0,June 2023
194,Floor Europe Army,2207,AIN,3/2/2023,4/1/2023,9/9/9999,60,AIN,ARMSTRONG'S,,2 KAISERSLAUTERN SLOT,2023,0,,,,194 Floor Europe Army|339939 339939-XAR706656|2207 AIN A620 HAO YUN TREA MLP M-JP|3/2/2023|4/1/2023 9/9/9999|60 AIN|ARMSTRONG'S|2 KAISERSLAUTERN SLOT|2023|0,June 2023
194,Floor Europe Army,1990,IGT,1/2/2023,2/3/2023,9/9/9999,60,IGT,ARMSTRONG'S,,2 KAISERSLAUTERN SLOT,2023,0,,,,194 Floor Europe Army|339910 339910-EU0002121|1990 IGT COBALT 27 - MULTI DSU086|1/2/2023|2/3/2023 9/9/9999|60 IGT|ARMSTRONG'S|2 KAISERSLAUTERN SLOT|2023|0,June 2023
194,Floor Europe Army,2204,AIN,3/2/2023,4/1/2023,9/9/9999,60,AIN,ARMSTRONG'S,,2 KAISERSLAUTERN SLOT,2023,0,,,,194 Floor Europe Army|339937 339937-XAR706654|2204 AIN A620 HAO YUN INGTOTS M-JP|3/2/2023|4/1/2023 9/9/9999|60 AIN|ARMSTRONG'S|2 KAISERSLAUTERN SLOT|2023|0,June 2023
194,Floor Europe Army,1978,IGT,11/1/2018 7/12/2019 9/9/9999,60,IGT,ARMSTRONG'S,,2,KAISERSLAUTERN SLOT,2018,4,,,,,194 Floor Europe Army|337976 337976-2421865|1978 IGT CRYSTAL C - MULTI PACK 1|11/1/2018 7/12/2019 9/9/9999|60 IGT|ARMSTRONG'S|2 KAISERSLAUTERN SLOT|2018|4,June 2023
194,Floor Europe Army,4016,NOV,9/14/2016 9/23/2016 9/9/9999,60,NOV,ARMSTRONG'S,,2,KAISERSLAUTERN SLOT,2016,6,,,,,194 Floor Europe Army|335938 335938-128854|4016 NOV NOVOSTAR 4ST MULTI-DENOM|9/14/2016 9/23/2016 9/9/9999|60 NOV|ARMSTRONG'S|2 KAISERSLAUTERN SLOT|2016|6,June 2023
194,Floor Europe Army,4018,NOV,9/14/2016 9/23/2016 9/9/9999,60,NOV,ARMSTRONG'S,,2,KAISERSLAUTERN SLOT,2016,6,,,,,194 Floor Europe Army|335945 335945-138173|4018 NOV NOVOSTAR 6ST MULTI-DENOM|9/14/2016 9/23/2016 9/9/9999|60 NOV|ARMSTRONG'S|2 KAISERSLAUTERN SLOT|2016|6,June 2023
194,Floor Europe Army,3084,NOV,3/6/2014 4/18/2014 9/9/9999,60,NOV,ARMSTRONG'S,,2,KAISERSLAUTERN SLOT,2014,9,,,,,194 Floor Europe Army|335951 335951-618344|3084 NOV DOM PREMIUM ED 3|3/6/2014 4/18/2014 9/9/9999|60 NOV|ARMSTRONG'S|2 KAISERSLAUTERN SLOT|2014|9,June 2023
194,Floor Europe Army,3084,NOV,10/30/2014 3/15/2022 9/9/9999,60,NOV,ARMSTRONG'S,,2,KAISERSLAUTERN SLOT,2014,8,,,,,194 Floor Europe Army|335977 335977-647798|3084 NOV DOM PREMIUM ED 3|10/30/2014 3/15/2022 9/9/9999|60 NOV|ARMSTRONG'S|2 KAISERSLAUTERN SLOT|2014|8,June 2023
194,Floor Europe Army,3083,NOV,10/30/2014 11/15/2014 9/9/9999,60,NOV,ARMSTRONG'S,,2,KAISERSLAUTERN SLOT,2014,8,,,,,194 Floor Europe Army|335979 335979-647800|3083 NOV DOMINATOR IMPERA HD5/$4.00|10/30/2014 11/15/2014 9/9/9999|60 NOV|ARMSTRONG'S|2 KAISERSLAUTERN SLOT|2014|8,June 2023
194,Floor Europe Army,3084,NOV,10/30/2014 11/15/2014 9/9/9999,60,NOV,ARMSTRONG'S,,2,KAISERSLAUTERN SLOT,2014,8,,,,,194 Floor Europe Army|335980 335980-647801|3084 NOV DOM PREMIUM ED 3|10/30/2014 11/15/2014 9/9/9999|60 NOV|ARMSTRONG'S|2 KAISERSLAUTERN SLOT|2014|8,June 2023
194,Floor Europe Army,3084,NOV,10/30/2014 11/15/2014 9/9/9999,60,NOV,ARMSTRONG'S,,2,KAISERSLAUTERN SLOT,2014,8,,,,,194 Floor Europe Army|335988 335988-647816|3084 NOV DOM PREMIUM ED 3|10/30/2014 11/15/2014 9/9/9999|60 NOV|ARMSTRONG'S|2 KAISERSLAUTERN SLOT|2014|8,June 2023
194,Floor Europe Army,3617,BAL,11/15/2017 2/16/2018 9/9/9999,60,BAL,ARMSTRONG'S,,2,KAISERSLAUTERN SLOT,2017,5,,,,,194 Floor Europe Army|337961 337961-B170503048|3617 BAL WAVE ULT FE OLVERA ST MLP|11/15/2017 2/16/2018 9/9/9999|60 BAL|ARMSTRONG'S|2 KAISERSLAUTERN SLOT|2017|5,June 2023
194,Floor Europe Army,3619,BAL,11/15/2017 2/16/2018 9/9/9999,60,BAL,ARMSTRONG'S,,2,KAISERSLAUTERN SLOT,2017,5,,,,,194 Floor Europe Army|337964 337964-B170503058|3619 BAL WAVE ULT FE ROUTE 66 MLP|11/15/2017 2/16/2018 9/9/9999|60 BAL|ARMSTRONG'S|2 KAISERSLAUTERN SLOT|2017|5,June 2023
194,Floor Europe Army,3084,NOV,10/30/2014 3/15/2022 9/9/9999,60,NOV,ARMSTRONG'S,,2,KAISERSLAUTERN SLOT,2014,8,,,,,194 Floor Europe Army|335989 335989-647817|3084 NOV DOM PREMIUM ED 3|10/30/2014 3/15/2022 9/9/9999|60 NOV|ARMSTRONG'S|2 KAISERSLAUTERN SLOT|2014|8,June 2023
194,Floor Europe Army,3614,BAL,11/15/2017 2/16/2018 9/9/9999,60,BAL,ARMSTRONG'S,,2,KAISERSLAUTERN SLOT,2017,5,,,,,194 Floor Europe Army|337963 337963-B170503050|3614 BAL WAVE ULT FE BY THE BAY MLP|11/15/2017 2/16/2018 9/9/9999|60 BAL|ARMSTRONG'S|2 KAISERSLAUTERN SLOT|2017|5,June 2023
194,Floor Europe Army,3616,BAL,11/15/2017 2/16/2018 9/9/9999,60,BAL,ARMSTRONG'S,,2,KAISERSLAUTERN SLOT,2017,5,,,,,194 Floor Europe Army|337962 337962-B170503049|3616 BAL WAVE ULT FE CHINA ST MLP|11/15/2017 2/16/2018 9/9/9999|60 BAL|ARMSTRONG'S|2 KAISERSLAUTERN SLOT|2017|5,June 2023
194,Floor Europe Army,3092,NOV,10/13/2017 3/15/2022 9/9/9999,60,NOV,ARMSTRONG'S,,2,KAISERSLAUTERN SLOT,2017,5,,,,,194 Floor Europe Army|337878 337878-735490|3092 NOV CONCURVE ED 4|10/13/2017 3/15/2022 9/9/9999|60 NOV|ARMSTRONG'S|2 KAISERSLAUTERN SLOT|2017|5,June 2023
194,Floor Europe Army,3126,NOV,10/13/2017,3/9/2021,9/9/9999,60,NOV,ARMSTRONG'S,,2 KAISERSLAUTERN SLOT,2017,5,,,,194 Floor Europe Army|337186 337186-735337|3126 NOV VIP EDITION 5/$4.00|10/13/2017|3/9/2021 9/9/9999|60 NOV|ARMSTRONG'S|2 KAISERSLAUTERN SLOT|2017|5,June 2023
194,Floor Europe Army,3126,NOV,10/13/2017,3/9/2021,9/9/9999,60,NOV,ARMSTRONG'S,,2 KAISERSLAUTERN SLOT,2017,5,,,,194 Floor Europe Army|337185 337185-735336|3126 NOV VIP EDITION 5/$4.00|10/13/2017|3/9/2021 9/9/9999|60 NOV|ARMSTRONG'S|2 KAISERSLAUTERN SLOT|2017|5,June 2023
194,Floor Europe Army,4017,NOV,9/14/2016 9/23/2016 9/9/9999,60,NOV,ARMSTRONG'S,,2,KAISERSLAUTERN SLOT,2016,6,,,,,194 Floor Europe Army|337131 337131-166892|4017 NOV NOVOSTAR 5ST MULTI-DENOM|9/14/2016 9/23/2016 9/9/9999|60 NOV|ARMSTRONG'S|2 KAISERSLAUTERN SLOT|2016|6,June 2023
194,Floor Europe Army,3084,NOV,4/10/2015 7/28/2021 9/9/9999,60,NOV,ARMSTRONG'S,,2,KAISERSLAUTERN SLOT,2015,8,,,,,194 Floor Europe Army|336343 336343-657832|3084 NOV DOM PREMIUM ED 3|4/10/2015 7/28/2021 9/9/9999|60 NOV|ARMSTRONG'S|2 KAISERSLAUTERN SLOT|2015|8,June 2023
194,Floor Europe Army,3084,NOV,4/10/2015,5/2/2015,9/9/9999,60,NOV,ARMSTRONG'S,,2 KAISERSLAUTERN SLOT,2015,8,,,,194 Floor Europe Army|336342 336342-657831|3084 NOV DOM PREMIUM ED 3|4/10/2015|5/2/2015 9/9/9999|60 NOV|ARMSTRONG'S|2 KAISERSLAUTERN SLOT|2015|8,June 2023
194,Floor Europe Army,3083,NOV,4/10/2015 3/15/2022 9/9/9999,60,NOV,ARMSTRONG'S,,2,KAISERSLAUTERN SLOT,2015,8,,,,,194 Floor Europe Army|336341 336341-657830|3083 NOV DOMINATOR IMPERA HD5/$4.00|4/10/2015 3/15/2022 9/9/9999|60 NOV|ARMSTRONG'S|2 KAISERSLAUTERN SLOT|2015|8,June 2023
195,Floor Europe Army,3092,NOV,10/13/2017 12/21/2017 9/9/9999,60,NOV,LCCC,,2,KAISERSLAUTERN SLOT,2017,5,,,,,195 Floor Europe Army|337880 337880-735492|3092 NOV CONCURVE ED 4|10/13/2017 12/21/2017 9/9/9999|60 NOV|LCCC|2 KAISERSLAUTERN SLOT|2017|5,June 2023
195,Floor Europe Army,3616,BAL,9/3/2020 9/24/2020 9/9/9999,60,BAL,LCCC,,2,KAISERSLAUTERN SLOT,2020,2,,,,,195 Floor Europe Army|338135 338135-B170189340|3616 BAL WAVE ULT FE CHINA ST MLP|9/3/2020 9/24/2020 9/9/9999|60 BAL|LCCC|2 KAISERSLAUTERN SLOT|2020|2,June 2023
195,Floor Europe Army,3545,KON,10/19/2017 12/21/2017 9/9/9999,60,KON,LCCC,,2,KAISERSLAUTERN SLOT,2017,5,,,,,195 Floor Europe Army|337885 337885-132633|3545 KON CRES S/B/B VOLCANO BOUNTY|10/19/2017 12/21/2017 9/9/9999|60 KON|LCCC|2 KAISERSLAUTERN SLOT|2017|5,June 2023
195,Floor Europe Army,1966,IGT,1/19/2019,5/2/2019,9/9/9999,60,IGT,LCCC,,2 KAISERSLAUTERN SLOT,2019,4,,,,195 Floor Europe Army|337989 337989-2438103|1966 IGT CRYSTAL DUAL MULTI SET 003|1/19/2019|5/2/2019 9/9/9999|60 IGT|LCCC|2 KAISERSLAUTERN SLOT|2019|4,June 2023
195,Floor Europe Army,1969,IGT,1/19/2019,5/2/2019,9/9/9999,60,IGT,LCCC,,2 KAISERSLAUTERN SLOT,2019,4,,,,195 Floor Europe Army|337993 337993-2438171|1969 IGT CRYSTAL D - MULTI SET 00T|1/19/2019|5/2/2019 9/9/9999|60 IGT|LCCC|2 KAISERSLAUTERN SLOT|2019|4,June 2023
195,Floor Europe Army,2223,AIN,1/23/2020 1/31/2020 9/9/9999,60,AIN,LCCC,,2,KAISERSLAUTERN SLOT,2020,3,,,,,195 Floor Europe Army|338000 338000-XAR697367|2223 AIN A620 M/CHOICE-T SAP M-JP|1/23/2020 1/31/2020 9/9/9999|60 AIN|LCCC|2 KAISERSLAUTERN SLOT|2020|3,June 2023
195,Floor Europe Army,3655,BAL,5/15/2019 7/18/2019 9/9/9999,60,BAL,LCCC,,2,KAISERSLAUTERN SLOT,2019,4,,,,,195 Floor Europe Army|338120 338120-5130262|3655 BAL J43 DANCING DRUMS MLP|5/15/2019 7/18/2019 9/9/9999|60 BAL|LCCC|2 KAISERSLAUTERN SLOT|2019|4,June 2023
195,Floor Europe Army,3544,KON,10/19/2017 12/21/2017 9/9/9999,60,KON,LCCC,,2,KAISERSLAUTERN SLOT,2017,5,,,,,195 Floor Europe Army|337884 337884-132632|3544 KON CRES S/B/B JUNGLE BOUNTY|10/19/2017 12/21/2017 9/9/9999|60 KON|LCCC|2 KAISERSLAUTERN SLOT|2017|5,June 2023
195,Floor Europe Army,3652,BAL,5/15/2019 7/18/2019 9/9/9999,60,BAL,LCCC,,2,KAISERSLAUTERN SLOT,2019,4,,,,,195 Floor Europe Army|338121 338121-5130263|3652 BAL J43 DOUBLE BLESSINGS MLP|5/15/2019 7/18/2019 9/9/9999|60 BAL|LCCC|2 KAISERSLAUTERN SLOT|2019|4,June 2023
195,Floor Europe Army,1966,IGT,7/20/2019 11/7/2019 9/9/9999,60,IGT,LCCC,,2,KAISERSLAUTERN SLOT,2019,3,,,,,195 Floor Europe Army|338124 338124-2468357|1966 IGT CRYSTAL D - MULTI SET 003|7/20/2019 11/7/2019 9/9/9999|60 IGT|LCCC|2 KAISERSLAUTERN SLOT|2019|3,June 2023
195,Floor Europe Army,2204,AIN,1/23/2020 1/31/2020 9/9/9999,60,AIN,LCCC,,2,KAISERSLAUTERN SLOT,2020,3,,,,,195 Floor Europe Army|338128 338128-XAR697369|2204 AIN A620 HAO YUN INGTOTS M-JP|1/23/2020 1/31/2020 9/9/9999|60 AIN|LCCC|2 KAISERSLAUTERN SLOT|2020|3,June 2023
195,Floor Europe Army,6010,ARI,10/5/2022 12/2/2022 9/9/9999,60,ARI,LCCC,,2,KAISERSLAUTERN SLOT,2022,0,,,,,195 Floor Europe Army|339902 339902-MRXU022419|6010 ARI MARSX BUFFALO GOLD REVOL|10/5/2022 12/2/2022 9/9/9999|60 ARI|LCCC|2 KAISERSLAUTERN SLOT|2022|0,June 2023
195,Floor Europe Army,3617,BAL,9/3/2020 9/24/2020 9/9/9999,60,BAL,LCCC,,2,KAISERSLAUTERN SLOT,2020,2,,,,,195 Floor Europe Army|338134 338134-B170295266|3617 BAL WAVE ULT FE OLVERA ST MLP|9/3/2020 9/24/2020 9/9/9999|60 BAL|LCCC|2 KAISERSLAUTERN SLOT|2020|2,June 2023
195,Floor Europe Army,3619,BAL,9/3/2020 9/24/2020 9/9/9999,60,BAL,LCCC,,2,KAISERSLAUTERN SLOT,2020,2,,,,,195 Floor Europe Army|338136 338136-B170296075|3619 BAL WAVE ULT FE ROUTE 66 MLP|9/3/2020 9/24/2020 9/9/9999|60 BAL|LCCC|2 KAISERSLAUTERN SLOT|2020|2,June 2023
195,Floor Europe Army,3092,NOV,10/13/2017 12/21/2017 9/9/9999,60,NOV,LCCC,,2,KAISERSLAUTERN SLOT,2017,5,,,,,195 Floor Europe Army|337879 337879-735491|3092 NOV CONCURVE ED 4|10/13/2017 12/21/2017 9/9/9999|60 NOV|LCCC|2 KAISERSLAUTERN SLOT|2017|5,June 2023
195,Floor Europe Army,3084,NOV,3/6/2014 4/18/2014 9/9/9999,60,NOV,LCCC,,2,KAISERSLAUTERN SLOT,2014,9,,,,,195 Floor Europe Army|335956 335956-618357|3084 NOV DOM PREMIUM ED 3|3/6/2014 4/18/2014 9/9/9999|60 NOV|LCCC|2 KAISERSLAUTERN SLOT|2014|9,June 2023
195,Floor Europe Army,2206,AIN,1/23/2020 1/31/2020 9/9/9999,60,AIN,LCCC,,2,KAISERSLAUTERN SLOT,2020,3,,,,,195 Floor Europe Army|338129 338129-XAR697370|2206 AIN A600 HAO YUN TREA MLP|1/23/2020 1/31/2020 9/9/9999|60 AIN|LCCC|2 KAISERSLAUTERN SLOT|2020|3,June 2023
