Region,FONUM,FOSHORT,Loc,LNAME,Asset,Class,Desc,Type,Acquire,Effective,SerialNum,Years_in_Storage,Month,Age,Age_int,Years_in_Storage_int
Korea,21,DAEGU,875,DAEGU F.O.,337663,60,NOV NOVOSTAR 5ST MULTI-DENOM,4017,11/23/2016,10/29/2022,337663-165267,6,May 2023,,,6
Korea,21,DAEGU,875,DAEGU F.O.,338039,60,KON CONC SELEXION MULTI 11,3510,3/17/2019,10/29/2022,338039-146266,4,May 2023,,,4
Korea,21,DAEGU,875,DAEGU F.O.,338040,60,KON CONC SELEXION MULTI 12,3511,3/17/2019,10/29/2022,338040-146267,4,May 2023,,,4
Korea,21,DAEGU,875,DAEGU F.O.,338401,70,M3T ACK,9008,7/2/2022,1/26/2023,338401-221111168,0,May 2023,,,0
Korea,21,DAEGU,875,DAEGU F.O.,339806,60,LNW KAS K43 PER PEA COIN COMBO,3920,6/3/2023,6/3/2023,339806-5255216,,May 2023,,,0
Korea,21,DAEGU,875,DAEGU F.O.,339808,60,LNW KAS K43 JJBX GRAND PHOENIX,3924,6/3/2023,6/3/2023,339808-5255218,,May 2023,,,0
Korea,21,DAEGU,875,DAEGU F.O.,337014,60,NOV PREM V+ 6ST MULTI-DENOM,4011,8/20/2015,5/26/2023,337014-668838,7,May 2023,,,7
Korea,21,DAEGU,875,DAEGU F.O.,337661,60,NOV NOVOSTAR 5ST MULTI-DENOM,4017,11/23/2016,10/29/2022,337661-164450,6,May 2023,,,6
Korea,21,DAEGU,875,DAEGU F.O.,339805,60,LNW K43 TER TIG COIN COMBO,3921,6/3/2023,6/3/2023,339805-5255215,,May 2023,,,0
Korea,21,DAEGU,875,DAEGU F.O.,336270,60,NOV DOM IMPERA HD5/$4.00,3083,3/8/2014,11/17/2022,336270-618405,9,May 2023,,,9
Korea,21,DAEGU,875,DAEGU F.O.,337650,60,NOV NOVOSTAR 4ST MULTI-DENOM,4016,11/23/2016,5/26/2023,337650-141653,6,May 2023,,,6
Korea,21,DAEGU,875,DAEGU F.O.,124642,740,IBM SUREPOS 4852,2038,9/28/2010,4/26/2023,124642-41D5546,12,May 2023,,,12
Korea,21,DAEGU,875,DAEGU F.O.,124648,740,IBM SUREPOS 4852,2038,9/28/2010,5/2/2023,124648-41D5543,12,May 2023,,,12
Korea,21,DAEGU,875,DAEGU F.O.,336265,60,NOV DOM IMPERA HD5/$4.00,3083,3/8/2014,11/17/2022,336265-618379,9,May 2023,,,9
Korea,21,DAEGU,875,DAEGU F.O.,336581,60,NOV NOVOSTAR 4ST SLANT M-DENOM,4021,4/28/2015,5/25/2023,336581-658637,8,May 2023,,,8
Korea,21,DAEGU,875,DAEGU F.O.,336582,60,NOV NOVOSTAR 6ST SLANT M-DENOM,4023,4/28/2015,5/25/2023,336582-658642,8,May 2023,,,8
Korea,21,DAEGU,875,DAEGU F.O.,336618,60,AIN/A560 MULTI WIN5 (SAP-MJP),1375,2/27/2015,2/9/2023,336618-XAR662423,8,May 2023,,,8
Korea,21,DAEGU,875,DAEGU F.O.,336648,60,NOV NOVOSTAR 1/ONLY M-DENOM,4013,10/7/2016,10/29/2022,336648-126995,6,May 2023,,,6
Korea,21,DAEGU,875,DAEGU F.O.,336846,60,AIN/A560 MULTI WIN4 (SAP-MJP),1373,8/26/2015,2/9/2023,336846-XAR665924,7,May 2023,,,7
Korea,21,DAEGU,875,DAEGU F.O.,337010,60,NOV PREM V+ 6ST MULTI-DENOM,4011,8/20/2015,3/26/2022,337010-668834,7,May 2023,,,7
Korea,21,DAEGU,875,DAEGU F.O.,337653,60,NOV NOVOSTAR 4ST MULTI-DENOM,4016,11/23/2016,10/29/2022,337653-143870,6,May 2023,,,6
Korea,21,DAEGU,875,DAEGU F.O.,337020,60,NOV PREM V+ 6ST MULTI-DENOM,4011,8/20/2015,5/26/2023,337020-668844,7,May 2023,,,7
Korea,21,DAEGU,875,DAEGU F.O.,116223,740,IBM SUREPOS 4852,2038,9/25/2010,5/2/2023,116223-41D3371,12,May 2023,,,12
Korea,21,DAEGU,875,DAEGU F.O.,335818,60,NOV PREM V+ 6ST MULTI-DENOM,4011,9/19/2014,5/26/2023,335818-642971,8,May 2023,,,8
Korea,24,PYONGTAEK,897,PFO STORAGE,339202,60,IGT CRYSTAL D - MULTI USW089,1986,3/15/2018,3/25/2023,339202-2403781,5,May 2023,,,5
Korea,24,PYONGTAEK,897,PFO STORAGE,337939,60,BAL PRO CURVE QHBW (MLP),3215,9/27/2017,8/2/2021,337939-B170502921,5,May 2023,,,5
Korea,24,PYONGTAEK,897,PFO STORAGE,339824,70,M3T ACK,9008,3/2/2023,3/2/2023,339824-222091513,0,May 2023,,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,337692,60,WMS BLADE MULTI CHEST 4,1867,12/20/2016,1/24/2023,337692-5105392,6,May 2023,,,6
Korea,24,PYONGTAEK,897,PFO STORAGE,337958,60,NOV VIP EDITION 5/$4.00,3126,10/18/2017,9/16/2020,337958-724447,5,May 2023,,,5
Korea,24,PYONGTAEK,897,PFO STORAGE,337691,60,WMS BLADE MULTI CHEST 6,1869,12/20/2016,1/24/2023,337691-5105391,6,May 2023,,,6
Korea,24,PYONGTAEK,897,PFO STORAGE,338311,60,LNW KAS K43 JJBX GRAND TIGER,3925,6/3/2023,6/3/2023,338311-5253573,,May 2023,,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,338312,60,LNW KAS K43 JJBX GRAND PHOENIX,3924,6/3/2023,6/3/2023,338312-5253574,,May 2023,,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,338411,70,M3T ACK,9008,7/2/2022,7/2/2022,338411-221121178,0,May 2023,,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,338412,70,M3T ACK,9008,7/2/2022,7/2/2022,338412-221121179,0,May 2023,,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,337956,60,NOV VIP EDITION 5/$4.00,3126,10/18/2017,9/16/2020,337956-724446,5,May 2023,,,5
Korea,24,PYONGTAEK,897,PFO STORAGE,339204,60,IGT CRYSTAL D - MULTI USW090,1985,3/15/2018,3/25/2023,339204-2403783,5,May 2023,,,5
Korea,24,PYONGTAEK,897,PFO STORAGE,339206,60,IGT CRYSTAL D - MULTI USW088,1988,3/15/2018,3/25/2023,339206-2403785,5,May 2023,,,5
Korea,24,PYONGTAEK,897,PFO STORAGE,339248,60,KON CRES S/B/B JUNGLE BOUNTY,3544,4/15/2018,5/20/2021,339248-137153,5,May 2023,,,5
Korea,24,PYONGTAEK,897,PFO STORAGE,339249,60,KON CRES S/B/B VOLCANO BOUNTY,3545,4/15/2018,5/20/2021,339249-137154,5,May 2023,,,5
Korea,24,PYONGTAEK,897,PFO STORAGE,339250,60,KON CRES S/B/B JUNGLE BOUNTY,3544,4/15/2018,5/20/2021,339250-137155,5,May 2023,,,5
Korea,24,PYONGTAEK,897,PFO STORAGE,339821,70,M3T ACK,9008,3/2/2023,3/2/2023,339821-222091510,0,May 2023,,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,339823,70,M3T ACK,9008,3/2/2023,3/2/2023,339823-222091512,0,May 2023,,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,339825,70,M3T ACK,9008,3/2/2023,3/2/2023,339825-222091514,0,May 2023,,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,339827,70,M3T ACK,9008,3/2/2023,3/2/2023,339827-222091516,0,May 2023,,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,337687,60,WMS BLADE MULTI CHEST 6,1869,12/20/2016,1/24/2023,337687-5105387,6,May 2023,,,6
Korea,24,PYONGTAEK,897,PFO STORAGE,339826,70,M3T ACK,9008,3/2/2023,3/2/2023,339826-222091515,0,May 2023,,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,339822,70,M3T ACK,9008,3/2/2023,3/2/2023,339822-222091511,0,May 2023,,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,336577,60,WMS BLADE MULTI CHEST 2,1856,10/17/2015,10/12/2018,336577-5091336,7,May 2023,,,7
Korea,24,PYONGTAEK,897,PFO STORAGE,337686,60,WMS BLADE MULTI CHEST 5,1868,12/20/2016,1/24/2023,337686-5105386,6,May 2023,,,6
Korea,24,PYONGTAEK,897,PFO STORAGE,339828,70,M3T ACK,9008,3/2/2023,3/2/2023,339828-222091517,0,May 2023,,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,117475,740,IBM SUREPOS 4852,2038,9/29/2010,4/27/2023,117475-41D2734,12,May 2023,,,12
Korea,24,PYONGTAEK,897,PFO STORAGE,125376,740,IBM SUREPOS 4852,2038,9/26/2010,3/25/2020,125376-41C8987,12,May 2023,,,12
Korea,24,PYONGTAEK,897,PFO STORAGE,336081,60,NOV PREM V+ 6ST MULTI-DENOM,4011,9/18/2014,4/19/2023,336081-642962,8,May 2023,,,8
Korea,24,PYONGTAEK,897,PFO STORAGE,336098,60,NOV PREM V+ 6ST MULTI-DENOM,4011,9/18/2014,5/19/2023,336098-642954,8,May 2023,,,8
Korea,24,PYONGTAEK,897,PFO STORAGE,336583,60,NOV NOVOSTAR 4ST SLANT M-DENOM,4021,4/28/2015,4/8/2023,336583-658636,8,May 2023,,,8
Korea,24,PYONGTAEK,897,PFO STORAGE,336585,60,NOV NOVOSTAR 5ST SLANT M-DENOM,4022,4/28/2015,4/8/2023,336585-658638,8,May 2023,,,8
Korea,24,PYONGTAEK,897,PFO STORAGE,336586,60,NOV NOVOSTAR 1ST SLANT M-DENOM,4019,4/28/2015,4/8/2023,336586-658643,8,May 2023,,,8
Korea,24,PYONGTAEK,897,PFO STORAGE,336587,60,NOV NOVOSTAR 6ST SLANT M-DENOM,4023,4/28/2015,4/8/2023,336587-658639,8,May 2023,,,8
Korea,24,PYONGTAEK,897,PFO STORAGE,336650,60,NOV NOVOSTAR 5ST MULTI-DENOM,4017,10/7/2016,5/19/2023,336650-143873,6,May 2023,,,6
Korea,24,PYONGTAEK,897,PFO STORAGE,337467,60,KON CRES S/B/B VOLCANO BOUNTY,3545,10/27/2017,2/4/2023,337467-132624,5,May 2023,,,5
Korea,24,PYONGTAEK,897,PFO STORAGE,336093,60,NOV PREM V+ 1ST MULTI-DENOM,4007,9/18/2014,5/19/2023,336093-642949,8,May 2023,,,8
Korea,24,PYONGTAEK,897,PFO STORAGE,337490,60,IGT AXXIS 3D REEF OF RICHES,1911,7/19/2019,2/4/2023,337490-2145418,3,May 2023,,,3
Korea,24,PYONGTAEK,897,PFO STORAGE,336692,60,NOV DOM PREMIUM ED 3 - 0.01,3084,3/7/2014,3/5/2020,336692-618385,9,May 2023,,,9
Korea,24,PYONGTAEK,897,PFO STORAGE,337466,60,KON CRES S/B/B JUNGLE BOUNTY,3544,10/27/2017,2/4/2023,337466-132623,5,May 2023,,,5
Korea,24,PYONGTAEK,897,PFO STORAGE,337465,60,KON CRES S/B/B VOLCANO BOUNTY,3545,10/27/2017,2/4/2023,337465-132622,5,May 2023,,,5
Korea,24,PYONGTAEK,897,PFO STORAGE,337067,60,NOV NOVOSTAR 6ST MULTI-DENOM,4018,10/7/2016,5/19/2023,337067-173937,6,May 2023,,,6
Korea,24,PYONGTAEK,897,PFO STORAGE,337064,60,NOV NOVOSTAR 6ST MULTI-DENOM,4018,10/7/2016,5/19/2023,337064-173378,6,May 2023,,,6
Korea,24,PYONGTAEK,897,PFO STORAGE,337008,60,NOV PREM V+ 6ST MULTI-DENOM,4011,8/20/2015,4/19/2023,337008-668832,7,May 2023,,,7
Korea,24,PYONGTAEK,897,PFO STORAGE,337002,60,NOV PREM V+ 5ST MULTI-DENOM,4010,8/20/2015,4/19/2023,337002-668826,7,May 2023,,,7
Korea,24,PYONGTAEK,897,PFO STORAGE,336848,60,BAL PRO CURVE QHBG (MLP),3210,8/26/2015,10/3/2019,336848-B150531088,7,May 2023,,,7
Korea,24,PYONGTAEK,897,PFO STORAGE,336847,60,BAL PRO CURVE QHBG (MLP),3210,8/26/2015,10/3/2019,336847-B150531087,7,May 2023,,,7
Japan,98,,915,FAR EAST DIST OFC,116224,740,IBM SUREPOS 4852,2038,9/25/2010,9/25/2010,116224-41D3171,12,May 2023,,,12
Japan,98,,915,FAR EAST DIST OFC,130592,740,IBM SUREPOS 4852,2038,10/15/2010,6/7/2015,130592-41D3372,12,May 2023,,,12
Japan,98,,915,FAR EAST DIST OFC,338408,70,M3T ACK,9008,7/2/2022,3/14/2023,338408-221121175,0,May 2023,,,0
Japan,98,,915,FAR EAST DIST OFC,336804,60,WMS BLADE MULTI CHEST 6,1869,2/27/2015,1/25/2023,336804-5077261,8,May 2023,,,8
Japan,98,,915,FAR EAST DIST OFC,126858,740,IBM SUREPOS 4852,2038,9/30/2010,12/14/2018,126858-41D5486,12,May 2023,,,12
Japan,98,,915,FAR EAST DIST OFC,124646,740,IBM SUREPOS 4852,2038,9/28/2010,4/19/2023,124646-41D3618,12,May 2023,,,12
Japan,98,,915,FAR EAST DIST OFC,124643,740,IBM SUREPOS 4852,2038,9/28/2010,4/19/2023,124643-41D3963,12,May 2023,,,12
Japan,98,,915,FAR EAST DIST OFC,124644,740,IBM SUREPOS 4852,2038,9/28/2010,11/19/2022,124644-41D3950,12,May 2023,,,12
Japan,22,ZAMA,958,ZFO STORAGE,337438,60,LNW KAS K43 JJBX GRAND TIGER,3925,6/10/2023,6/10/2023,337438-5253746,,May 2023,,,0
Japan,22,ZAMA,958,ZFO STORAGE,337446,60,LNW KAS JJBX PRANCING PIGS,3909,6/10/2023,6/10/2023,337446-5253753,,May 2023,,,0
Japan,22,ZAMA,958,ZFO STORAGE,337445,60,LNW KAS JJBX ENDLESS TREASURES,3908,6/10/2023,6/10/2023,337445-5253751,,May 2023,,,0
Japan,22,ZAMA,958,ZFO STORAGE,337444,60,LNW KAS K43 PER PEA COIN COMBO,3920,6/10/2023,6/10/2023,337444-5253745,,May 2023,,,0
Japan,22,ZAMA,958,ZFO STORAGE,337443,60,LNW K43 TER TIG COIN COMBO,3921,6/10/2023,6/10/2023,337443-5253744,,May 2023,,,0
Japan,22,ZAMA,958,ZFO STORAGE,337442,60,LNW KAS K43 JJBX GRAND PHOENIX,3924,6/10/2023,6/10/2023,337442-5253750,,May 2023,,,0
Japan,22,ZAMA,958,ZFO STORAGE,337441,60,LNW KAS K43 JJBX GRAND PHOENIX,3924,6/10/2023,6/10/2023,337441-5253749,,May 2023,,,0
Japan,22,ZAMA,958,ZFO STORAGE,337447,60,LNW KAS JJBX RISING FORTUNES,3910,6/10/2023,6/10/2023,337447-5253752,,May 2023,,,0
Japan,22,ZAMA,958,ZFO STORAGE,337439,60,LNW KAS K43 JJBX GRAND TIGER,3925,6/10/2023,6/10/2023,337439-5253747,,May 2023,,,0
Japan,22,ZAMA,958,ZFO STORAGE,337401,60,IGT AXXIS 23/23 HD3,1927,1/19/2018,5/27/2023,337401-2241159,5,May 2023,,,5
Japan,22,ZAMA,958,ZFO STORAGE,336731,60,NOV PREM V+ 1ST MULTI-DENOM,4007,4/22/2015,5/2/2023,336731-658758,8,May 2023,,,8
Japan,22,ZAMA,958,ZFO STORAGE,336729,60,NOV PREM V+ 6ST MULTI-DENOM,4011,4/22/2015,5/2/2023,336729-658756,8,May 2023,,,8
Japan,22,ZAMA,958,ZFO STORAGE,336203,60,NOV PREM V+ 5ST MULTI-DENOM,4010,8/21/2008,6/9/2023,336203-346867,14,May 2023,,,14
Japan,22,ZAMA,958,ZFO STORAGE,335411,60,NOV PREM V+ 6ST MULTI-DENOM,4011,4/23/2009,6/9/2023,335411-403639,14,May 2023,,,14
Japan,22,ZAMA,958,ZFO STORAGE,333393,70,ITC Smart Card Dispenser,1018,10/15/2004,10/8/2015,333393-26973,18,May 2023,,,18
Japan,22,ZAMA,958,ZFO STORAGE,118982,740,IBM SUREPOS 4852,2038,9/22/2010,3/30/2023,118982-41D0225,12,May 2023,,,12
Japan,22,ZAMA,958,ZFO STORAGE,337440,60,LNW KAS K43 JJBX GRAND TIGER,3925,6/10/2023,6/10/2023,337440-5253748,,May 2023,,,0
Japan,22,ZAMA,958,ZFO STORAGE,337402,60,IGT AXXIS 23/23 HD4,1928,1/19/2018,5/27/2023,337402-2236982,5,May 2023,,,5
Japan,26,OKINAWA,1103,OKINAWA F. O.,337528,60,NOV CONCURVE ED 4,3092,2/2/2018,2/4/2023,337528-735503,5,May 2023,,,5
Japan,26,OKINAWA,1103,OKINAWA F. O.,337349,60,BAL V22/22 QUICK HIT W/TIMES,3236,9/30/2017,3/24/2023,337349-B170502958,5,May 2023,,,5
Japan,26,OKINAWA,1103,OKINAWA F. O.,337354,60,BAL PRO CURVE QHWR FGF,3204,9/30/2017,5/11/2023,337354-B170502938,5,May 2023,,,5
Japan,26,OKINAWA,1103,OKINAWA F. O.,337355,60,BAL PRO CURVE W/BANG WFFG,3206,9/30/2017,3/24/2023,337355-B170502942,5,May 2023,,,5
Japan,26,OKINAWA,1103,OKINAWA F. O.,337357,60,BAL PRO CURVE QH B&W FGF,3202,9/30/2017,3/24/2023,337357-B170502946,5,May 2023,,,5
Japan,26,OKINAWA,1103,OKINAWA F. O.,337367,60,BAL WAVE 5 TREASURES MLP,3625,9/30/2017,12/17/2022,337367-B170502963,5,May 2023,,,5
Japan,26,OKINAWA,1103,OKINAWA F. O.,337503,60,BAL PRO CURVE W/BANG JBB,3205,9/30/2017,3/24/2023,337503-B170502945,5,May 2023,,,5
Japan,26,OKINAWA,1103,OKINAWA F. O.,337527,60,NOV CONCURVE ED 4,3092,2/2/2018,2/4/2023,337527-735502,5,May 2023,,,5
Japan,26,OKINAWA,1103,OKINAWA F. O.,336660,70,ITC Smart Card Dispenser,1018,4/3/2008,3/24/2023,336660-0801270,15,May 2023,,,15
Japan,26,OKINAWA,1103,OKINAWA F. O.,336532,60,WMS BLADE MULTI CHEST 6,1869,3/12/2015,3/24/2023,336532-5077263,8,May 2023,,,8
Japan,26,OKINAWA,1103,OKINAWA F. O.,337504,60,BAL PRO CURVE QHTB7's FGF,3201,9/30/2017,5/11/2023,337504-B170502936,5,May 2023,,,5
Japan,26,OKINAWA,1103,OKINAWA F. O.,336565,60,WMS BLADE MULTI CHEST 6,1869,12/21/2016,3/23/2023,336565-5105417,6,May 2023,,,6
Japan,26,OKINAWA,1103,OKINAWA F. O.,336564,60,WMS BLADE MULTI CHEST 4,1867,12/21/2016,3/24/2023,336564-5105412,6,May 2023,,,6
Japan,26,OKINAWA,1103,OKINAWA F. O.,336555,60,BAL PRO CURVE QHBG 600MAX MLP,3216,11/8/2016,2/7/2023,336555-B160874489,6,May 2023,,,6
Japan,26,OKINAWA,1103,OKINAWA F. O.,336552,60,BAL V22/22 QHW BLUE 600MAX MLP,3253,11/8/2016,2/7/2023,336552-B160874484,6,May 2023,,,6
Japan,26,OKINAWA,1103,OKINAWA F. O.,336543,60,BAL V22/22 MULTI GAME SUITE 1,3225,10/3/2015,3/23/2023,336543-B150734304,7,May 2023,,,7
Japan,26,OKINAWA,1103,OKINAWA F. O.,337543,60,IGT AXXIS 23/23 HD3,1927,10/28/2018,1/18/2023,337543-2391335,4,May 2023,,,4
Japan,26,OKINAWA,1103,OKINAWA F. O.,336535,60,WMS BLADE MULTI CHEST 6,1869,3/12/2015,2/24/2023,336535-5077267,8,May 2023,,,8
Japan,26,OKINAWA,1103,OKINAWA F. O.,337905,60,WMS BLADE MULTI CHEST 3,1866,12/21/2016,2/24/2023,337905-5105409,6,May 2023,,,6
Japan,26,OKINAWA,1103,OKINAWA F. O.,336531,60,WMS BLADE MULTI CHEST 6,1869,3/12/2015,3/24/2023,336531-5077249,8,May 2023,,,8
Japan,26,OKINAWA,1103,OKINAWA F. O.,336450,60,WMS BLADE MULTI CHEST 1,1855,10/3/2015,2/24/2023,336450-5091354,7,May 2023,,,7
Japan,26,OKINAWA,1103,OKINAWA F. O.,336536,60,WMS BLADE MULTI CHEST 5,1868,3/12/2015,3/24/2023,336536-5077254,8,May 2023,,,8
Japan,26,OKINAWA,1103,OKINAWA F. O.,338088,60,BAL J43 JIN-JI BAO XI R/F MLP,3665,7/15/2020,2/9/2023,338088-5169847,2,May 2023,,,2
Japan,26,OKINAWA,1103,OKINAWA F. O.,339979,60,LNW KAS CASH FALLS HUO ZHU,3902,6/17/2023,6/17/2023,339979-5253567,,May 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,339978,60,LNW KAS K43 PER PEA COIN COMBO,3920,6/17/2023,6/17/2023,339978-5253566,,May 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,339977,60,LNW KAS CASH FALLS PIRATES TRO,3903,6/17/2023,6/17/2023,339977-5253568,,May 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,339976,60,LNW K43 TER TIG COIN COMBO,3921,6/17/2023,6/17/2023,339976-5253563,,May 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,339975,60,LNW K43 TER TIG COIN COMBO,3921,6/17/2023,6/17/2023,339975-5253564,,May 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,339974,60,LNW KAS K43 PER PEA COIN COMBO,3920,6/17/2023,6/17/2023,339974-5253565,,May 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,339973,60,LNW KAS K43 JJBX GRAND TIGER,3925,6/17/2023,6/17/2023,339973-5253569,,May 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,339972,60,LNW KAS K43 JJBX GRAND TIGER,3925,6/17/2023,6/17/2023,339972-5253570,,May 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,339971,60,LNW KAS K43 JJBX GRAND PHOENIX,3924,6/17/2023,6/17/2023,339971-5253571,,May 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,337902,60,WMS BLADE MULTI CHEST 6,1869,12/21/2016,3/2/2023,337902-5105422,6,May 2023,,,6
Japan,26,OKINAWA,1103,OKINAWA F. O.,338262,60,BAL J43 JIN JI BAO XI E/T MLP,3679,7/15/2020,2/9/2023,338262-5169844,2,May 2023,,,2
Japan,26,OKINAWA,1103,OKINAWA F. O.,337548,60,IGT AXXIS 23/23 HD4,1928,10/28/2018,1/18/2023,337548-2391334,4,May 2023,,,4
Japan,26,OKINAWA,1103,OKINAWA F. O.,337906,60,WMS BLADE MULTI CHEST 3,1866,12/21/2016,3/2/2023,337906-5105408,6,May 2023,,,6
Japan,26,OKINAWA,1103,OKINAWA F. O.,337366,60,BAL WAVE 5 TREASURES MLP,3625,9/30/2017,12/17/2022,337366-B170502968,5,May 2023,,,5
Japan,26,OKINAWA,1103,OKINAWA F. O.,337904,60,WMS BLADE MULTI CHEST 6,1869,12/21/2016,3/23/2023,337904-5105419,6,May 2023,,,6
Japan,26,OKINAWA,1103,OKINAWA F. O.,336449,60,WMS BLADE MULTI CHEST 2,1856,10/3/2015,3/2/2023,336449-5091353,7,May 2023,,,7
Japan,26,OKINAWA,1103,OKINAWA F. O.,337901,60,WMS BLADE MULTI CHEST 4,1867,12/21/2016,2/7/2023,337901-5105414,6,May 2023,,,6
Japan,26,OKINAWA,1103,OKINAWA F. O.,337730,60,BAL V22/22 QHW RED 600MAX MLP,3252,11/8/2016,2/7/2023,337730-B160874487,6,May 2023,,,6
Japan,26,OKINAWA,1103,OKINAWA F. O.,337729,60,WMS BLADE MULTI CHEST 6,1869,12/21/2016,3/2/2023,337729-5105415,6,May 2023,,,6
Japan,26,OKINAWA,1103,OKINAWA F. O.,337728,60,WMS BLADE MULTI CHEST 4,1867,12/21/2016,2/9/2023,337728-5105413,6,May 2023,,,6
Japan,26,OKINAWA,1103,OKINAWA F. O.,337725,60,NOV DOM PREMIUM ED 3 - 0.01,3084,3/14/2014,3/19/2022,337725-618411,9,May 2023,,,9
Japan,26,OKINAWA,1103,OKINAWA F. O.,339970,60,LNW KAS K43 JJBX GRAND PHOENIX,3924,6/17/2023,6/17/2023,339970-5253572,,May 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,333373,70,DIEBOLD ACM,9001,8/21/2004,3/23/2023,333373-R106205-37930,18,May 2023,,,18
Japan,26,OKINAWA,1103,OKINAWA F. O.,334153,60,IGT iGAME AZTEC TEMPLE 243 01,579,11/2/2004,5/12/2023,334153-1407570,18,May 2023,,,18
Japan,26,OKINAWA,1103,OKINAWA F. O.,132974,740,IBM SUREPOS 4852,2038,9/25/2010,6/5/2014,132974-41D3176,12,May 2023,,,12
Japan,26,OKINAWA,1103,OKINAWA F. O.,333758,60,IGT iGAME AZTEC TEMPLE 243 01,579,8/21/2004,5/11/2023,333758-1384395,18,May 2023,,,18
Japan,26,OKINAWA,1103,OKINAWA F. O.,333715,60,IGT iGAME AZTEC TEMPLE 243 01,579,8/21/2004,3/24/2023,333715-1384197,18,May 2023,,,18
Japan,26,OKINAWA,1103,OKINAWA F. O.,333699,60,IGT GAME KING CL IFACE 210,228,8/21/2004,3/24/2023,333699-1384181,18,May 2023,,,18
Japan,26,OKINAWA,1103,OKINAWA F. O.,333698,60,IGT iGAME AZTEC TEMPLE 243 01,579,8/21/2004,5/12/2023,333698-1384180,18,May 2023,,,18
Japan,26,OKINAWA,1103,OKINAWA F. O.,333682,60,IGT iGAME AZTEC TEMPLE 243 01,579,8/21/2004,4/2/2023,333682-1383900,18,May 2023,,,18
Japan,26,OKINAWA,1103,OKINAWA F. O.,333675,60,IGT WILD WOLF 50L 5C .01,1599,8/21/2004,5/12/2023,333675-1383893,18,May 2023,,,18
Japan,26,OKINAWA,1103,OKINAWA F. O.,333649,60,IGT TRIPLE INGOT 25L 10C .01,1282,8/21/2004,3/24/2023,333649-1383867,18,May 2023,,,18
Japan,26,OKINAWA,1103,OKINAWA F. O.,334154,60,IGT CATS 30L 8C .01,1590,11/2/2004,3/24/2023,334154-1407571,18,May 2023,,,18
Japan,26,OKINAWA,1103,OKINAWA F. O.,333376,70,DIEBOLD ACM,9001,8/21/2004,3/24/2023,333376-R106205-38746,18,May 2023,,,18
Japan,26,OKINAWA,1103,OKINAWA F. O.,333775,60,IGT iGAME CARNIVAL MYS 243 01,580,8/21/2004,5/11/2023,333775-1384412,18,May 2023,,,18
Japan,26,OKINAWA,1103,OKINAWA F. O.,333368,70,ITC Smart Card Dispenser,1018,8/21/2004,3/23/2023,333368-26991,18,May 2023,,,18
Japan,26,OKINAWA,1103,OKINAWA F. O.,333366,70,ITC Smart Card Dispenser,1018,8/21/2004,6/5/2014,333366-26987,18,May 2023,,,18
Japan,26,OKINAWA,1103,OKINAWA F. O.,333213,70,DIEBOLD ACM,9001,10/30/2003,4/20/2016,333213-R10620538914,19,May 2023,,,19
Japan,26,OKINAWA,1103,OKINAWA F. O.,332941,70,DIEBOLD ACM,9001,2/15/2003,9/21/2022,332941-R10620538262,20,May 2023,,,20
Japan,26,OKINAWA,1103,OKINAWA F. O.,132986,740,IBM SUREPOS 4852,2038,9/25/2010,3/23/2023,132986-41D3306,12,May 2023,,,12
Japan,26,OKINAWA,1103,OKINAWA F. O.,132985,740,IBM SUREPOS 4852,2038,9/25/2010,9/25/2010,132985-41D3358,12,May 2023,,,12
Japan,26,OKINAWA,1103,OKINAWA F. O.,132976,740,IBM SUREPOS 4852,2038,9/25/2010,6/7/2013,132976-41D3302,12,May 2023,,,12
Japan,26,OKINAWA,1103,OKINAWA F. O.,336448,60,WMS BLADE MULTI CHEST 1,1855,10/3/2015,2/9/2023,336448-5091351,7,May 2023,,,7
Japan,26,OKINAWA,1103,OKINAWA F. O.,337374,60,BAL WAVE 5 TREASURES MLP,3625,9/30/2017,12/17/2022,337374-B170502959,5,May 2023,,,5
Japan,26,OKINAWA,1103,OKINAWA F. O.,333464,70,ITC Smart Card Dispenser,1018,10/21/2003,3/24/2023,333464-23721,19,May 2023,,,19
