REGION,FONUM,FOSHORT,Loc,LNAME,Asset,Class,Desc,Type,Aquire,Effective,SerialNum,PLACE,Age,Years in Storage,Months,Month
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,335848,60,NOV PREM V+ 5ST MULTI-DENOM,4010,8/15/2008,9/11/2021,335848-346832,Store,13,,4.0,Dec-21
Japan,19,SASEBO,2981,SASEBO FIELD OFFICE,116225,740,IBM SUREPOS 4852,2038,9/25/2010,2/1/2014,116225-41D3379,Store,11,7.0,,Dec-21
Japan,19,SASEBO,2981,SASEBO FIELD OFFICE,335846,60,NOV PREM V+ 3sT,3154,8/15/2008,6/29/2021,335846-346851,Store,13,,7.0,Dec-21
Japan,19,SASEBO,2981,SASEBO FIELD OFFICE,336365,60,NOV PREM V+ 6sT,3160,9/1/2009,6/29/2021,336365-454028,Store,12,,7.0,Dec-21
Japan,19,SASEBO,2981,SASEBO FIELD OFFICE,336481,60,BAL V22/22 AMERICAN ORIGINAL,3229,3/21/2015,6/29/2021,336481-B141219213,Store,6,,7.0,Dec-21
Japan,19,SASEBO,2981,SASEBO FIELD OFFICE,336630,60,NOV PREM V+ 5sT,3158,9/19/2014,6/29/2021,336630-643016,Store,7,,7.0,Dec-21
Japan,19,SASEBO,2981,SASEBO FIELD OFFICE,336633,60,NOV PREM V+ 6sT,3160,9/19/2014,6/29/2021,336633-643019,Store,7,,7.0,Dec-21
Japan,19,SASEBO,2981,SASEBO FIELD OFFICE,334959,70,DIEBOLD ACM,9001,2/24/2006,9/23/2021,334959-R106205-38896,Store,15,,4.0,Dec-21
Japan,19,SASEBO,2981,SASEBO FIELD OFFICE,337635,60,NOV NOVOSTAR 5ST MULTI-DENOM,4017,11/22/2016,6/29/2021,337635-146666,Store,-,7.0,,Dec-21
Japan,19,SASEBO,2981,SASEBO FIELD OFFICE,335834,60,NOV PREM V+ 5sT,3158,8/15/2008,6/29/2021,335834-346860,Store,13,,7.0,Dec-21
Japan,19,SASEBO,2981,SASEBO FIELD OFFICE,336634,60,NOV PREM V+ 6sT,3160,9/19/2014,6/29/2021,336634-643020,Store,7,,7.0,Dec-21
Japan,19,SASEBO,2981,SASEBO FIELD OFFICE,132984,740,IBM SUREPOS 4852,2038,9/25/2010,6/29/2021,132984-41D3347,Store,11,,7.0,Dec-21
Japan,19,SASEBO,2981,SASEBO FIELD OFFICE,334266,60,NOV CF1+ ULT 10E,3103,7/13/2005,6/29/2021,334266-175959,Store,16,,7.0,Dec-21
Japan,19,SASEBO,2981,SASEBO FIELD OFFICE,117482,740,IBM SUREPOS 4852,2038,9/29/2010,12/29/2013,117482-41D2471,Store,11,8.0,,Dec-21
Japan,19,SASEBO,2981,SASEBO FIELD OFFICE,334238,60,IGT iGAME CARNIVAL MYS 243 01,580,11/30/2004,6/29/2021,334238-1406896,Store,17,,7.0,Dec-21
Japan,19,SASEBO,2981,SASEBO FIELD OFFICE,336151,60,NOV PREM V+ 6sT,3160,8/23/2008,6/29/2021,336151-346807,Store,13,,7.0,Dec-21
Japan,19,SASEBO,2981,SASEBO FIELD OFFICE,334218,60,NOV CF1+ ULT 10H,3116,1/14/2005,6/29/2021,334218-149278,Store,16,,7.0,Dec-21
Japan,19,SASEBO,2981,SASEBO FIELD OFFICE,334214,60,IGT iGAME AZTEC TEMPLE 243 01,579,12/29/2004,6/29/2021,334214-1406895,Store,17,,7.0,Dec-21
Japan,19,SASEBO,2981,SASEBO FIELD OFFICE,333333,60,IGT iGAME CARNIVAL MYS 243 01,580,7/24/2003,6/29/2021,333333-1190767,Store,18,,7.0,Dec-21
Japan,19,SASEBO,2981,SASEBO FIELD OFFICE,332953,70,DIEBOLD ACM,9001,2/14/2003,4/1/2014,332953-R10620538898,Store,18,7.0,,Dec-21
Japan,19,SASEBO,2981,SASEBO FIELD OFFICE,332007,60,IGT iGAME AZTEC TEMPLE 243 01,579,10/21/2000,6/29/2021,332007-1046305,Store,21,,7.0,Dec-21
Japan,19,SASEBO,2981,SASEBO FIELD OFFICE,334909,70,ITC Smart Card Dispenser,1018,2/24/2006,6/29/2021,334909-490533687,Store,15,,7.0,Dec-21
Europe,49,EDO LAB,3029,EDO TECH CENTER,334403,70,e-Cash ACM,9006,5/15/2014,5/15/2014,334403-7070892,Store,7,7.0,,Dec-21
Europe,31,ANSBACH,3141,ANSBACH F.O.,335690,60,NOV PREM V+ 6ST MULTI-DENOM,4011,10/15/2008,3/9/2021,335690-345247,Store,,,,Dec-21
Europe,31,ANSBACH,3141,ANSBACH F.O.,336216,60,WMS BBII MULTI GAME CHEST 7,1843,07/30/2009,03/19/2021,336216-W2228433,Store,,,,Dec-21
Europe,31,ANSBACH,3141,ANSBACH F.O.,130588,740,IBM SUREPOS 4852,2038,10/15/2010,03/05/2020,130588-41D2459,Store,11,1,0,Dec-21
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,335989,60,NOV DOM PREMIUM ED 3,3084,10/30/2014,5/9/2021,335989-647817,Store,7,,9.0,Jan-22
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,336016,60,WMS BBII MULTI GAME CHEST 6,1842,10/16/2008,1/15/2021,336016-W2204501,Store,13,1.0,,Jan-22
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,336035,60,WMS BBII MULTI GAME CHEST 5,1841,7/30/2009,1/15/2021,336035-W2228394,Store,12,1.0,0,Jan-22
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,336336,60,BAL PRO CURVE QHBG (MLP),3216,3/6/2015,5/9/2021,336336-B141219198,Store,6,,9.0,Jan-22
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,336341,60,NOV DOMINATOR IMPERA HD5/$4.00,3083,4/10/2015,5/9/2021,336341-657830,Store,6,,9.0,Jan-22
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,337877,60,NOV CONCURVE ED 4,3092,10/13/2017,7/28/2021,337877-735489,Store,4,,7.0,Jan-22
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,337878,60,NOV CONCURVE ED 4,3092,10/13/2017,5/9/2021,337878-735490,Store,4,,9.0,Jan-22
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,337977,60,KON CONC SELEXION MULTI 7,3506,10/31/2018,5/9/2021,337977-142048,Store,3,,9.0,Jan-22
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,335977,60,NOV DOM PREMIUM ED 3,3084,10/30/2014,5/9/2021,335977-647798,Store,7,,9.0,Jan-22
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,337980,60,KON CONC SELEXION 4,3503,10/31/2018,5/9/2021,337980-142051,Store,3,,9.0,Jan-22
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,335470,70,DIEBOLD ACM,9001,8/24/2006,3/13/2007,335470-R106205-38698,Store,15,14.0,7,Jan-22
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,334117,60,IGT GAME KING CL IFACE 210,228,1/13/2005,1/4/2020,334117-1406859,Store,17,2.0,8,Jan-22
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,334108,70,ITC Smart Card Dispenser,1018,1/2/2005,10/11/2019,334108-390431657,Store,17,2.0,9,Jan-22
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,333896,60,IGT GAME KING CL IFACE 210,228,11/9/2004,5/9/2021,333896-1406883,Store,17,,9.0,Jan-22
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,333889,60,IGT iGAME AZTEC TEMPLE 243 01,579,11/9/2004,5/9/2021,333889-1406874,Store,17,,9.0,Jan-22
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,333419,70,ITC Smart Card Dispenser,1018,10/28/2003,10/11/2019,333419-23737,Store,18,2.0,12,Jan-22
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,333092,60,IGT FENG SHUI 10C 25L .01,1283,12/2/2004,5/9/2021,333092-1406879,Store,17,,9.0,Jan-22
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,130582,740,IBM SUREPOS 4852,2038,10/15/2010,6/14/2013,130582-41C8993,Store,11,8.0,14,Jan-22
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,130620,740,IBM SUREPOS 4852,2038,10/15/2010,5/5/2021,130620-41D3295,Store,11,,9.0,Jan-22
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,335969,60,BAL V22/22 QHW BLUE 600MAX MLP,3253,9/11/2014,5/9/2021,335969-B140299895,Store,7,,9.0,Jan-22
Europe,4,VICENZA,333,VICENZA F. O.,131727,740,IBM SUREPOS 4852,2038,10/15/2010,4/20/2021,131727-41D3169,Store,11,,10.0,Jan-22
Europe,4,VICENZA,333,VICENZA F. O.,334367,60,NOV PREM V+ 6ST MULTI-DENOM,4011,10/15/2008,10/2/2021,334367-345237,Store,13,,4.0,Jan-22
Europe,4,VICENZA,333,VICENZA F. O.,333167,70,ITC Smart Card Dispenser,1018,8/31/2004,4/22/2016,333167-26962,Store,17,5.0,19,Jan-22
Europe,4,VICENZA,333,VICENZA F. O.,130634,740,IBM SUREPOS 4852,2038,10/15/2010,3/4/2021,130634-41D2752,Store,11,,11.0,Jan-22
Europe,4,VICENZA,333,VICENZA F. O.,333521,60,IGT iGAME CARNIVAL MYS 243 01,580,9/7/2004,10/2/2021,333521-1385098,Store,17,,4.0,Jan-22
Europe,10,GARMISCH,614,GARMISCH F. O.,130617,740,IBM SUREPOS 4852,2038,10/15/2010,8/7/2012,130617-41C8871,Store,11,9.0,22,Jan-22
Europe,10,GARMISCH,614,GARMISCH F. O.,333165,70,DIEBOLD ACM,9001,9/4/2004,8/7/2012,333165-38850,Store,17,9.0,23,Jan-22
Korea,20,SEOUL,841,SEOUL FO,124647,740,IBM SUREPOS 4852,2038,9/28/2010,3/5/2020,124647-41D5498,Store,11,1.0,24,Jan-22
Korea,20,SEOUL,841,SEOUL FO,337490,60,IGT AXXIS 3D REEF OF RICHES,1911,7/19/2019,12/1/2021,337490-2145418,Store,2,,3.0,Jan-22
Korea,20,SEOUL,841,SEOUL FO,116222,740,IBM SUREPOS 4852,2038,9/25/2010,1/25/2019,116222-41D3345,Store,11,3.0,100,Jan-22
Korea,23,UIJEONGBU,843,UIJONGBU FO,334903,70,ITC Smart Card Dispenser,1018,3/7/2006,3/2/2020,334903-33669,Store,15,1.0,,Jan-22
Korea,23,UIJEONGBU,843,UIJONGBU FO,333434,70,ITC Smart Card Dispenser,1018,12/9/2003,10/18/2018,333434-23747,Store,18,3.0,,Jan-22
Korea,23,UIJEONGBU,843,UIJONGBU FO,335841,60,NOV PREM V+ 5ST MULTI-DENOM,4010,8/15/2008,2/21/2020,335841-346822,Store,13,1.0,12,Jan-22
Korea,23,UIJEONGBU,843,UIJONGBU FO,336669,70,ITC Smart Card Dispenser,1018,4/3/2008,3/12/2014,336669-0801279,Store,13,7.0,2,Jan-22
Korea,23,UIJEONGBU,843,UIJONGBU FO,334787,70,DIEBOLD ACM,9001,3/7/2006,3/2/2020,334787-R106205-38874,Store,15,1.0,,Jan-22
Korea,23,UIJEONGBU,843,UIJONGBU FO,333316,70,ITC Smart Card Dispenser,1018,8/26/2004,3/2/2020,333316-26976,Store,17,1.0,,Jan-22
Korea,23,UIJEONGBU,843,UIJONGBU FO,333310,70,DIEBOLD ACM,9001,8/19/2004,10/18/2018,333310-R10620538876,Store,17,3.0,,Jan-22
Korea,23,UIJEONGBU,843,UIJONGBU FO,126856,740,IBM SUREPOS 4852,2038,9/30/2010,3/13/2020,126856-41D1751,Store,11,1.0,,Jan-22
Korea,23,UIJEONGBU,843,UIJONGBU FO,117481,740,IBM SUREPOS 4852,2038,9/29/2010,11/27/2010,117481-41D2775,Store,11,11.0,,Jan-22
Korea,23,UIJEONGBU,843,UIJONGBU FO,333319,70,DIEBOLD ACM,9001,8/26/2004,3/2/2020,333319-R10620538318,Store,17,1.0,,Jan-22
Korea,23,UIJEONGBU,843,UIJONGBU FO,335849,60,NOV PREM V+ 4ST MULTI-DENOM,4009,8/15/2008,9/30/2021,335849-346834,Store,13,,5.0,Jan-22
Korea,21,DAEGU,875,DAEGU F.O.,335522,60,NOV PREM V+ 6ST MULTI-DENOM,4011,8/19/2008,7/2/2020,335522-346816,Store,13,1.0,,Jan-22
Korea,21,DAEGU,875,DAEGU F.O.,336502,60,WMS BLADE MULTI CHEST 2,1856,10/24/2015,10/24/2015,336502-5091334,Store,6,6.0,,Jan-22
Korea,21,DAEGU,875,DAEGU F.O.,335526,60,NOV PREM V+ 4ST MULTI-DENOM,4009,8/19/2008,10/2/2020,335526-346818,Store,13,1.0,,Jan-22
Korea,21,DAEGU,875,DAEGU F.O.,335832,60,NOV PREM V+ 6ST MULTI-DENOM,4011,8/15/2008,7/2/2020,335832-346842,Store,13,1.0,,Jan-22
Korea,21,DAEGU,875,DAEGU F.O.,336099,60,NOV PREM V+ 1ST MULTI-DENOM,4007,9/18/2014,6/25/2021,336099-642955,Store,7,,8.0,Jan-22
Korea,21,DAEGU,875,DAEGU F.O.,336317,60,AIN A560 MULTI WIN15 (SAP-MJP),1381,12/14/2011,6/6/2020,336317-XAR647240,Store,10,1.0,,Jan-22
Korea,21,DAEGU,875,DAEGU F.O.,336318,60,AIN/A560 MULTI WIN13 (SAP-MJP),1377,12/14/2011,6/27/2018,336318-XAR647231,Store,10,3.0,,Jan-22
Korea,21,DAEGU,875,DAEGU F.O.,336319,60,AIN/A560 MULTI WIN13 (SAP-MJP),1377,12/14/2011,6/6/2020,336319-XAR647232,Store,10,1.0,,Jan-22
Korea,21,DAEGU,875,DAEGU F.O.,336504,60,WMS BLADE MULTI CHEST 5,1868,10/24/2015,5/31/2019,336504-5091326,Store,6,2.0,,Jan-22
Korea,21,DAEGU,875,DAEGU F.O.,336510,60,BAL V22/22 BIG RED LANTERN,3233,11/1/2016,5/27/2021,336510-B160874259,Store,5,,9.0,Jan-22
Korea,21,DAEGU,875,DAEGU F.O.,336698,60,AIN/A560 MULTI WIN13 (SAP-MJP),1377,12/10/2011,6/11/2020,336698-XAR647241,Store,10,1.0,,Jan-22
Korea,21,DAEGU,875,DAEGU F.O.,337061,60,ITE FU RU HUANG DI,3418,3/11/2016,11/20/2021,337061-15111301,Store,5,,3.0,Jan-22
Korea,21,DAEGU,875,DAEGU F.O.,337062,60,ITE LEONIDAS,3421,3/11/2016,11/20/2021,337062-15111302,Store,5,,3.0,Jan-22
Korea,21,DAEGU,875,DAEGU F.O.,337941,60,BAL PRO CURVE QHTB7'S (MLP),3211,9/27/2017,7/3/2021,337941-B170502923,Store,4,,7.0,Jan-22
Korea,21,DAEGU,875,DAEGU F.O.,335525,60,NOV PREM V+ 6ST MULTI-DENOM,4011,8/19/2008,10/2/2020,335525-346828,Store,13,1.0,,Jan-22
Korea,21,DAEGU,875,DAEGU F.O.,337063,60,ITE SHEN FORTUNES,3419,3/11/2016,11/20/2021,337063-15111303,Store,5,,3.0,Jan-22
Korea,21,DAEGU,875,DAEGU F.O.,333274,70,ITC Smart Card Dispenser,1018,7/3/2005,3/2/2009,333274-220536681,Store,16,12.0,,Jan-22
Korea,21,DAEGU,875,DAEGU F.O.,335524,60,NOV PREM V+ 4ST MULTI-DENOM,4009,8/19/2008,3/19/2021,335524-346815,Store,13,,11.0,Jan-22
Korea,21,DAEGU,875,DAEGU F.O.,332939,70,DIEBOLD ACM,9001,9/21/2002,3/2/2009,332939-R10620534200,Store,19,12.0,,Jan-22
Korea,21,DAEGU,875,DAEGU F.O.,333019,70,DIEBOLD ACM,9001,3/12/2003,1/30/2019,333019-R10620537528,Store,18,3.0,,Jan-22
Korea,21,DAEGU,875,DAEGU F.O.,126859,740,IBM SUREPOS 4852,2038,9/30/2010,1/30/2019,126859-41D2754,Store,11,3.0,,Jan-22
Korea,21,DAEGU,875,DAEGU F.O.,333435,70,ITC Smart Card Dispenser,1018,12/9/2003,1/30/2019,333435-23748,Store,18,3.0,,Jan-22
Korea,21,DAEGU,875,DAEGU F.O.,333456,70,ITC Smart Card Dispenser,1018,10/21/2003,1/30/2019,333456-23698,Store,18,3.0,,Jan-22
Korea,21,DAEGU,875,DAEGU F.O.,333475,60,IGT iGAME CARNIVAL MYS 243 01,580,8/12/2004,8/2/2020,333475-1349272,Store,17,1.0,,Jan-22
Korea,21,DAEGU,875,DAEGU F.O.,333479,60,IGT iGAME AZTEC TEMPLE 243 01,579,8/12/2004,8/2/2020,333479-1349274,Store,17,1.0,,Jan-22
Korea,21,DAEGU,875,DAEGU F.O.,333502,60,IGT iGAME AZTEC TEMPLE 243 01,579,10/9/2004,11/20/2021,333502-1407747,Store,17,,3.0,Jan-22
Korea,21,DAEGU,875,DAEGU F.O.,335395,60,NOV PREM V+ 4ST MULTI-DENOM,4009,8/15/2008,7/2/2020,335395-346864,Store,13,1.0,,Jan-22
Korea,21,DAEGU,875,DAEGU F.O.,335521,60,NOV PREM V+ 4ST MULTI-DENOM,4009,8/19/2008,7/2/2020,335521-346824,Store,13,1.0,,Jan-22
Korea,21,DAEGU,875,DAEGU F.O.,124645,740,IBM SUREPOS 4852,2038,9/28/2010,9/2/2017,124645-41D3940,Store,11,4.0,,Jan-22
Korea,21,DAEGU,875,DAEGU F.O.,335523,60,NOV PREM V+ 6ST MULTI-DENOM,4011,8/19/2008,3/19/2021,335523-346829,Store,13,,11.0,Jan-22
Korea,21,DAEGU,875,DAEGU F.O.,332961,70,DIEBOLD ACM,9001,3/11/2003,6/27/2018,332961-R10620538261,Store,18,3.0,,Jan-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336576,60,WMS BLADE MULTI CHEST 5,1868,10/17/2015,3/27/2020,336576-5091349,Store,6,1.0,,Jan-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336577,60,WMS BLADE MULTI CHEST 2,1856,10/17/2015,10/12/2018,336577-5091336,Store,6,3.0,,Jan-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336578,60,WMS BLADE MULTI CHEST 6,1869,10/17/2015,3/27/2020,336578-5091352,Store,6,1.0,,Jan-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336593,60,NOV PREM V+ 4ST MULTI-DENOM,4009,4/28/2015,5/14/2020,336593-658761,Store,6,1.0,,Jan-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336671,70,ITC Smart Card Dispenser,1018,4/3/2008,4/6/2019,336671-0801281,Store,13,2.0,,Jan-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336675,60,NOV PREM V+ 6sT,3160,8/15/2008,12/29/2017,336675-346873,Store,13,4.0,,Jan-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336742,60,BAL PRO CURVE QHBG (MLP),3210,3/14/2015,2/12/2019,336742-B141219206,Store,6,2.0,,Jan-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336575,60,WMS BLADE MULTI CHEST 6,1869,10/17/2015,5/14/2020,336575-5091328,Store,6,1.0,,Jan-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336100,60,NOV PREM V+ 5sT,3158,9/18/2014,8/11/2017,336100-642956,Store,7,4.0,,Jan-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336692,60,NOV DOM PREMIUM ED 3 - 0.01,3084,3/7/2014,3/5/2020,336692-618385,Store,7,1.0,,Jan-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336574,60,WMS BLADE MULTI CHEST 5,1868,10/17/2015,5/14/2020,336574-5091348,Store,6,1.0,,Jan-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336372,60,BAL S9 QH GOLDEN BELL 25L10C,772,10/6/2009,9/10/2020,336372-S090819425,Store,12,1.0,,Jan-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336325,60,AIN A640 L-O-GIZA LINK MLP-MJ,3322,8/2/2017,1/14/2022,336325-XAR680331,Store,4,,1.0,Jan-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336324,60,WMS BLADE MULTI CHEST 2,1856,3/6/2015,12/3/2021,336324-5077255,Store,6,,2.0,Jan-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336323,60,WMS BLADE LIFE OF LUCK/SAP,1861,3/6/2015,4/28/2020,336323-5077262,Store,6,1.0,,Jan-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336322,60,WMS BLADE MULTI CHEST 3,1866,3/6/2015,9/10/2020,336322-5077251,Store,6,1.0,,Jan-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336750,70,ITC Smart Card Dispenser,1018,9/18/2015,3/8/2019,336750-C351530838,Store,6,2.0,,Jan-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336271,60,AIN A640 S-CHILLI LINK MLP-MJ,3323,8/2/2017,1/14/2022,336271-XAR680332,Store,4,,1.0,Jan-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336895,60,WMS BLADE GOLDFISH 3,1857,8/26/2015,4/28/2020,336895-5088530,Store,6,1.0,,Jan-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336095,60,NOV PREM V+ 6sT,3160,9/18/2014,3/9/2018,336095-642951,Store,7,3.0,,Jan-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336087,60,NOV PREM V+ 5ST MULTI-DENOM,4010,9/18/2014,12/3/2021,336087-642968,Store,7,,2.0,Jan-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336275,70,e-Cash ACM,9006,5/8/2014,4/21/2020,336275-7070891,Store,7,1.0,,Jan-22
Korea,24,PYONGTAEK,897,PFO STORAGE,337018,60,NOV NOVOSTAR 5ST MULTI-DENOM,4017,8/20/2015,5/14/2020,337018-668842,Store,6,1.0,,Jan-22
Korea,24,PYONGTAEK,897,PFO STORAGE,339250,60,KON CRES S/B/B JUNGLE BOUNTY,3544,4/15/2018,5/20/2021,339250-137155,Store,3,,9.0,Jan-22
Korea,24,PYONGTAEK,897,PFO STORAGE,339249,60,KON CRES S/B/B VOLCANO BOUNTY,3545,4/15/2018,5/20/2021,339249-137154,Store,3,,9.0,Jan-22
Korea,24,PYONGTAEK,897,PFO STORAGE,339248,60,KON CRES S/B/B JUNGLE BOUNTY,3544,4/15/2018,5/20/2021,339248-137153,Store,3,,9.0,Jan-22
Korea,24,PYONGTAEK,897,PFO STORAGE,337958,60,NOV VIP EDITION 5/$4.00,3126,10/18/2017,9/16/2020,337958-724447,Store,4,1.0,,Jan-22
Korea,24,PYONGTAEK,897,PFO STORAGE,337956,60,NOV VIP EDITION 5/$4.00,3126,10/18/2017,9/16/2020,337956-724446,Store,4,1.0,,Jan-22
Korea,24,PYONGTAEK,897,PFO STORAGE,337939,60,BAL PRO CURVE QHBW (MLP),3215,9/27/2017,8/2/2021,337939-B170502921,Store,4,,6.0,Jan-22
Korea,24,PYONGTAEK,897,PFO STORAGE,337690,60,WMS BLADE MULTI CHEST 4,1867,12/20/2016,3/27/2020,337690-5105390,Store,5,1.0,,Jan-22
Korea,24,PYONGTAEK,897,PFO STORAGE,337688,60,WMS BLADE MULTI CHEST 3,1866,12/20/2016,3/27/2020,337688-5105388,Store,5,1.0,,Jan-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336893,60,WMS BLADE MULTI CHEST 1,1855,8/26/2015,12/3/2021,336893-5088528,Store,6,,2.0,Jan-22
Korea,24,PYONGTAEK,897,PFO STORAGE,337476,60,IGT CRYSTAL D - MULTI SET 003,1966,12/8/2017,1/7/2022,337476-2384706,Store,4,,1.0,Jan-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336784,70,CountR ACM,9007,9/11/2015,4/21/2020,336784-100100149,Store,6,1.0,,Jan-22
Korea,24,PYONGTAEK,897,PFO STORAGE,337005,60,NOV PREM V+ 6ST MULTI-DENOM,4011,8/20/2015,9/17/2020,337005-668829,Store,6,1.0,,Jan-22
Korea,24,PYONGTAEK,897,PFO STORAGE,337003,60,NOV PREM V+ 6ST MULTI-DENOM,4011,8/20/2015,5/14/2020,337003-668827,Store,6,1.0,,Jan-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336802,60,WMS BLADE MULTI CHEST 5,1868,2/27/2015,10/12/2018,336802-5077252,Store,6,3.0,,Jan-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336894,60,WMS BLADE MULTI CHEST 2,1856,8/26/2015,12/3/2021,336894-5088529,Store,6,,2.0,Jan-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336086,60,NOV PREM V+ 6ST MULTI-DENOM,4011,9/18/2014,12/3/2021,336086-642967,Store,7,,2.0,Jan-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336848,60,BAL PRO CURVE QHBG (MLP),3210,8/26/2015,10/3/2019,336848-B150531088,Store,6,2.0,,Jan-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336847,60,BAL PRO CURVE QHBG (MLP),3210,8/26/2015,10/3/2019,336847-B150531087,Store,6,2.0,,Jan-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336803,60,WMS BLADE MULTI CHEST 2,1856,2/27/2015,8/10/2017,336803-5077257,Store,6,4.0,,Jan-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336801,60,WMS BLADE GOLDFISH 3,1857,2/27/2015,8/12/2020,336801-5077247,Store,6,1.0,,Jan-22
Korea,24,PYONGTAEK,897,PFO STORAGE,337477,60,IGT CRYSTAL D - MULTI SET 007,1967,12/8/2017,1/7/2022,337477-2384745,Store,4,,1.0,Jan-22
Korea,24,PYONGTAEK,897,PFO STORAGE,333439,70,ITC Smart Card Dispenser,1018,10/16/2003,9/10/2020,333439-23751,Store,18,1.0,,Jan-22
Korea,24,PYONGTAEK,897,PFO STORAGE,335391,60,NOV PREM V+ 1sT,3152,8/15/2008,12/29/2017,335391-346877,Store,13,4.0,,Jan-22
Korea,24,PYONGTAEK,897,PFO STORAGE,334159,60,IGT iGAME AZTEC TEMPLE 243 01,579,11/2/2004,5/2/2021,334159-1407114,Store,17,,9.0,Jan-22
Korea,24,PYONGTAEK,897,PFO STORAGE,334071,60,IGT iGAME CARNIVAL MYS 243 01,580,10/9/2004,5/2/2021,334071-1406587,Store,17,,9.0,Jan-22
Korea,24,PYONGTAEK,897,PFO STORAGE,334033,60,IGT iGAME CARNIVAL MYS 243 01,580,10/5/2004,5/2/2021,334033-1406068,Store,17,,9.0,Jan-22
Korea,24,PYONGTAEK,897,PFO STORAGE,334022,60,IGT iGAME AZTEC TEMPLE 243 01,579,10/5/2004,4/6/2019,334022-1406071,Store,17,2.0,,Jan-22
Korea,24,PYONGTAEK,897,PFO STORAGE,333972,60,IGT iGAME AZTEC TEMPLE 243 01,579,10/9/2004,5/2/2021,333972-1407799,Store,17,,9.0,Jan-22
Korea,24,PYONGTAEK,897,PFO STORAGE,333577,60,IGT GAME KING CL IFACE 210,228,10/9/2004,5/14/2020,333577-1407822,Store,17,1.0,,Jan-22
Korea,24,PYONGTAEK,897,PFO STORAGE,333485,60,IGT GAME KING CL IFACE 210,228,8/12/2004,5/14/2020,333485-1349253,Store,17,1.0,,Jan-22
Korea,24,PYONGTAEK,897,PFO STORAGE,335396,60,NOV PREM V+ 6sT,3160,8/15/2008,12/29/2017,335396-346878,Store,13,4.0,,Jan-22
Korea,24,PYONGTAEK,897,PFO STORAGE,333443,70,ITC Smart Card Dispenser,1018,10/16/2003,9/10/2020,333443-23728,Store,18,1.0,,Jan-22
Korea,24,PYONGTAEK,897,PFO STORAGE,334034,60,IGT iGAME AZTEC TEMPLE 243 01,579,10/5/2004,5/14/2020,334034-1406062,Store,17,1.0,,Jan-22
