Loc,Place,Region,Service,Asset,SerialNum,Type,Desc,Acquire,Effective,Disposed,Class,MFG,LNAME,FONUM,FOSHORT,Cat,Year,Age,ReportDate,Month
413,Floor,Europe,Army,338240,338240-MRXP028378,6006,ARI HELIX XT TCJL - EMPEROR,7/1/2023,8/2/2023,9/9/9999,60,ARI,ENTERTAINMENT CENTER GRAF,46,VILSECK,SLOT,2023,0,,November 2023
413,Floor,Europe,Army,338242,338242-MRXP028390,6006,ARI HELIX XT TCJL - EMPEROR,7/1/2023,8/2/2023,9/9/9999,60,ARI,ENTERTAINMENT CENTER GRAF,46,VILSECK,SLOT,2023,0,,November 2023
413,Floor,Europe,Army,339601,339601-5253945,3927,LNW KAS DUAL 88 FOR-MONEY COIN,9/27/2023,9/28/2023,9/9/9999,60,LNW,ENTERTAINMENT CENTER GRAF,46,VILSECK,SLOT,2023,0,,November 2023
413,Floor,Europe,Army,339602,339602-5253946,3927,LNW KAS DUAL 88 FOR-MONEY COIN,9/27/2023,9/28/2023,9/9/9999,60,LNW,ENTERTAINMENT CENTER GRAF,46,VILSECK,SLOT,2023,0,,November 2023
413,Floor,Europe,Army,338231,338231-DX149082V,6010,ARI MARSX U BUFFALO GOLD REV.,7/1/2023,8/2/2023,9/9/9999,60,ARI,ENTERTAINMENT CENTER GRAF,46,VILSECK,SLOT,2023,0,,November 2023
413,Floor,Europe,Army,336228,336228-647820,3084,NOV DOM PREMIUM ED 3,11/1/2014,11/14/2014,9/9/9999,60,NOV,ENTERTAINMENT CENTER GRAF,46,VILSECK,SLOT,2014,9,,November 2023
413,Floor,Europe,Army,338232,338232-DX149083V,6010,ARI MARSX U BUFFALO GOLD REV.,7/1/2023,8/2/2023,9/9/9999,60,ARI,ENTERTAINMENT CENTER GRAF,46,VILSECK,SLOT,2023,0,,November 2023
413,Floor,Europe,Army,337242,337242-B170502988,3677,BAL WAVE ULT FE RIVER WALK MLP,11/18/2017,7/15/2022,9/9/9999,60,BAL,ENTERTAINMENT CENTER GRAF,46,VILSECK,SLOT,2017,6,,November 2023
413,Floor,Europe,Army,332958,332958-R106205-38779,9001,DIEBOLD ACM,1/22/2003,4/11/2003,9/9/9999,70,DIE,ENTERTAINMENT CENTER GRAF,46,VILSECK,ACM/ITC,2003,20,,November 2023
413,Floor,Europe,Army,333987,333987-510433007,1018,ITC Smart Card Dispenser,2/17/2005,3/1/2008,9/9/9999,70,ITC,ENTERTAINMENT CENTER GRAF,46,VILSECK,ACM/ITC,2005,18,,November 2023
413,Floor,Europe,Army,336225,336225-618362,3084,NOV DOM PREMIUM ED 3,3/5/2014,4/11/2014,9/9/9999,60,NOV,ENTERTAINMENT CENTER GRAF,46,VILSECK,SLOT,2014,9,,November 2023
413,Floor,Europe,Army,336229,336229-647808,3084,NOV DOM PREMIUM ED 3,11/1/2014,11/14/2014,9/9/9999,60,NOV,ENTERTAINMENT CENTER GRAF,46,VILSECK,SLOT,2014,9,,November 2023
413,Floor,Europe,Army,336465,336465-5077243,1869,WMS BLADE MULTI CHEST 6,3/7/2015,3/9/2023,9/9/9999,60,WMS,ENTERTAINMENT CENTER GRAF,46,VILSECK,SLOT,2015,8,,November 2023
413,Floor,Europe,Army,130604,130604-41D2786,2038,IBM SUREPOS 4852,10/15/2010,2/18/2011,9/9/9999,740,IBM,ENTERTAINMENT CENTER GRAF,46,VILSECK,FRS,2010,13,,November 2023
413,Floor,Europe,Army,336469,336469-657846,3083,NOV DOMINATOR IMPERA HD5/$4.00,4/10/2015,2/10/2017,9/9/9999,60,NOV,ENTERTAINMENT CENTER GRAF,46,VILSECK,SLOT,2015,8,,November 2023
413,Floor,Europe,Army,336471,336471-657848,3083,NOV DOMINATOR IMPERA HD5/$4.00,4/10/2015,2/10/2017,9/9/9999,60,NOV,ENTERTAINMENT CENTER GRAF,46,VILSECK,SLOT,2015,8,,November 2023
413,Floor,Europe,Army,337229,337229-EU0005378,1992,IGT PK49 - PROSP LINK - CYHT,3/11/2023,5/4/2023,9/9/9999,60,IGT,ENTERTAINMENT CENTER GRAF,46,VILSECK,SLOT,2023,0,,November 2023
413,Floor,Europe,Army,337235,337235-735339,3126,NOV VIP EDITION 5/$4.00,10/12/2017,12/15/2017,9/9/9999,60,NOV,ENTERTAINMENT CENTER GRAF,46,VILSECK,SLOT,2017,6,,November 2023
413,Floor,Europe,Army,336224,336224-618351,3084,NOV DOM PREMIUM ED 3,3/5/2014,4/11/2014,9/9/9999,60,NOV,ENTERTAINMENT CENTER GRAF,46,VILSECK,SLOT,2014,9,,November 2023
413,Floor,Europe,Army,337107,337107-239897,4018,NOV NOVOSTAR 6ST MULTI-DENOM,9/14/2016,10/14/2016,9/9/9999,60,NOV,ENTERTAINMENT CENTER GRAF,46,VILSECK,SLOT,2016,7,,November 2023
413,Floor,Europe,Army,337231,337231-MX0003249,1993,IGT PK49 - PROSP LINK - WSRY,3/11/2023,5/4/2023,9/9/9999,60,IGT,ENTERTAINMENT CENTER GRAF,46,VILSECK,SLOT,2023,0,,November 2023
413,Floor,Europe,Army,337234,337234-735340,3126,NOV VIP EDITION 5/$4.00,10/12/2017,12/15/2017,9/9/9999,60,NOV,ENTERTAINMENT CENTER GRAF,46,VILSECK,SLOT,2017,6,,November 2023
413,Floor,Europe,Army,337230,337230-EU0005379,1992,IGT PK49 - PROSP LINK - CYHT,3/11/2023,5/4/2023,9/9/9999,60,IGT,ENTERTAINMENT CENTER GRAF,46,VILSECK,SLOT,2023,0,,November 2023
413,Floor,Europe,Army,337217,337217-5102874,1867,WMS BLADE MULTI CHEST 4,11/18/2016,3/9/2023,9/9/9999,60,WMS,ENTERTAINMENT CENTER GRAF,46,VILSECK,SLOT,2016,7,,November 2023
413,Floor,Europe,Army,337130,337130-5102876,1866,WMS BLADE MULTI CHEST 3,11/15/2016,3/9/2023,9/9/9999,60,WMS,ENTERTAINMENT CENTER GRAF,46,VILSECK,SLOT,2016,7,,November 2023
413,Floor,Europe,Army,337116,337116-177937,4017,NOV NOVOSTAR 5ST MULTI-DENOM,9/14/2016,10/14/2016,9/9/9999,60,NOV,ENTERTAINMENT CENTER GRAF,46,VILSECK,SLOT,2016,7,,November 2023
413,Floor,Europe,Army,337108,337108-153359,4016,NOV NOVOSTAR 4ST MULTI-DENOM,9/14/2016,10/14/2016,9/9/9999,60,NOV,ENTERTAINMENT CENTER GRAF,46,VILSECK,SLOT,2016,7,,November 2023
415,Floor,Europe,Army,338249,338249-2469533,1967,IGT CRYSTAL D - MULTI SET 007,7/20/2019,10/9/2019,9/9/9999,60,IGT,HOHENFELS B/C,46,VILSECK,SLOT,2019,4,,November 2023
415,Floor,Europe,Army,337222,337222-XAR671653,1377,AIN A560 MULTI WIN13 (SAP-MJP),12/14/2016,2/2/2017,9/9/9999,60,AIN,HOHENFELS B/C,46,VILSECK,SLOT,2016,6,,November 2023
415,Floor,Europe,Army,337221,337221-XAR671658,1371,AIN A560 MULTI WIN2 (SAP-MJP),12/14/2016,2/2/2017,9/9/9999,60,AIN,HOHENFELS B/C,46,VILSECK,SLOT,2016,6,,November 2023
415,Floor,Europe,Army,338211,338211-2438113,1967,IGT CRYSTAL DUAL MULTI SET 007,12/18/2018,4/10/2019,9/9/9999,60,IGT,HOHENFELS B/C,46,VILSECK,SLOT,2018,4,,November 2023
415,Floor,Europe,Army,338212,338212-2438114,1967,IGT CRYSTAL DUAL MULTI SET 007,12/18/2018,3/17/2021,9/9/9999,60,IGT,HOHENFELS B/C,46,VILSECK,SLOT,2018,4,,November 2023
415,Floor,Europe,Army,338198,338198-222011249,9008,M3T ACK,8/6/2022,4/12/2023,9/9/9999,70,M3T,HOHENFELS B/C,46,VILSECK,ACM/ITC,2022,1,,November 2023
415,Floor,Europe,Army,338213,338213-2438102,1966,IGT CRYSTAL DUAL MULTI SET 003,12/18/2018,3/17/2021,9/9/9999,60,IGT,HOHENFELS B/C,46,VILSECK,SLOT,2018,4,,November 2023
415,Floor,Europe,Army,338214,338214-2438101,1966,IGT CRYSTAL DUAL MULTI SET 003,12/18/2018,4/10/2019,9/9/9999,60,IGT,HOHENFELS B/C,46,VILSECK,SLOT,2018,4,,November 2023
415,Floor,Europe,Army,338236,338236-DX150345V,6024,ARI MARSX P BUFFALO CHIEF MLP,7/1/2023,9/2/2023,9/9/9999,60,ARI,HOHENFELS B/C,46,VILSECK,SLOT,2023,0,,November 2023
415,Floor,Europe,Army,338241,338241-MRXP028389,6024,ARI MARSX P BUFFALO CHIEF MLP,7/1/2023,9/2/2023,9/9/9999,60,ARI,HOHENFELS B/C,46,VILSECK,SLOT,2023,0,,November 2023
415,Floor,Europe,Army,337118,337118-175475,4017,NOV NOVOSTAR 5ST MULTI-DENOM,9/14/2016,10/26/2016,9/9/9999,60,NOV,HOHENFELS B/C,46,VILSECK,SLOT,2016,7,,November 2023
415,Floor,Europe,Army,336981,336981-B150734292,3210,BAL PRO CURVE QHBG 300MAX MLP,10/7/2015,11/4/2015,9/9/9999,60,BAL,HOHENFELS B/C,46,VILSECK,SLOT,2015,8,,November 2023
415,Floor,Europe,Army,338250,338250-2468355,1966,IGT CRYSTAL D - MULTI SET 003,7/20/2019,10/9/2019,9/9/9999,60,IGT,HOHENFELS B/C,46,VILSECK,SLOT,2019,4,,November 2023
415,Floor,Europe,Army,338237,338237-MRXP028360,6024,ARI MARSX P BUFFALO CHIEF MLP,7/1/2023,9/2/2023,9/9/9999,60,ARI,HOHENFELS B/C,46,VILSECK,SLOT,2023,0,,November 2023
415,Floor,Europe,Army,333070,333070-R10620537518,9001,DIEBOLD ACM,8/21/2003,8/6/2014,9/9/9999,70,DIE,HOHENFELS B/C,46,VILSECK,ACM/ITC,2003,20,,November 2023
415,Floor,Europe,Army,337045,337045-XAR671634,1377,AIN A560 MULTI WIN13 (SAP-MJP),12/1/2016,1/3/2018,9/9/9999,60,AIN,HOHENFELS B/C,46,VILSECK,SLOT,2016,6,,November 2023
415,Floor,Europe,Army,332995,332995-26957,1018,ITC Smart Card Dispenser,8/20/2004,9/4/2009,9/9/9999,70,ITC,HOHENFELS B/C,46,VILSECK,ACM/ITC,2004,19,,November 2023
415,Floor,Europe,Army,337117,337117-243367,4018,NOV NOVOSTAR 6ST MULTI-DENOM,9/14/2016,10/26/2016,9/9/9999,60,NOV,HOHENFELS B/C,46,VILSECK,SLOT,2016,7,,November 2023
415,Floor,Europe,Army,333544,333544-R10620537830,9001,DIEBOLD ACM,8/2/2004,2/29/2008,9/9/9999,70,DIE,HOHENFELS B/C,46,VILSECK,ACM/ITC,2004,19,,November 2023
415,Floor,Europe,Army,336454,336454-B141219221,3210,BAL PRO CURVE QHBG 300MAX MLP,3/7/2015,12/8/2021,9/9/9999,60,BAL,HOHENFELS B/C,46,VILSECK,SLOT,2015,8,,November 2023
415,Floor,Europe,Army,336982,336982-B150734293,3210,BAL PRO CURVE QHBG 300MAX MLP,10/7/2015,11/4/2015,9/9/9999,60,BAL,HOHENFELS B/C,46,VILSECK,SLOT,2015,8,,November 2023
415,Floor,Europe,Army,337046,337046-XAR671635,1373,AIN A560 MULTI WIN4 (SAP-MJP),12/1/2016,1/3/2018,9/9/9999,60,AIN,HOHENFELS B/C,46,VILSECK,SLOT,2016,6,,November 2023
415,Floor,Europe,Army,337103,337103-239904,4018,NOV NOVOSTAR 6ST MULTI-DENOM,9/14/2016,9/2/2023,9/9/9999,60,NOV,HOHENFELS B/C,46,VILSECK,SLOT,2016,7,,November 2023
415,Floor,Europe,Army,337110,337110-159518,4016,NOV NOVOSTAR 4ST MULTI-DENOM,9/14/2016,1/22/2020,9/9/9999,60,NOV,HOHENFELS B/C,46,VILSECK,SLOT,2016,7,,November 2023
415,Floor,Europe,Army,337112,337112-153398,4016,NOV NOVOSTAR 4ST MULTI-DENOM,9/14/2016,10/26/2016,9/9/9999,60,NOV,HOHENFELS B/C,46,VILSECK,SLOT,2016,7,,November 2023
415,Floor,Europe,Army,337114,337114-182957,4017,NOV NOVOSTAR 5ST MULTI-DENOM,9/14/2016,9/2/2023,9/9/9999,60,NOV,HOHENFELS B/C,46,VILSECK,SLOT,2016,7,,November 2023
415,Floor,Europe,Army,130605,130605-41C8677,2038,IBM SUREPOS 4852,10/15/2010,2/19/2011,9/9/9999,740,IBM,HOHENFELS B/C,46,VILSECK,FRS,2010,13,,November 2023
417,Floor,Europe,Army,337105,337105-159860,4016,NOV NOVOSTAR 4ST MULTI-DENOM,9/14/2016,3/4/2020,9/9/9999,60,NOV,VILSECK B/C,46,VILSECK,SLOT,2016,7,,November 2023
417,Floor,Europe,Army,337104,337104-159861,4016,NOV NOVOSTAR 4ST MULTI-DENOM,9/14/2016,6/2/2019,9/9/9999,60,NOV,VILSECK B/C,46,VILSECK,SLOT,2016,7,,November 2023
417,Floor,Europe,Army,338248,338248-2258454,1930,IGT AXXIS 23/23 HD8,7/20/2019,5/12/2023,9/9/9999,60,IGT,VILSECK B/C,46,VILSECK,SLOT,2019,4,,November 2023
417,Floor,Europe,Army,338247,338247-2265416,1930,IGT AXXIS 23/23 HD8,7/20/2019,5/12/2023,9/9/9999,60,IGT,VILSECK B/C,46,VILSECK,SLOT,2019,4,,November 2023
417,Floor,Europe,Army,338200,338200-222011251,9008,M3T ACK,8/6/2022,4/11/2023,9/9/9999,70,M3T,VILSECK B/C,46,VILSECK,ACM/ITC,2022,1,,November 2023
417,Floor,Europe,Army,337581,337581-2257935,1930,IGT AXXIS 23/23 HD8,7/2/2019,5/12/2023,9/9/9999,60,IGT,VILSECK B/C,46,VILSECK,SLOT,2019,4,,November 2023
417,Floor,Europe,Army,337248,337248-B170502987,3211,BAL PRO CURVE QHTB7'S 300M MLP,11/18/2017,6/2/2019,9/9/9999,60,BAL,VILSECK B/C,46,VILSECK,SLOT,2017,6,,November 2023
417,Floor,Europe,Army,337241,337241-B170502986,3211,BAL PRO CURVE QHTB7'S 300M MLP,11/18/2017,6/2/2019,9/9/9999,60,BAL,VILSECK B/C,46,VILSECK,SLOT,2017,6,,November 2023
417,Floor,Europe,Army,332959,332959-R106205-38868,9001,DIEBOLD ACM,1/22/2003,6/28/2003,9/9/9999,70,DIE,VILSECK B/C,46,VILSECK,ACM/ITC,2003,20,,November 2023
417,Floor,Europe,Army,337109,337109-179895,4017,NOV NOVOSTAR 5ST MULTI-DENOM,9/14/2016,7/21/2018,9/9/9999,60,NOV,VILSECK B/C,46,VILSECK,SLOT,2016,7,,November 2023
417,Floor,Europe,Army,332992,332992-24003,1018,ITC Smart Card Dispenser,8/20/2004,8/26/2004,9/9/9999,70,ITC,VILSECK B/C,46,VILSECK,ACM/ITC,2004,19,,November 2023
417,Floor,Europe,Army,336455,336455-B141219220,3210,BAL PRO CURVE QHBG 300MAX MLP,3/7/2015,7/21/2018,9/9/9999,60,BAL,VILSECK B/C,46,VILSECK,SLOT,2015,8,,November 2023
417,Floor,Europe,Army,336459,336459-B141219226,3210,BAL PRO CURVE QHBG 300MAX MLP,3/7/2015,7/21/2018,9/9/9999,60,BAL,VILSECK B/C,46,VILSECK,SLOT,2015,8,,November 2023
417,Floor,Europe,Army,336466,336466-5077234,1855,WMS BLADE MULTI CHEST 1,3/7/2015,7/21/2018,9/9/9999,60,WMS,VILSECK B/C,46,VILSECK,SLOT,2015,8,,November 2023
417,Floor,Europe,Army,336468,336468-5077245,1869,WMS BLADE MULTI CHEST 6,3/7/2015,7/21/2018,9/9/9999,60,WMS,VILSECK B/C,46,VILSECK,SLOT,2015,8,,November 2023
417,Floor,Europe,Army,130602,130602-41C9981,2038,IBM SUREPOS 4852,10/15/2010,2/16/2011,9/9/9999,740,IBM,VILSECK B/C,46,VILSECK,FRS,2010,13,,November 2023
417,Floor,Europe,Army,337101,337101-182954,4017,NOV NOVOSTAR 5ST MULTI-DENOM,9/14/2016,6/2/2019,9/9/9999,60,NOV,VILSECK B/C,46,VILSECK,SLOT,2016,7,,November 2023
437,Floor,Europe,Army,337121,337121-134201,4018,NOV NOVOSTAR 6ST MULTI-DENOM,9/15/2016,6/2/2023,9/9/9999,60,NOV,ACTION LANES,31,ANSBACH,SLOT,2016,7,,November 2023
437,Floor,Europe,Army,338204,338204-733134,3126,NOV VIP EDITION 5/$4.00,3/9/2018,6/2/2023,9/9/9999,60,NOV,ACTION LANES,31,ANSBACH,SLOT,2018,5,,November 2023
437,Floor,Europe,Army,338366,338366-5255201,3920,LNW KAS PERF PEACOCK - CC,7/13/2023,8/16/2023,9/9/9999,60,LNW,ACTION LANES,31,ANSBACH,SLOT,2023,0,,November 2023
437,Floor,Europe,Army,338364,338364-MRXU028180,6010,ARI MARSX U BUFFALO GOLD REV.,7/2/2023,8/16/2023,9/9/9999,60,ARI,ACTION LANES,31,ANSBACH,SLOT,2023,0,,November 2023
437,Floor,Europe,Army,338363,338363-MRXU028204,6010,ARI MARSX U BUFFALO GOLD REV.,7/2/2023,8/16/2023,9/9/9999,60,ARI,ACTION LANES,31,ANSBACH,SLOT,2023,0,,November 2023
437,Floor,Europe,Army,338360,338360-5169852,3679,BAL J43 JIN JI BAO XI E/T MLP,3/2/2021,6/2/2023,9/9/9999,60,BAL,ACTION LANES,31,ANSBACH,SLOT,2021,2,,November 2023
437,Floor,Europe,Army,338355,338355-B180858750,3618,BAL WAVE 88 FORTUNES MLP,12/22/2018,6/2/2023,9/9/9999,60,BAL,ACTION LANES,31,ANSBACH,SLOT,2018,4,,November 2023
437,Floor,Europe,Army,338354,338354-B180854749,3618,BAL WAVE 88 FORTUNES MLP,12/22/2018,6/2/2023,9/9/9999,60,BAL,ACTION LANES,31,ANSBACH,SLOT,2018,4,,November 2023
437,Floor,Europe,Army,338353,338353-B180858748,3618,BAL WAVE 88 FORTUNES MLP,12/22/2018,6/2/2023,9/9/9999,60,BAL,ACTION LANES,31,ANSBACH,SLOT,2018,4,,November 2023
437,Floor,Europe,Army,338368,338368-5255184,3921,LNW KAS TERRIFIC TIGER - CC,7/13/2023,8/16/2023,9/9/9999,60,LNW,ACTION LANES,31,ANSBACH,SLOT,2023,0,,November 2023
437,Floor,Europe,Army,336146,336146-DX149864V,6029,ARI MARSX P TCJL - EMPEROR MLP,7/2/2023,8/16/2023,9/9/9999,60,ARI,ACTION LANES,31,ANSBACH,SLOT,2023,0,,November 2023
437,Floor,Europe,Army,334868,334868-2391324,1930,IGT AXXIS 23/23 HD8,9/11/2018,6/2/2023,9/9/9999,60,IGT,ACTION LANES,31,ANSBACH,SLOT,2018,5,,November 2023
437,Floor,Europe,Army,338203,338203-733133,3126,NOV VIP EDITION 5/$4.00,3/9/2018,6/2/2023,9/9/9999,60,NOV,ACTION LANES,31,ANSBACH,SLOT,2018,5,,November 2023
437,Floor,Europe,Army,334870,334870-5169851,3665,BAL J43 JIN-JI BAO XI R/F MLP,3/2/2021,6/2/2023,9/9/9999,60,BAL,ACTION LANES,31,ANSBACH,SLOT,2021,2,,November 2023
437,Floor,Europe,Army,338195,338195-222011246,9008,M3T ACK,8/6/2022,2/3/2023,9/9/9999,70,M3T,ACTION LANES,31,ANSBACH,ACM/ITC,2022,1,,November 2023
437,Floor,Europe,Army,336147,336147-DX149880V,6030,ARI MARSX P TCJL - PHOENIX MLP,7/2/2023,8/16/2023,9/9/9999,60,ARI,ACTION LANES,31,ANSBACH,SLOT,2023,0,,November 2023
437,Floor,Europe,Army,336148,336148-DX149925V,6030,ARI MARSX P TCJL - PHOENIX MLP,7/2/2023,8/16/2023,9/9/9999,60,ARI,ACTION LANES,31,ANSBACH,SLOT,2023,0,,November 2023
437,Floor,Europe,Army,336470,336470-657847,3075,NOV DOMINATOR MIX1,4/10/2015,6/2/2023,9/9/9999,60,NOV,ACTION LANES,31,ANSBACH,SLOT,2015,8,,November 2023
437,Floor,Europe,Army,336472,336472-657849,3083,NOV DOMINATOR IMPERA HD5/$4.00,4/10/2015,6/2/2023,9/9/9999,60,NOV,ACTION LANES,31,ANSBACH,SLOT,2015,8,,November 2023
437,Floor,Europe,Army,337120,337120-145432,4016,NOV NOVOSTAR 4ST MULTI-DENOM,9/15/2016,6/2/2023,9/9/9999,60,NOV,ACTION LANES,31,ANSBACH,SLOT,2016,7,,November 2023
437,Floor,Europe,Army,334869,334869-2391325,1927,IGT AXXIS 23/23 HD3,9/11/2018,6/2/2023,9/9/9999,60,IGT,ACTION LANES,31,ANSBACH,SLOT,2018,5,,November 2023
438,Floor,Europe,Army,338196,338196-222011247,9008,M3T ACK,8/6/2022,2/3/2023,9/9/9999,70,M3T,STORCK BRK B/C,31,ANSBACH,ACM/ITC,2022,1,,November 2023
438,Floor,Europe,Army,338362,338362-171046,3821,KON D27 Ru Yi Wheel Panda,12/13/2022,4/21/2023,9/9/9999,60,KON,STORCK BRK B/C,31,ANSBACH,SLOT,2022,0,,November 2023
438,Floor,Europe,Army,338361,338361-171045,3822,KON D27 Ru Yi Wheel Lion,12/13/2022,4/21/2023,9/9/9999,60,KON,STORCK BRK B/C,31,ANSBACH,SLOT,2022,0,,November 2023
438,Floor,Europe,Army,337124,337124-134196,4018,NOV NOVOSTAR 6ST MULTI-DENOM,9/15/2016,6/2/2023,9/9/9999,60,NOV,STORCK BRK B/C,31,ANSBACH,SLOT,2016,7,,November 2023
438,Floor,Europe,Army,338356,338356-2258453,1930,IGT AXXIS 23/23 HD8,1/9/2019,6/2/2023,9/9/9999,60,IGT,STORCK BRK B/C,31,ANSBACH,SLOT,2019,4,,November 2023
438,Floor,Europe,Army,337218,337218-5102875,1856,WMS BLADE MULTI CHEST 2,11/18/2016,6/2/2023,9/9/9999,60,WMS,STORCK BRK B/C,31,ANSBACH,SLOT,2016,7,,November 2023
438,Floor,Europe,Army,337126,337126-173365,4017,NOV NOVOSTAR 5ST MULTI-DENOM,9/15/2016,6/2/2023,9/9/9999,60,NOV,STORCK BRK B/C,31,ANSBACH,SLOT,2016,7,,November 2023
438,Floor,Europe,Army,337125,337125-212123,4018,NOV NOVOSTAR 6ST MULTI-DENOM,9/15/2016,6/2/2023,9/9/9999,60,NOV,STORCK BRK B/C,31,ANSBACH,SLOT,2016,7,,November 2023
438,Floor,Europe,Army,334867,334867-2258455,1930,IGT AXXIS 23/23 HD8,1/9/2019,6/2/2023,9/9/9999,60,IGT,STORCK BRK B/C,31,ANSBACH,SLOT,2019,4,,November 2023
438,Floor,Europe,Army,337123,337123-144509,4016,NOV NOVOSTAR 4ST MULTI-DENOM,9/15/2016,6/2/2023,9/9/9999,60,NOV,STORCK BRK B/C,31,ANSBACH,SLOT,2016,7,,November 2023
438,Floor,Europe,Army,338357,338357-2392347,1930,IGT AXXIS 23/23 HD8,7/20/2019,6/2/2023,9/9/9999,60,IGT,STORCK BRK B/C,31,ANSBACH,SLOT,2019,4,,November 2023
438,Floor,Europe,Army,130594,130594-41D2787,2038,IBM SUREPOS 4852,10/15/2010,2/11/2011,9/9/9999,740,IBM,STORCK BRK B/C,31,ANSBACH,FRS,2010,13,,November 2023
438,Floor,Europe,Army,336473,336473-B160566495,3216,BAL PRO CURVE QHBG (MLP),11/15/2016,6/2/2023,9/9/9999,60,BAL,STORCK BRK B/C,31,ANSBACH,SLOT,2016,7,,November 2023
438,Floor,Europe,Army,336474,336474-B160566496,3216,BAL PRO CURVE QHBG (MLP),11/15/2016,6/2/2023,9/9/9999,60,BAL,STORCK BRK B/C,31,ANSBACH,SLOT,2016,7,,November 2023
438,Floor,Europe,Army,336475,336475-B160566494,3216,BAL PRO CURVE QHBG (MLP),11/15/2016,6/2/2023,9/9/9999,60,BAL,STORCK BRK B/C,31,ANSBACH,SLOT,2016,7,,November 2023
438,Floor,Europe,Army,336983,336983-B150734294,3216,BAL PRO CURVE QHBG (MLP),10/7/2015,6/2/2023,9/9/9999,60,BAL,STORCK BRK B/C,31,ANSBACH,SLOT,2015,8,,November 2023
438,Floor,Europe,Army,337033,337033-131737,4018,NOV NOVOSTAR 6ST MULTI-DENOM,9/16/2016,6/2/2023,9/9/9999,60,NOV,STORCK BRK B/C,31,ANSBACH,SLOT,2016,7,,November 2023
438,Floor,Europe,Army,337039,337039-144493,4016,NOV NOVOSTAR 4ST MULTI-DENOM,9/16/2016,6/2/2023,9/9/9999,60,NOV,STORCK BRK B/C,31,ANSBACH,SLOT,2016,7,,November 2023
770,Floor,Korea,Army,337950,337950-EU0005391,1992,IGT PK49 - PROSP LINK - CYHT,3/31/2023,5/3/2023,9/9/9999,60,IGT,DRAGON HILL LODGE,20,SEOUL,SLOT,2023,0,,November 2023
770,Floor,Korea,Army,337935,337935-B170502917,3655,BAL J43 DANCING DRUMS MLP,9/27/2017,12/6/2017,9/9/9999,60,BAL,DRAGON HILL LODGE,20,SEOUL,SLOT,2017,6,,November 2023
770,Floor,Korea,Army,337944,337944-B170502926,3617,BAL WAVE ULT FE OLVERA ST MLP,9/27/2017,12/20/2017,9/9/9999,60,BAL,DRAGON HILL LODGE,20,SEOUL,SLOT,2017,6,,November 2023
770,Floor,Korea,Army,337949,337949-B170502931,3614,BAL WAVE ULT FE BY THE BAY MLP,9/27/2017,12/20/2017,9/9/9999,60,BAL,DRAGON HILL LODGE,20,SEOUL,SLOT,2017,6,,November 2023
770,Floor,Korea,Army,337948,337948-B170502930,3676,BAL WAVE ULT FE NTH SHORE MLP,9/27/2017,12/20/2017,9/9/9999,60,BAL,DRAGON HILL LODGE,20,SEOUL,SLOT,2017,6,,November 2023
770,Floor,Korea,Army,337947,337947-B170502929,3619,BAL WAVE ULT FE ROUTE 66 MLP,9/27/2017,12/20/2017,9/9/9999,60,BAL,DRAGON HILL LODGE,20,SEOUL,SLOT,2017,6,,November 2023
770,Floor,Korea,Army,337946,337946-B170502928,3677,BAL WAVE ULT FE RIVER WALK MLP,9/27/2017,12/20/2017,9/9/9999,60,BAL,DRAGON HILL LODGE,20,SEOUL,SLOT,2017,6,,November 2023
770,Floor,Korea,Army,337945,337945-B170502927,3616,BAL WAVE ULT FE CHINA ST MLP,9/27/2017,12/20/2017,9/9/9999,60,BAL,DRAGON HILL LODGE,20,SEOUL,SLOT,2017,6,,November 2023
770,Floor,Korea,Army,337938,337938-B170502920,3652,BAL J43 DOUBLE BLESSINGS MLP,9/27/2017,12/6/2017,9/9/9999,60,BAL,DRAGON HILL LODGE,20,SEOUL,SLOT,2017,6,,November 2023
770,Floor,Korea,Army,337696,337696-708580,3126,NOV VIP EDITION 5/$4.00,2/25/2017,3/1/2017,9/9/9999,60,NOV,DRAGON HILL LODGE,20,SEOUL,SLOT,2017,6,,November 2023
770,Floor,Korea,Army,337937,337937-B170502919,3655,BAL J43 DANCING DRUMS MLP,9/27/2017,12/6/2017,9/9/9999,60,BAL,DRAGON HILL LODGE,20,SEOUL,SLOT,2017,6,,November 2023
770,Floor,Korea,Army,338158,338158-5237228,3905,LNW KAS DANCING DRUMS PROSPERI,1/6/2023,1/19/2023,9/9/9999,60,LNW,DRAGON HILL LODGE,20,SEOUL,SLOT,2023,0,,November 2023
770,Floor,Korea,Army,337936,337936-B170502918,3652,BAL J43 DOUBLE BLESSINGS MLP,9/27/2017,12/6/2017,9/9/9999,60,BAL,DRAGON HILL LODGE,20,SEOUL,SLOT,2017,6,,November 2023
770,Floor,Korea,Army,338340,338340-DX149888V,6029,ARI MARSX P TCJL - EMPEROR MLP,7/29/2023,9/2/2023,9/9/9999,60,ARI,DRAGON HILL LODGE,20,SEOUL,SLOT,2023,0,,November 2023
770,Floor,Korea,Army,337927,337927-708586,3126,NOV VIP EDITION 5/$4.00,2/25/2017,3/1/2017,9/9/9999,60,NOV,DRAGON HILL LODGE,20,SEOUL,SLOT,2017,6,,November 2023
