Service,Category,Region,Base,Location,Month,Year,Amount
Army,Reimbursement,Korea,Camp Humphreys,Humphreys B/C NAFI,September,2023,8649.0
Army,Reimbursement,Korea,Seoul,K-16 Community Club NAFI,October,2022,4690.0
Army,Reimbursement,Korea,Seoul,K-16 Community Club NAFI,November,2022,3253.0
Army,Reimbursement,Korea,Seoul,K-16 Community Club NAFI,December,2022,1810.0
Army,Reimbursement,Korea,Seoul,K-16 Community Club NAFI,January,2023,3023.0
Army,Reimbursement,Korea,Seoul,K-16 Community Club NAFI,February,2023,2390.0
Army,Reimbursement,Korea,Seoul,K-16 Community Club NAFI,March,2023,4524.0
Army,Reimbursement,Korea,Seoul,K-16 Community Club NAFI,April,2023,4881.0
Army,Reimbursement,Korea,Seoul,K-16 Community Club NAFI,May,2023,3319.0
Army,Reimbursement,Korea,Seoul,K-16 Community Club NAFI,June,2023,4608.0
Army,Reimbursement,Korea,Seoul,K-16 Community Club NAFI,July,2023,3882.0
Army,Reimbursement,Korea,Seoul,K-16 Community Club NAFI,August,2023,2588.0
Army,Reimbursement,Korea,Seoul,K-16 Community Club NAFI,September,2023,789.0
Army,Reimbursement,Korea,AFRC Dragon Hill Lodge,Dragon Hill Lodge NAFI,October,2022,67762.0
Army,Reimbursement,Korea,AFRC Dragon Hill Lodge,Dragon Hill Lodge NAFI,November,2022,78613.0
Army,Reimbursement,Korea,AFRC Dragon Hill Lodge,Dragon Hill Lodge NAFI,December,2022,95666.0
Army,Reimbursement,Korea,AFRC Dragon Hill Lodge,Dragon Hill Lodge NAFI,January,2023,91987.0
Army,Reimbursement,Korea,AFRC Dragon Hill Lodge,Dragon Hill Lodge NAFI,February,2023,85893.0
Army,Reimbursement,Korea,AFRC Dragon Hill Lodge,Dragon Hill Lodge NAFI,March,2023,69224.0
Army,Reimbursement,Korea,AFRC Dragon Hill Lodge,Dragon Hill Lodge NAFI,April,2023,115904.0
Army,Reimbursement,Korea,AFRC Dragon Hill Lodge,Dragon Hill Lodge NAFI,May,2023,0.0
Army,Reimbursement,Korea,AFRC Dragon Hill Lodge,Dragon Hill Lodge NAFI,June,2023,0.0
Army,Reimbursement,Korea,AFRC Dragon Hill Lodge,Dragon Hill Lodge NAFI,July,2023,0.0
Army,Reimbursement,Korea,AFRC Dragon Hill Lodge,Dragon Hill Lodge NAFI,August,2023,0.0
Army,Reimbursement,Korea,AFRC Dragon Hill Lodge,Dragon Hill Lodge NAFI,September,2023,0.0
Army,Reimbursement,Korea,Daegu,El Guerrero NAFI,October,2022,3291.0
Army,Reimbursement,Korea,Daegu,El Guerrero NAFI,November,2022,7253.0
Army,Reimbursement,Korea,Daegu,El Guerrero NAFI,December,2022,6774.0
Army,Reimbursement,Korea,Daegu,El Guerrero NAFI,January,2023,14321.0
Army,Reimbursement,Korea,Daegu,El Guerrero NAFI,February,2023,13020.0
Army,Reimbursement,Korea,Daegu,El Guerrero NAFI,March,2023,9043.0
Army,Reimbursement,Korea,Daegu,El Guerrero NAFI,April,2023,11670.0
Army,Reimbursement,Korea,Daegu,El Guerrero NAFI,May,2023,24589.0
Army,Reimbursement,Korea,Daegu,El Guerrero NAFI,June,2023,12342.0
Army,Reimbursement,Korea,Daegu,El Guerrero NAFI,July,2023,9961.0
Army,Reimbursement,Korea,Daegu,El Guerrero NAFI,August,2023,12603.0
Army,Reimbursement,Korea,Daegu,El Guerrero NAFI,September,2023,11910.0
Army,Reimbursement,Korea,Daegu,Evergreen NAFI,October,2022,0.0
Army,Reimbursement,Korea,Daegu,Evergreen NAFI,November,2022,0.0
Army,Reimbursement,Korea,Daegu,Evergreen NAFI,December,2022,0.0
Army,Reimbursement,Korea,Daegu,Evergreen NAFI,January,2023,0.0
Army,Reimbursement,Korea,Daegu,Evergreen NAFI,February,2023,0.0
Army,Reimbursement,Korea,Daegu,Evergreen NAFI,March,2023,0.0
Army,Reimbursement,Korea,Daegu,Evergreen NAFI,April,2023,0.0
Army,Reimbursement,Korea,Daegu,Evergreen NAFI,May,2023,0.0
Army,Reimbursement,Korea,Daegu,Evergreen NAFI,June,2023,0.0
Army,Reimbursement,Korea,Daegu,Evergreen NAFI,July,2023,0.0
Army,Reimbursement,Korea,Daegu,Evergreen NAFI,August,2023,0.0
Army,Reimbursement,Korea,Daegu,Evergreen NAFI,September,2023,611.0
Army,Reimbursement,Korea,Daegu,State's Grill NAFI,October,2022,4363.0
Army,Reimbursement,Korea,Daegu,State's Grill NAFI,November,2022,0.0
Army,Reimbursement,Korea,Daegu,State's Grill NAFI,December,2022,0.0
Army,Reimbursement,Korea,Daegu,State's Grill NAFI,January,2023,0.0
Army,Reimbursement,Korea,Daegu,State's Grill NAFI,February,2023,0.0
Army,Reimbursement,Korea,Daegu,State's Grill NAFI,March,2023,0.0
Army,Reimbursement,Korea,Daegu,State's Grill NAFI,April,2023,0.0
Army,Reimbursement,Korea,Daegu,State's Grill NAFI,May,2023,0.0
Army,Reimbursement,Korea,Daegu,State's Grill NAFI,June,2023,0.0
Army,Reimbursement,Korea,Daegu,State's Grill NAFI,July,2023,0.0
Army,Reimbursement,Korea,Daegu,State's Grill NAFI,August,2023,243.0
Army,Reimbursement,Korea,Daegu,State's Grill NAFI,September,2023,991.0
Army,Reimbursement,Korea,Daegu,Perimeter Pub NAFI,October,2022,11153.0
Army,Reimbursement,Korea,Daegu,Perimeter Pub NAFI,November,2022,8911.0
Army,Reimbursement,Korea,Daegu,Perimeter Pub NAFI,December,2022,6465.0
Army,Reimbursement,Korea,Daegu,Perimeter Pub NAFI,January,2023,6372.0
Army,Reimbursement,Korea,Daegu,Perimeter Pub NAFI,February,2023,12047.0
Army,Reimbursement,Korea,Daegu,Perimeter Pub NAFI,March,2023,2756.0
Army,Reimbursement,Korea,Daegu,Perimeter Pub NAFI,April,2023,9191.0
Army,Reimbursement,Korea,Daegu,Perimeter Pub NAFI,May,2023,9642.0
Army,Reimbursement,Korea,Daegu,Perimeter Pub NAFI,June,2023,7354.0
Army,Reimbursement,Korea,Daegu,Perimeter Pub NAFI,July,2023,5120.0
Army,Reimbursement,Korea,Daegu,Perimeter Pub NAFI,August,2023,15371.0
Army,Reimbursement,Korea,Daegu,Perimeter Pub NAFI,September,2023,5248.0
Army,Reimbursement,Korea,Daegu,Hilltop NAFI,October,2022,23623.0
Army,Reimbursement,Korea,Daegu,Hilltop NAFI,November,2022,14198.0
Army,Reimbursement,Korea,Daegu,Hilltop NAFI,December,2022,20125.0
Army,Reimbursement,Korea,Daegu,Hilltop NAFI,January,2023,8857.0
Army,Reimbursement,Korea,Daegu,Hilltop NAFI,February,2023,6894.0
Army,Reimbursement,Korea,Daegu,Hilltop NAFI,March,2023,22659.0
Army,Reimbursement,Korea,Daegu,Hilltop NAFI,April,2023,8844.0
Army,Reimbursement,Korea,Daegu,Hilltop NAFI,May,2023,13165.0
Army,Reimbursement,Korea,Daegu,Hilltop NAFI,June,2023,11678.0
Army,Reimbursement,Korea,Daegu,Hilltop NAFI,July,2023,4518.0
Army,Reimbursement,Korea,Daegu,Hilltop NAFI,August,2023,0.0
Army,Reimbursement,Korea,Daegu,Hilltop NAFI,September,2023,7902.0
Army,Reimbursement,Korea,Daegu,Windy City Bowl Grill NAFI,October,2022,12728.0
Army,Reimbursement,Korea,Daegu,Windy City Bowl Grill NAFI,November,2022,10357.0
Army,Reimbursement,Korea,Daegu,Windy City Bowl Grill NAFI,December,2022,7856.0
Army,Reimbursement,Korea,Daegu,Windy City Bowl Grill NAFI,January,2023,8439.0
Army,Reimbursement,Korea,Daegu,Windy City Bowl Grill NAFI,February,2023,2090.0
Army,Reimbursement,Korea,Daegu,Windy City Bowl Grill NAFI,March,2023,5075.0
Army,Reimbursement,Korea,Daegu,Windy City Bowl Grill NAFI,April,2023,10408.0
Army,Reimbursement,Korea,Daegu,Windy City Bowl Grill NAFI,May,2023,6971.0
Army,Reimbursement,Korea,Daegu,Windy City Bowl Grill NAFI,June,2023,2403.0
Army,Reimbursement,Korea,Daegu,Windy City Bowl Grill NAFI,July,2023,0.0
Army,Reimbursement,Korea,Daegu,Windy City Bowl Grill NAFI,August,2023,6264.0
Army,Reimbursement,Korea,Daegu,Windy City Bowl Grill NAFI,September,2023,0.0
Army,Reimbursement,Korea,Casey / Hovey,Casey Bowl NAFI,October,2022,8878.0
Army,Reimbursement,Korea,Casey / Hovey,Casey Bowl NAFI,November,2022,11467.0
Army,Reimbursement,Korea,Casey / Hovey,Casey Bowl NAFI,December,2022,5863.0
Army,Reimbursement,Korea,Casey / Hovey,Casey Bowl NAFI,January,2023,3034.0
Army,Reimbursement,Korea,Casey / Hovey,Casey Bowl NAFI,February,2023,3960.0
Army,Reimbursement,Korea,Casey / Hovey,Casey Bowl NAFI,March,2023,8332.0
Army,Reimbursement,Korea,Casey / Hovey,Casey Bowl NAFI,April,2023,5483.0
Army,Reimbursement,Korea,Casey / Hovey,Casey Bowl NAFI,May,2023,6250.0
Army,Reimbursement,Korea,Casey / Hovey,Casey Bowl NAFI,June,2023,7102.0
Army,Reimbursement,Korea,Casey / Hovey,Casey Bowl NAFI,July,2023,5049.0
Army,Reimbursement,Korea,Casey / Hovey,Casey Bowl NAFI,August,2023,6800.0
Army,Reimbursement,Korea,Casey / Hovey,Casey Bowl NAFI,September,2023,4236.0
Army,Reimbursement,Korea,Casey / Hovey,Casey Lodging NAFI,October,2022,9355.0
Army,Reimbursement,Korea,Casey / Hovey,Casey Lodging NAFI,November,2022,15269.0
Army,Reimbursement,Korea,Casey / Hovey,Casey Lodging NAFI,December,2022,14041.0
Army,Reimbursement,Korea,Casey / Hovey,Casey Lodging NAFI,January,2023,18612.0
Army,Reimbursement,Korea,Casey / Hovey,Casey Lodging NAFI,February,2023,9182.0
Army,Reimbursement,Korea,Casey / Hovey,Casey Lodging NAFI,March,2023,15222.0
Army,Reimbursement,Korea,Casey / Hovey,Casey Lodging NAFI,April,2023,6322.0
Army,Reimbursement,Korea,Casey / Hovey,Casey Lodging NAFI,May,2023,8356.0
Army,Reimbursement,Korea,Casey / Hovey,Casey Lodging NAFI,June,2023,12023.0
Army,Reimbursement,Korea,Casey / Hovey,Casey Lodging NAFI,July,2023,9305.0
Army,Reimbursement,Korea,Casey / Hovey,Casey Lodging NAFI,August,2023,13801.0
Army,Reimbursement,Korea,Casey / Hovey,Casey Lodging NAFI,September,2023,7596.0
Army,Reimbursement,Korea,Casey / Hovey,Gateway Club NAFI,October,2022,5916.0
Army,Reimbursement,Korea,Casey / Hovey,Gateway Club NAFI,November,2022,11976.0
Army,Reimbursement,Korea,Casey / Hovey,Gateway Club NAFI,December,2022,11334.0
Army,Reimbursement,Korea,Casey / Hovey,Gateway Club NAFI,January,2023,5489.0
Army,Reimbursement,Korea,Casey / Hovey,Gateway Club NAFI,February,2023,10298.0
Army,Reimbursement,Korea,Casey / Hovey,Gateway Club NAFI,March,2023,10766.0
Army,Reimbursement,Korea,Casey / Hovey,Gateway Club NAFI,April,2023,16146.0
Army,Reimbursement,Korea,Casey / Hovey,Gateway Club NAFI,May,2023,18680.0
Army,Reimbursement,Korea,Casey / Hovey,Gateway Club NAFI,June,2023,16728.0
Army,Reimbursement,Korea,Casey / Hovey,Gateway Club NAFI,July,2023,20141.0
Army,Reimbursement,Korea,Casey / Hovey,Gateway Club NAFI,August,2023,22328.0
Army,Reimbursement,Korea,Casey / Hovey,Gateway Club NAFI,September,2023,21516.0
Army,Reimbursement,Korea,Casey / Hovey,Warrior's NAFI,October,2022,4920.0
Army,Reimbursement,Korea,Casey / Hovey,Warrior's NAFI,November,2022,6531.0
Army,Reimbursement,Korea,Casey / Hovey,Warrior's NAFI,December,2022,7822.0
Army,Reimbursement,Korea,Casey / Hovey,Warrior's NAFI,January,2023,2500.0
Army,Reimbursement,Korea,Casey / Hovey,Warrior's NAFI,February,2023,2657.0
Army,Reimbursement,Korea,Casey / Hovey,Warrior's NAFI,March,2023,4703.0
Army,Reimbursement,Korea,Casey / Hovey,Warrior's NAFI,April,2023,2009.0
Army,Reimbursement,Korea,Casey / Hovey,Warrior's NAFI,May,2023,4028.0
Army,Reimbursement,Korea,Casey / Hovey,Warrior's NAFI,June,2023,6730.0
Army,Reimbursement,Korea,Casey / Hovey,Warrior's NAFI,July,2023,4127.0
Army,Reimbursement,Korea,Casey / Hovey,Warrior's NAFI,August,2023,6645.0
Army,Reimbursement,Korea,Casey / Hovey,Warrior's NAFI,September,2023,5139.0
Navy,Reimbursement,Korea,Navy Pusan,Turtle Cove NAFI,October,2022,28770.0
Navy,Reimbursement,Korea,Navy Pusan,Turtle Cove NAFI,November,2022,15692.0
Navy,Reimbursement,Korea,Navy Pusan,Turtle Cove NAFI,December,2022,7672.0
Navy,Reimbursement,Korea,Navy Pusan,Turtle Cove NAFI,January,2023,32981.0
Navy,Reimbursement,Korea,Navy Pusan,Turtle Cove NAFI,February,2023,21039.0
Navy,Reimbursement,Korea,Navy Pusan,Turtle Cove NAFI,March,2023,10052.0
Navy,Reimbursement,Korea,Navy Pusan,Turtle Cove NAFI,April,2023,18215.0
Navy,Reimbursement,Korea,Navy Pusan,Turtle Cove NAFI,May,2023,11062.0
Navy,Reimbursement,Korea,Navy Pusan,Turtle Cove NAFI,June,2023,24097.0
Navy,Reimbursement,Korea,Navy Pusan,Turtle Cove NAFI,July,2023,13891.0
Navy,Reimbursement,Korea,Navy Pusan,Turtle Cove NAFI,August,2023,12859.0
Navy,Reimbursement,Korea,Navy Pusan,Turtle Cove NAFI,September,2023,25766.0
Army,Reimbursement,Japan,Camp Zama Army,SHA Club NAFI,October,2022,1001.0
Army,Reimbursement,Japan,Camp Zama Army,SHA Club NAFI,November,2022,956.0
Army,Reimbursement,Japan,Camp Zama Army,SHA Club NAFI,December,2022,846.0
Army,Reimbursement,Japan,Camp Zama Army,SHA Club NAFI,January,2023,768.0
Army,Reimbursement,Japan,Camp Zama Army,SHA Club NAFI,February,2023,639.0
Army,Reimbursement,Japan,Camp Zama Army,SHA Club NAFI,March,2023,39.0
Army,Reimbursement,Japan,Camp Zama Army,SHA Club NAFI,April,2023,1769.0
Army,Reimbursement,Japan,Camp Zama Army,SHA Club NAFI,May,2023,640.0
Army,Reimbursement,Japan,Camp Zama Army,SHA Club NAFI,June,2023,1132.0
Army,Reimbursement,Japan,Camp Zama Army,SHA Club NAFI,July,2023,387.0
Army,Reimbursement,Japan,Camp Zama Army,SHA Club NAFI,August,2023,1036.0
Army,Reimbursement,Japan,Camp Zama Army,SHA Club NAFI,September,2023,0.0
Army,Reimbursement,Japan,Camp Zama Army,Zama Bowl NAFI,October,2022,0.0
Army,Reimbursement,Japan,Camp Zama Army,Zama Bowl NAFI,November,2022,259.0
Army,Reimbursement,Japan,Camp Zama Army,Zama Bowl NAFI,December,2022,917.0
Army,Reimbursement,Japan,Camp Zama Army,Zama Bowl NAFI,January,2023,2311.0
Army,Reimbursement,Japan,Camp Zama Army,Zama Bowl NAFI,February,2023,2022.0
Army,Reimbursement,Japan,Camp Zama Army,Zama Bowl NAFI,March,2023,412.0
Army,Reimbursement,Japan,Camp Zama Army,Zama Bowl NAFI,April,2023,1994.0
Army,Reimbursement,Japan,Camp Zama Army,Zama Bowl NAFI,May,2023,2216.0
Army,Reimbursement,Japan,Camp Zama Army,Zama Bowl NAFI,June,2023,2327.0
Army,Reimbursement,Japan,Camp Zama Army,Zama Bowl NAFI,July,2023,2319.0
Army,Reimbursement,Japan,Camp Zama Army,Zama Bowl NAFI,August,2023,2124.0
Army,Reimbursement,Japan,Camp Zama Army,Zama Bowl NAFI,September,2023,768.0
Army,Reimbursement,Japan,Camp Zama Army,Zama Community Club NAFI,October,2022,21877.0
Army,Reimbursement,Japan,Camp Zama Army,Zama Community Club NAFI,November,2022,19913.0
Army,Reimbursement,Japan,Camp Zama Army,Zama Community Club NAFI,December,2022,20304.0
Army,Reimbursement,Japan,Camp Zama Army,Zama Community Club NAFI,January,2023,17285.0
Army,Reimbursement,Japan,Camp Zama Army,Zama Community Club NAFI,February,2023,10259.0
Army,Reimbursement,Japan,Camp Zama Army,Zama Community Club NAFI,March,2023,11506.0
Army,Reimbursement,Japan,Camp Zama Army,Zama Community Club NAFI,April,2023,15184.0
Army,Reimbursement,Japan,Camp Zama Army,Zama Community Club NAFI,May,2023,16478.0
Army,Reimbursement,Japan,Camp Zama Army,Zama Community Club NAFI,June,2023,21934.0
Army,Reimbursement,Japan,Camp Zama Army,Zama Community Club NAFI,July,2023,15627.0
Army,Reimbursement,Japan,Camp Zama Army,Zama Community Club NAFI,August,2023,27577.0
Army,Reimbursement,Japan,Camp Zama Army,Zama Community Club NAFI,September,2023,20871.0
Army,Reimbursement,Japan,Camp Zama Army,Zama Golf Course NAFI,October,2022,1793.0
Army,Reimbursement,Japan,Camp Zama Army,Zama Golf Course NAFI,November,2022,1386.0
Army,Reimbursement,Japan,Camp Zama Army,Zama Golf Course NAFI,December,2022,1401.0
Army,Reimbursement,Japan,Camp Zama Army,Zama Golf Course NAFI,January,2023,1590.0
Army,Reimbursement,Japan,Camp Zama Army,Zama Golf Course NAFI,February,2023,1522.0
Army,Reimbursement,Japan,Camp Zama Army,Zama Golf Course NAFI,March,2023,2773.0
Army,Reimbursement,Japan,Camp Zama Army,Zama Golf Course NAFI,April,2023,3070.0
Army,Reimbursement,Japan,Camp Zama Army,Zama Golf Course NAFI,May,2023,1770.0
Army,Reimbursement,Japan,Camp Zama Army,Zama Golf Course NAFI,June,2023,3174.0
Army,Reimbursement,Japan,Camp Zama Army,Zama Golf Course NAFI,July,2023,2301.0
Army,Reimbursement,Japan,Camp Zama Army,Zama Golf Course NAFI,August,2023,514.0
Army,Reimbursement,Japan,Camp Zama Army,Zama Golf Course NAFI,September,2023,3121.0
Army,Reimbursement,Japan,Torii Station Army,Havana's NAFI,October,2022,811.0
Army,Reimbursement,Japan,Torii Station Army,Havana's NAFI,November,2022,1372.0
Army,Reimbursement,Japan,Torii Station Army,Havana's NAFI,December,2022,1698.0
Army,Reimbursement,Japan,Torii Station Army,Havana's NAFI,January,2023,2111.0
Army,Reimbursement,Japan,Torii Station Army,Havana's NAFI,February,2023,1505.0
Army,Reimbursement,Japan,Torii Station Army,Havana's NAFI,March,2023,1244.0
Army,Reimbursement,Japan,Torii Station Army,Havana's NAFI,April,2023,1475.0
Army,Reimbursement,Japan,Torii Station Army,Havana's NAFI,May,2023,1682.0
Army,Reimbursement,Japan,Torii Station Army,Havana's NAFI,June,2023,1869.0
Army,Reimbursement,Japan,Torii Station Army,Havana's NAFI,July,2023,374.0
Army,Reimbursement,Japan,Torii Station Army,Havana's NAFI,August,2023,1181.0
Army,Reimbursement,Japan,Torii Station Army,Havana's NAFI,September,2023,148.0
USMC,Reimbursement,Japan,Camp Fuji USMC,Road House NAFI,October,2022,3204.0
USMC,Reimbursement,Japan,Camp Fuji USMC,Road House NAFI,November,2022,1375.0
USMC,Reimbursement,Japan,Camp Fuji USMC,Road House NAFI,December,2022,1195.0
USMC,Reimbursement,Japan,Camp Fuji USMC,Road House NAFI,January,2023,2150.0
USMC,Reimbursement,Japan,Camp Fuji USMC,Road House NAFI,February,2023,2456.0
USMC,Reimbursement,Japan,Camp Fuji USMC,Road House NAFI,March,2023,0.0
USMC,Reimbursement,Japan,Camp Fuji USMC,Road House NAFI,April,2023,533.0
USMC,Reimbursement,Japan,Camp Fuji USMC,Road House NAFI,May,2023,3415.0
USMC,Reimbursement,Japan,Camp Fuji USMC,Road House NAFI,June,2023,3000.0
USMC,Reimbursement,Japan,Camp Fuji USMC,Road House NAFI,July,2023,2728.0
USMC,Reimbursement,Japan,Camp Fuji USMC,Road House NAFI,August,2023,2955.0
USMC,Reimbursement,Japan,Camp Fuji USMC,Road House NAFI,September,2023,5460.0
USMC,Reimbursement,Japan,Iwakuni USMC,Iwakuni Club NAFI,October,2022,37171.0
USMC,Reimbursement,Japan,Iwakuni USMC,Iwakuni Club NAFI,November,2022,50702.0
USMC,Reimbursement,Japan,Iwakuni USMC,Iwakuni Club NAFI,December,2022,29618.0
USMC,Reimbursement,Japan,Iwakuni USMC,Iwakuni Club NAFI,January,2023,41090.0
USMC,Reimbursement,Japan,Iwakuni USMC,Iwakuni Club NAFI,February,2023,86382.0
USMC,Reimbursement,Japan,Iwakuni USMC,Iwakuni Club NAFI,March,2023,52657.0
USMC,Reimbursement,Japan,Iwakuni USMC,Iwakuni Club NAFI,April,2023,38176.0
USMC,Reimbursement,Japan,Iwakuni USMC,Iwakuni Club NAFI,May,2023,103558.0
USMC,Reimbursement,Japan,Iwakuni USMC,Iwakuni Club NAFI,June,2023,73877.0
USMC,Reimbursement,Japan,Iwakuni USMC,Iwakuni Club NAFI,July,2023,110335.0
USMC,Reimbursement,Japan,Iwakuni USMC,Iwakuni Club NAFI,August,2023,6452.0
USMC,Reimbursement,Japan,Iwakuni USMC,Iwakuni Club NAFI,September,2023,0.0
USMC,Reimbursement,Japan,Iwakuni USMC,Torii Pines TLF NAFI,October,2022,77572.0
USMC,Reimbursement,Japan,Iwakuni USMC,Torii Pines TLF NAFI,November,2022,89250.0
USMC,Reimbursement,Japan,Iwakuni USMC,Torii Pines TLF NAFI,December,2022,38581.0
USMC,Reimbursement,Japan,Iwakuni USMC,Torii Pines TLF NAFI,January,2023,48420.0
USMC,Reimbursement,Japan,Iwakuni USMC,Torii Pines TLF NAFI,February,2023,62909.0
USMC,Reimbursement,Japan,Iwakuni USMC,Torii Pines TLF NAFI,March,2023,109496.0
USMC,Reimbursement,Japan,Iwakuni USMC,Torii Pines TLF NAFI,April,2023,79492.0
USMC,Reimbursement,Japan,Iwakuni USMC,Torii Pines TLF NAFI,May,2023,97452.0
USMC,Reimbursement,Japan,Iwakuni USMC,Torii Pines TLF NAFI,June,2023,28222.0
USMC,Reimbursement,Japan,Iwakuni USMC,Torii Pines TLF NAFI,July,2023,44527.0
USMC,Reimbursement,Japan,Iwakuni USMC,Torii Pines TLF NAFI,August,2023,108368.0
USMC,Reimbursement,Japan,Iwakuni USMC,Torii Pines TLF NAFI,September,2023,117331.0
USMC,Reimbursement,Japan,Camp Butler / Foster USMC,Butler Bowl NAFI,October,2022,61200.0
USMC,Reimbursement,Japan,Camp Butler / Foster USMC,Butler Bowl NAFI,November,2022,54053.0
USMC,Reimbursement,Japan,Camp Butler / Foster USMC,Butler Bowl NAFI,December,2022,21478.0
USMC,Reimbursement,Japan,Camp Butler / Foster USMC,Butler Bowl NAFI,January,2023,80144.0
USMC,Reimbursement,Japan,Camp Butler / Foster USMC,Butler Bowl NAFI,February,2023,78525.0
USMC,Reimbursement,Japan,Camp Butler / Foster USMC,Butler Bowl NAFI,March,2023,74341.0
USMC,Reimbursement,Japan,Camp Butler / Foster USMC,Butler Bowl NAFI,April,2023,87190.0
USMC,Reimbursement,Japan,Camp Butler / Foster USMC,Butler Bowl NAFI,May,2023,73443.0
USMC,Reimbursement,Japan,Camp Butler / Foster USMC,Butler Bowl NAFI,June,2023,50010.0
USMC,Reimbursement,Japan,Camp Butler / Foster USMC,Butler Bowl NAFI,July,2023,62255.0
USMC,Reimbursement,Japan,Camp Butler / Foster USMC,Butler Bowl NAFI,August,2023,73942.0
USMC,Reimbursement,Japan,Camp Butler / Foster USMC,Butler Bowl NAFI,September,2023,64439.0
USMC,Reimbursement,Japan,Camp Butler / Foster USMC,Ocean Breeze NAFI,October,2022,362783.0
USMC,Reimbursement,Japan,Camp Butler / Foster USMC,Ocean Breeze NAFI,November,2022,301431.0
USMC,Reimbursement,Japan,Camp Butler / Foster USMC,Ocean Breeze NAFI,December,2022,320001.0
USMC,Reimbursement,Japan,Camp Butler / Foster USMC,Ocean Breeze NAFI,January,2023,344610.0
USMC,Reimbursement,Japan,Camp Butler / Foster USMC,Ocean Breeze NAFI,February,2023,388041.0
USMC,Reimbursement,Japan,Camp Butler / Foster USMC,Ocean Breeze NAFI,March,2023,310243.0
USMC,Reimbursement,Japan,Camp Butler / Foster USMC,Ocean Breeze NAFI,April,2023,364551.0
USMC,Reimbursement,Japan,Camp Butler / Foster USMC,Ocean Breeze NAFI,May,2023,382565.0
USMC,Reimbursement,Japan,Camp Butler / Foster USMC,Ocean Breeze NAFI,June,2023,312040.0
USMC,Reimbursement,Japan,Camp Butler / Foster USMC,Ocean Breeze NAFI,July,2023,359312.0
USMC,Reimbursement,Japan,Camp Butler / Foster USMC,Ocean Breeze NAFI,August,2023,208181.0
USMC,Reimbursement,Japan,Camp Butler / Foster USMC,Ocean Breeze NAFI,September,2023,368660.0
USMC,Reimbursement,Japan,Camp Butler / Foster USMC,Taiyo Golf Course NAFI,October,2022,109203.0
USMC,Reimbursement,Japan,Camp Butler / Foster USMC,Taiyo Golf Course NAFI,November,2022,200212.0
USMC,Reimbursement,Japan,Camp Butler / Foster USMC,Taiyo Golf Course NAFI,December,2022,210324.0
USMC,Reimbursement,Japan,Camp Butler / Foster USMC,Taiyo Golf Course NAFI,January,2023,259057.0
USMC,Reimbursement,Japan,Camp Butler / Foster USMC,Taiyo Golf Course NAFI,February,2023,227542.0
USMC,Reimbursement,Japan,Camp Butler / Foster USMC,Taiyo Golf Course NAFI,March,2023,201634.0
USMC,Reimbursement,Japan,Camp Butler / Foster USMC,Taiyo Golf Course NAFI,April,2023,166840.0
USMC,Reimbursement,Japan,Camp Butler / Foster USMC,Taiyo Golf Course NAFI,May,2023,254569.0
USMC,Reimbursement,Japan,Camp Butler / Foster USMC,Taiyo Golf Course NAFI,June,2023,214051.0
USMC,Reimbursement,Japan,Camp Butler / Foster USMC,Taiyo Golf Course NAFI,July,2023,72076.0
USMC,Reimbursement,Japan,Camp Butler / Foster USMC,Taiyo Golf Course NAFI,August,2023,24895.0
USMC,Reimbursement,Japan,Camp Butler / Foster USMC,Taiyo Golf Course NAFI,September,2023,231581.0
USMC,Reimbursement,Japan,Camp Butler / Foster USMC,Whispers NAFI,October,2022,74965.0
USMC,Reimbursement,Japan,Camp Butler / Foster USMC,Whispers NAFI,November,2022,102184.0
USMC,Reimbursement,Japan,Camp Butler / Foster USMC,Whispers NAFI,December,2022,29332.0
USMC,Reimbursement,Japan,Camp Butler / Foster USMC,Whispers NAFI,January,2023,68574.0
USMC,Reimbursement,Japan,Camp Butler / Foster USMC,Whispers NAFI,February,2023,63074.0
USMC,Reimbursement,Japan,Camp Butler / Foster USMC,Whispers NAFI,March,2023,67929.0
USMC,Reimbursement,Japan,Camp Butler / Foster USMC,Whispers NAFI,April,2023,61394.0
USMC,Reimbursement,Japan,Camp Butler / Foster USMC,Whispers NAFI,May,2023,91035.0
USMC,Reimbursement,Japan,Camp Butler / Foster USMC,Whispers NAFI,June,2023,51509.0
USMC,Reimbursement,Japan,Camp Butler / Foster USMC,Whispers NAFI,July,2023,39339.0
USMC,Reimbursement,Japan,Camp Butler / Foster USMC,Whispers NAFI,August,2023,58830.0
USMC,Reimbursement,Japan,Camp Butler / Foster USMC,Whispers NAFI,September,2023,52554.0
USMC,Reimbursement,Japan,Camp Courtney USMC,Courtney Bowl NAFI,October,2022,16382.0
USMC,Reimbursement,Japan,Camp Courtney USMC,Courtney Bowl NAFI,November,2022,18700.0
USMC,Reimbursement,Japan,Camp Courtney USMC,Courtney Bowl NAFI,December,2022,12158.0
USMC,Reimbursement,Japan,Camp Courtney USMC,Courtney Bowl NAFI,January,2023,20551.0
USMC,Reimbursement,Japan,Camp Courtney USMC,Courtney Bowl NAFI,February,2023,4506.0
USMC,Reimbursement,Japan,Camp Courtney USMC,Courtney Bowl NAFI,March,2023,19040.0
USMC,Reimbursement,Japan,Camp Courtney USMC,Courtney Bowl NAFI,April,2023,22069.0
USMC,Reimbursement,Japan,Camp Courtney USMC,Courtney Bowl NAFI,May,2023,11194.0
