Loc,Place,Region,Service,Asset,SerialNum,Type,Desc,Acquire,Effective,Disposed,Class,MFG,LNAME,FONUM,FOSHORT,Cat,Year,Age,ReportDate,Month
797,Floor,Korea,Army,334787,334787-R106205-38874,9001,DIEBOLD ACM,3/7/2006,5/29/2015,9/9/9999,70,DIE,GATEWAY CLUB,23,UIJEONGBU,2006,,,,
797,Floor,Korea,Army,334903,334903-33669,1018,ITC Smart Card Dispenser,3/7/2006,5/29/2015,9/9/9999,70,ITC,GATEWAY CLUB,23,UIJEONGBU,2006,,,,
797,Floor,Korea,Army,335831,335831-XAR662451,1373,AIN/A560 MULTI WIN4 (SAP-MJP),3/3/2015,5/29/2015,9/9/9999,60,AIN,GATEWAY CLUB,23,UIJEONGBU,2015,,,,
797,Floor,Korea,Army,333319,333319-R10620538318,9001,DIEBOLD ACM,8/26/2004,5/29/2015,9/9/9999,70,DIE,GATEWAY CLUB,23,UIJEONGBU,2004,,,,
797,Floor,Korea,Army,336316,336316-XAR647239,1381,AIN A560 MULTI WIN15 (SAP-MJP),12/14/2011,3/14/2018,9/9/9999,60,AIN,GATEWAY CLUB,23,UIJEONGBU,2011,,,,
797,Floor,Korea,Army,335826,335826-B141219216,3210,BAL PRO CURVE QHBG (MLP),3/3/2015,5/29/2015,9/9/9999,60,BAL,GATEWAY CLUB,23,UIJEONGBU,2015,,,,
797,Floor,Korea,Army,335830,335830-XAR662450,1373,AIN/A560 MULTI WIN4 (SAP-MJP),3/3/2015,5/29/2015,9/9/9999,60,AIN,GATEWAY CLUB,23,UIJEONGBU,2015,,,,
797,Floor,Korea,Army,335829,335829-XAR662449,1375,AIN/A560 MULTI WIN5 (SAP-MJP),3/3/2015,5/29/2015,9/9/9999,60,AIN,GATEWAY CLUB,23,UIJEONGBU,2015,,,,
797,Floor,Korea,Army,335828,335828-XAR662448,1375,AIN/A560 MULTI WIN5 (SAP-MJP),3/3/2015,5/29/2015,9/9/9999,60,AIN,GATEWAY CLUB,23,UIJEONGBU,2015,,,,
797,Floor,Korea,Army,335827,335827-B141219217,3210,BAL PRO CURVE QHBG (MLP),3/3/2015,5/29/2015,9/9/9999,60,BAL,GATEWAY CLUB,23,UIJEONGBU,2015,,,,
797,Floor,Korea,Army,336594,336594-658762,3156,NOV PREM V+ 4sT,4/28/2015,5/29/2015,9/9/9999,60,NOV,GATEWAY CLUB,23,UIJEONGBU,2015,,,,
798,Floor,Korea,Army,336590,336590-658641,4023,NOV NOVOSTAR 6ST SLANT M-DENOM,4/28/2015,5/21/2015,9/9/9999,60,NOV,"WARRIOR'S, CASEY-E",23,UIJEONGBU,2015,,,,
798,Floor,Korea,Army,335820,335820-642973,4009,NOV PREM V+ 4ST MULTI-DENOM,9/19/2014,10/22/2014,9/9/9999,60,NOV,"WARRIOR'S, CASEY-E",23,UIJEONGBU,2014,,,,
798,Floor,Korea,Army,338302,338302-2468668,1966,IGT CRYSTAL D - MULTI SET 003,7/2/2019,1/16/2020,9/9/9999,60,IGT,"WARRIOR'S, CASEY-E",23,UIJEONGBU,2019,,,,
798,Floor,Korea,Army,338301,338301-2468665,1966,IGT CRYSTAL D - MULTI SET 003,7/2/2019,1/16/2020,9/9/9999,60,IGT,"WARRIOR'S, CASEY-E",23,UIJEONGBU,2019,,,,
798,Floor,Korea,Army,337007,337007-668831,4011,NOV PREM V+ 6ST MULTI-DENOM,8/20/2015,9/12/2015,9/9/9999,60,NOV,"WARRIOR'S, CASEY-E",23,UIJEONGBU,2015,,,,
798,Floor,Korea,Army,337006,337006-668830,4010,NOV PREM V+ 5ST MULTI-DENOM,8/20/2015,9/12/2015,9/9/9999,60,NOV,"WARRIOR'S, CASEY-E",23,UIJEONGBU,2015,,,,
798,Floor,Korea,Army,336592,336592-658632,4023,NOV NOVOSTAR 6ST SLANT M-DENOM,4/28/2015,5/21/2015,9/9/9999,60,NOV,"WARRIOR'S, CASEY-E",23,UIJEONGBU,2015,,,,
798,Floor,Korea,Army,336591,336591-658634,4021,NOV NOVOSTAR 4ST SLANT M-DENOM,4/28/2015,5/21/2015,9/9/9999,60,NOV,"WARRIOR'S, CASEY-E",23,UIJEONGBU,2015,,,,
798,Floor,Korea,Army,336584,336584-658635,4021,NOV NOVOSTAR 4ST SLANT M-DENOM,4/28/2015,5/21/2015,9/9/9999,60,NOV,"WARRIOR'S, CASEY-E",23,UIJEONGBU,2015,,,,
798,Floor,Korea,Army,335819,335819-642972,4010,NOV PREM V+ 5ST MULTI-DENOM,9/19/2014,10/22/2014,9/9/9999,60,NOV,"WARRIOR'S, CASEY-E",23,UIJEONGBU,2014,,,,
798,Floor,Korea,Army,333432,333432-23745,1018,ITC Smart Card Dispenser,12/9/2003,4/24/2013,9/9/9999,70,ITC,"WARRIOR'S, CASEY-E",23,UIJEONGBU,2003,,,,
798,Floor,Korea,Army,333020,333020-R10620538258,9001,DIEBOLD ACM,3/12/2003,2/7/2004,9/9/9999,70,DIE,"WARRIOR'S, CASEY-E",23,UIJEONGBU,2003,,,,
798,Floor,Korea,Army,126852,126852-41D2541,2038,IBM SUREPOS 4852,9/30/2010,12/1/2010,9/9/9999,740,IBM,"WARRIOR'S, CASEY-E",23,UIJEONGBU,2010,,,,
798,Floor,Korea,Army,336589,336588-658640,4022,NOV NOVOSTAR 5ST SLANT M-DENOM,4/28/2015,5/21/2015,9/9/9999,60,NOV,"WARRIOR'S, CASEY-E",23,UIJEONGBU,2015,,,,
798,Floor,Korea,Army,336588,336588-658633,4022,NOV NOVOSTAR 5ST SLANT M-DENOM,4/28/2015,5/21/2015,9/9/9999,60,NOV,"WARRIOR'S, CASEY-E",23,UIJEONGBU,2015,,,,
819,Floor,Korea,Army,337682,337682-5105405,1866,WMS BLADE MULTI CHEST 3,12/20/2016,2/2/2018,9/9/9999,60,WMS,"BOWL CTR, CP CASEY",23,UIJEONGBU,2016,,,,
819,Floor,Korea,Army,337453,337453-B120555815,3477,BAL V22/32 TWIN FIRE,9/27/2017,2/8/2018,9/9/9999,60,BAL,"BOWL CTR, CP CASEY",23,UIJEONGBU,2017,,,,
819,Floor,Korea,Army,337454,337454-B120555818,3475,BAL V22/32 CASH SPIN QUICK HIT,9/27/2017,2/8/2018,9/9/9999,60,BAL,"BOWL CTR, CP CASEY",23,UIJEONGBU,2017,,,,
819,Floor,Korea,Army,337458,337458-735499,3090,NOV CONCURVE ED 3,10/19/2017,1/26/2018,9/9/9999,60,NOV,"BOWL CTR, CP CASEY",23,UIJEONGBU,2017,,,,
819,Floor,Korea,Army,337459,337459-735500,3090,NOV CONCURVE ED 3,10/19/2017,1/26/2018,9/9/9999,60,NOV,"BOWL CTR, CP CASEY",23,UIJEONGBU,2017,,,,
819,Floor,Korea,Army,337460,337460-735501,3090,NOV CONCURVE ED 3,10/19/2017,1/26/2018,9/9/9999,60,NOV,"BOWL CTR, CP CASEY",23,UIJEONGBU,2017,,,,
819,Floor,Korea,Army,337463,337463-735350,3126,NOV VIP EDITION 5/$4.00,10/19/2017,3/2/2018,9/9/9999,60,NOV,"BOWL CTR, CP CASEY",23,UIJEONGBU,2017,,,,
819,Floor,Korea,Army,337464,337464-735351,3126,NOV VIP EDITION 5/$4.00,10/19/2017,3/2/2018,9/9/9999,60,NOV,"BOWL CTR, CP CASEY",23,UIJEONGBU,2017,,,,
819,Floor,Korea,Army,337694,337694-XAR672751,1373,AIN/A560 MULTI WIN4 (SAP-MJP),1/10/2017,2/3/2017,9/9/9999,60,AIN,"BOWL CTR, CP CASEY",23,UIJEONGBU,2017,,,,
819,Floor,Korea,Army,337693,337693-XAR672750,1375,AIN/A560 MULTI WIN5 (SAP-MJP),1/10/2017,2/3/2017,9/9/9999,60,AIN,"BOWL CTR, CP CASEY",23,UIJEONGBU,2017,,,,
819,Floor,Korea,Army,337469,337469-132628,3530,KON CRES RD PANDA FIRECRACKERS,11/9/2017,2/2/2018,9/9/9999,60,KON,"BOWL CTR, CP CASEY",23,UIJEONGBU,2017,,,,
819,Floor,Korea,Army,337015,337015-668839,4011,NOV PREM V+ 6ST MULTI-DENOM,8/20/2015,9/12/2015,9/9/9999,60,NOV,"BOWL CTR, CP CASEY",23,UIJEONGBU,2015,,,,
819,Floor,Korea,Army,337468,337468-132627,3531,KON CRES RD PLOP PLOP PEACH,11/9/2017,2/2/2018,9/9/9999,60,KON,"BOWL CTR, CP CASEY",23,UIJEONGBU,2017,,,,
819,Floor,Korea,Army,335814,335814-618406,3083,NOV DOM IMPERA HD5/$4.00,3/8/2014,9/26/2014,9/9/9999,60,NOV,"BOWL CTR, CP CASEY",23,UIJEONGBU,2014,,,,
819,Floor,Korea,Army,337685,337685-XAR672749,1377,AIN/A560 MULTI WIN13 (SAP-MJP),1/10/2017,2/3/2017,9/9/9999,60,AIN,"BOWL CTR, CP CASEY",23,UIJEONGBU,2017,,,,
819,Floor,Korea,Army,337009,337009-668833,4010,NOV PREM V+ 5ST MULTI-DENOM,8/20/2015,9/12/2015,9/9/9999,60,NOV,"BOWL CTR, CP CASEY",23,UIJEONGBU,2015,,,,
819,Floor,Korea,Army,333320,333320-R10620538845,9001,DIEBOLD ACM,8/26/2004,6/28/2013,9/9/9999,70,DIE,"BOWL CTR, CP CASEY",23,UIJEONGBU,2004,,,,
819,Floor,Korea,Army,335811,335811-618381,3083,NOV DOM IMPERA HD5/$4.00,3/8/2014,9/26/2014,9/9/9999,60,NOV,"BOWL CTR, CP CASEY",23,UIJEONGBU,2014,,,,
819,Floor,Korea,Army,126855,126855-41D2759,2038,IBM SUREPOS 4852,9/30/2010,9/6/2013,9/9/9999,740,IBM,"BOWL CTR, CP CASEY",23,UIJEONGBU,2010,,,,
819,Floor,Korea,Army,335815,335815-618407,3077,NOV DOMINATOR MIX3,3/8/2014,9/26/2014,9/9/9999,60,NOV,"BOWL CTR, CP CASEY",23,UIJEONGBU,2014,,,,
819,Floor,Korea,Army,335817,335817-642970,4007,NOV PREM V+ 1ST MULTI-DENOM,9/19/2014,10/17/2014,9/9/9999,60,NOV,"BOWL CTR, CP CASEY",23,UIJEONGBU,2014,,,,
819,Floor,Korea,Army,335822,335822-642975,4009,NOV PREM V+ 4ST MULTI-DENOM,9/19/2014,10/17/2014,9/9/9999,60,NOV,"BOWL CTR, CP CASEY",23,UIJEONGBU,2014,,,,
819,Floor,Korea,Army,336644,336644-2456976,1980,IGT UNIV SLANT GAME KING 4.0,8/3/2019,1/16/2020,9/9/9999,60,IGT,"BOWL CTR, CP CASEY",23,UIJEONGBU,2019,,,,
819,Floor,Korea,Army,336645,336645-2456975,1980,IGT UNIV SLANT GAME KING 4.0,8/3/2019,1/16/2020,9/9/9999,60,IGT,"BOWL CTR, CP CASEY",23,UIJEONGBU,2019,,,,
819,Floor,Korea,Army,336699,336699-XAR647242,1381,AIN A560 MULTI WIN15 (SAP-MJP),12/10/2011,2/2/2018,9/9/9999,60,AIN,"BOWL CTR, CP CASEY",23,UIJEONGBU,2011,,,,
819,Floor,Korea,Army,336805,336805-5077264,1869,WMS BLADE MULTI CHEST 6,2/27/2015,7/14/2017,9/9/9999,60,WMS,"BOWL CTR, CP CASEY",23,UIJEONGBU,2015,,,,
819,Floor,Korea,Army,333437,333437-23731,1018,ITC Smart Card Dispenser,10/16/2003,6/28/2013,9/9/9999,70,ITC,"BOWL CTR, CP CASEY",23,UIJEONGBU,2003,,,,
839,Floor,Korea,Army,338011,338011-B180546446,3618,BAL WAVE 88 FORTUNES,7/26/2018,1/30/2019,9/9/9999,60,BAL,HUMPHREYS B/C,24,PYONGTAEK,2018,,,,
839,Floor,Korea,Army,336843,336843-XAR665921,1373,AIN/A560 MULTI WIN4 (SAP-MJP),8/26/2015,1/30/2019,9/9/9999,60,AIN,HUMPHREYS B/C,24,PYONGTAEK,2015,,,,
839,Floor,Korea,Army,337640,337640-XAR672752,1377,AIN/A560 MULTI WIN13 (SAP-MJP),1/18/2017,1/30/2019,9/9/9999,60,AIN,HUMPHREYS B/C,24,PYONGTAEK,2017,,,,
839,Floor,Korea,Army,337959,337959-725411,3126,NOV VIP EDITION 5/$4.00,10/18/2017,11/2/2019,9/9/9999,60,NOV,HUMPHREYS B/C,24,PYONGTAEK,2017,,,,
839,Floor,Korea,Army,338001,338001-B180546444,3618,BAL WAVE 88 FORTUNES,7/26/2018,1/30/2019,9/9/9999,60,BAL,HUMPHREYS B/C,24,PYONGTAEK,2018,,,,
839,Floor,Korea,Army,338012,338012-B180546447,3618,BAL WAVE 88 FORTUNES,7/26/2018,1/30/2019,9/9/9999,60,BAL,HUMPHREYS B/C,24,PYONGTAEK,2018,,,,
839,Floor,Korea,Army,338013,338013-B180546451,3618,BAL WAVE 88 FORTUNES,7/26/2018,1/30/2019,9/9/9999,60,BAL,HUMPHREYS B/C,24,PYONGTAEK,2018,,,,
839,Floor,Korea,Army,338391,338391-2438177,1969,IGT CRYSTAL D - MULTI SET 00T,1/23/2019,1/30/2019,9/9/9999,60,IGT,HUMPHREYS B/C,24,PYONGTAEK,2019,,,,
839,Floor,Korea,Army,338396,338396-2438178,1969,IGT CRYSTAL D - MULTI SET 00T,1/23/2019,1/30/2019,9/9/9999,60,IGT,HUMPHREYS B/C,24,PYONGTAEK,2019,,,,
839,Floor,Korea,Army,336808,336808-XAR662383,1375,AIN/A560 MULTI WIN5 (SAP-MJP),2/27/2015,1/30/2019,9/9/9999,60,AIN,HUMPHREYS B/C,24,PYONGTAEK,2015,,,,
839,Floor,Korea,Army,338398,338398-2438110,1966,IGT CRYSTAL D - MULTI SET 003,1/23/2019,1/30/2019,9/9/9999,60,IGT,HUMPHREYS B/C,24,PYONGTAEK,2019,,,,
839,Floor,Korea,Army,337955,337955-725395,3126,NOV VIP EDITION 5/$4.00,10/18/2017,11/2/2019,9/9/9999,60,NOV,HUMPHREYS B/C,24,PYONGTAEK,2017,,,,
839,Floor,Korea,Army,338397,338397-2438122,1967,IGT CRYSTAL D - MULTI SET 007,1/23/2019,1/30/2019,9/9/9999,60,IGT,HUMPHREYS B/C,24,PYONGTAEK,2019,,,,
839,Floor,Korea,Army,333441,333441-23729,1018,ITC Smart Card Dispenser,9/26/2003,3/8/2019,9/9/9999,70,ITC,HUMPHREYS B/C,24,PYONGTAEK,2003,,,,
839,Floor,Korea,Army,337960,337960-724444,3126,NOV VIP EDITION 5/$4.00,10/18/2017,11/2/2019,9/9/9999,60,NOV,HUMPHREYS B/C,24,PYONGTAEK,2017,,,,
839,Floor,Korea,Army,336806,336806-XAR662381,1375,AIN/A560 MULTI WIN5 (SAP-MJP),2/27/2015,1/30/2019,9/9/9999,60,AIN,HUMPHREYS B/C,24,PYONGTAEK,2015,,,,
839,Floor,Korea,Army,126853,126853-41C8986,2038,IBM SUREPOS 4852,9/30/2010,1/30/2019,9/9/9999,740,IBM,HUMPHREYS B/C,24,PYONGTAEK,2010,,,,
839,Floor,Korea,Army,333450,333450-23694,1018,ITC Smart Card Dispenser,10/16/2003,1/30/2019,9/9/9999,70,ITC,HUMPHREYS B/C,24,PYONGTAEK,2003,,,,
839,Floor,Korea,Army,334497,334497-R106205-38754,9001,DIEBOLD ACM,3/3/2006,1/30/2019,9/9/9999,70,DIE,HUMPHREYS B/C,24,PYONGTAEK,2006,,,,
839,Floor,Korea,Army,336581,336581-658637,3064,NOV PREM V+ 4sT S/TOP,4/28/2015,1/30/2019,9/9/9999,60,NOV,HUMPHREYS B/C,24,PYONGTAEK,2015,,,,
839,Floor,Korea,Army,336582,336582-658642,3066,NOV PREM V+ 6sT S/TOP,4/28/2015,1/30/2019,9/9/9999,60,NOV,HUMPHREYS B/C,24,PYONGTAEK,2015,,,,
839,Floor,Korea,Army,336692,336692-618385,3075,NOV DOMINATOR MIX1,3/7/2014,1/30/2019,9/9/9999,60,NOV,HUMPHREYS B/C,24,PYONGTAEK,2014,,,,
839,Floor,Korea,Army,336585,336585-658638,3065,NOV PREM V+ 5sT S/TOP,4/28/2015,1/30/2019,9/9/9999,60,NOV,HUMPHREYS B/C,24,PYONGTAEK,2015,,,,
839,Floor,Korea,Army,336586,336586-658643,3062,NOV PREM V+ 1sT S/TOP,4/28/2015,1/30/2019,9/9/9999,60,NOV,HUMPHREYS B/C,24,PYONGTAEK,2015,,,,
839,Floor,Korea,Army,336587,336587-658639,3066,NOV PREM V+ 6sT S/TOP,4/28/2015,1/30/2019,9/9/9999,60,NOV,HUMPHREYS B/C,24,PYONGTAEK,2015,,,,
839,Floor,Korea,Army,336691,336691-618384,3075,NOV DOMINATOR MIX1,3/7/2014,1/30/2019,9/9/9999,60,NOV,HUMPHREYS B/C,24,PYONGTAEK,2014,,,,
839,Floor,Korea,Army,336583,336583-658636,3064,NOV PREM V+ 4sT S/TOP,4/28/2015,1/30/2019,9/9/9999,60,NOV,HUMPHREYS B/C,24,PYONGTAEK,2015,,,,
839,Floor,Korea,Army,336694,336694-618387,3075,NOV DOMINATOR MIX1,3/7/2014,1/30/2019,9/9/9999,60,NOV,HUMPHREYS B/C,24,PYONGTAEK,2014,,,,
866,Floor,Korea,Army,336841,336841-XAR665919,1375,AIN/A560 MULTI WIN5 (SAP-MJP),8/26/2015,3/16/2017,9/9/9999,60,AIN,STATE'S GRILL,21,DAEGU,2015,,,,
866,Floor,Korea,Army,333014,333014-R10620538704,9001,DIEBOLD ACM,4/2/2003,4/2/2003,9/9/9999,70,DIE,STATE'S GRILL,21,DAEGU,2003,,,,
866,Floor,Korea,Army,338040,338040-146267,3511,KON CONC SELEXION MULTI 12,3/17/2019,3/24/2019,9/9/9999,60,KON,STATE'S GRILL,21,DAEGU,2019,,,,
866,Floor,Korea,Army,338039,338039-146266,3510,KON CONC SELEXION MULTI 11,3/17/2019,3/24/2019,9/9/9999,60,KON,STATE'S GRILL,21,DAEGU,2019,,,,
866,Floor,Korea,Army,338031,338031-2391331,1927,IGT AXXIS 23/23 HD3,9/23/2018,10/31/2018,9/9/9999,60,IGT,STATE'S GRILL,21,DAEGU,2018,,,,
866,Floor,Korea,Army,338030,338030-2391328,1928,IGT AXXIS 23/23 HD4,9/23/2018,10/31/2018,9/9/9999,60,IGT,STATE'S GRILL,21,DAEGU,2018,,,,
866,Floor,Korea,Army,337022,337022-668846,4009,NOV PREM V+ 4ST MULTI-DENOM,8/20/2015,9/2/2019,9/9/9999,60,NOV,STATE'S GRILL,21,DAEGU,2015,,,,
866,Floor,Korea,Army,336846,336846-XAR665924,1373,AIN/A560 MULTI WIN4 (SAP-MJP),8/26/2015,3/16/2017,9/9/9999,60,AIN,STATE'S GRILL,21,DAEGU,2015,,,,
866,Floor,Korea,Army,124644,124644-41D3950,2038,IBM SUREPOS 4852,9/28/2010,12/9/2010,9/9/9999,740,IBM,STATE'S GRILL,21,DAEGU,2010,,,,
866,Floor,Korea,Army,336665,336668-0801275,1018,ITC Smart Card Dispenser,4/4/2008,5/14/2008,9/9/9999,70,ITC,STATE'S GRILL,21,DAEGU,2008,,,,
866,Floor,Korea,Army,336610,336610-642979,4011,NOV PREM V+ 6ST MULTI-DENOM,9/18/2014,10/3/2014,9/9/9999,60,NOV,STATE'S GRILL,21,DAEGU,2014,,,,
866,Floor,Korea,Army,335825,335825-642978,4011,NOV PREM V+ 6ST MULTI-DENOM,9/19/2014,9/2/2019,9/9/9999,60,NOV,STATE'S GRILL,21,DAEGU,2014,,,,
866,Floor,Korea,Army,335526,335526-346818,4009,NOV PREM V+ 4ST MULTI-DENOM,8/19/2008,8/30/2008,9/9/9999,60,NOV,STATE'S GRILL,21,DAEGU,2008,,,,
866,Floor,Korea,Army,333454,333454-23699,1018,ITC Smart Card Dispenser,10/24/2003,2/21/2004,9/9/9999,70,ITC,STATE'S GRILL,21,DAEGU,2003,,,,
866,Floor,Korea,Army,335525,335525-346828,4011,NOV PREM V+ 6ST MULTI-DENOM,8/19/2008,8/30/2008,9/9/9999,60,NOV,STATE'S GRILL,21,DAEGU,2008,,,,
866,Floor,Korea,Army,336698,336698-XAR647241,1377,AIN/A560 MULTI WIN13 (SAP-MJP),12/10/2011,10/31/2018,9/9/9999,60,AIN,STATE'S GRILL,21,DAEGU,2011,,,,
867,Floor,Korea,Army,337855,337855-B170503067,3234,BAL V22/22 88 FORTUNES,9/27/2017,2/18/2018,9/9/9999,60,BAL,"HILLTOP, CP WALKER",21,DAEGU,2017,,,,
867,Floor,Korea,Army,337647,337647-708576,3126,NOV VIP EDITION 5/$4.00,2/24/2017,5/26/2017,9/9/9999,60,NOV,"HILLTOP, CP WALKER",21,DAEGU,2017,,,,
867,Floor,Korea,Army,337462,337462-735349,3126,NOV VIP EDITION 5/$4.00,10/19/2017,2/18/2018,9/9/9999,60,NOV,"HILLTOP, CP WALKER",21,DAEGU,2017,,,,
867,Floor,Korea,Army,337020,337020-668844,4011,NOV PREM V+ 6ST MULTI-DENOM,8/20/2015,4/20/2016,9/9/9999,60,NOV,"HILLTOP, CP WALKER",21,DAEGU,2015,,,,
867,Floor,Korea,Army,337856,337856-B170503066,3234,BAL V22/22 88 FORTUNES,9/27/2017,2/18/2018,9/9/9999,60,BAL,"HILLTOP, CP WALKER",21,DAEGU,2017,,,,
867,Floor,Korea,Army,337011,337011-668835,4011,NOV PREM V+ 6ST MULTI-DENOM,8/20/2015,1/25/2017,9/9/9999,60,NOV,"HILLTOP, CP WALKER",21,DAEGU,2015,,,,
867,Floor,Korea,Army,337865,337865-5130259,3652,BAL J43 DOUBLE BLESSINGS MLP,4/7/2019,5/24/2019,9/9/9999,60,BAL,"HILLTOP, CP WALKER",21,DAEGU,2019,,,,
867,Floor,Korea,Army,337010,337010-668834,4011,NOV PREM V+ 6ST MULTI-DENOM,8/20/2015,4/20/2016,9/9/9999,60,NOV,"HILLTOP, CP WALKER",21,DAEGU,2015,,,,
867,Floor,Korea,Army,336845,336845-XAR665923,1373,AIN/A560 MULTI WIN4 (SAP-MJP),8/26/2015,10/25/2016,9/9/9999,60,AIN,"HILLTOP, CP WALKER",21,DAEGU,2015,,,,
867,Floor,Korea,Army,337014,337014-668838,4011,NOV PREM V+ 6ST MULTI-DENOM,8/20/2015,2/19/2018,9/9/9999,60,NOV,"HILLTOP, CP WALKER",21,DAEGU,2015,,,,
867,Floor,Korea,Army,337860,337860-2236963,1928,IGT AXXIS 23/23 HD4,12/10/2017,2/18/2018,9/9/9999,60,IGT,"HILLTOP, CP WALKER",21,DAEGU,2017,,,,
867,Floor,Korea,Army,337861,337861-2384696,1950,IGT CRYSTAL/DUAL MULTI 701,12/10/2017,2/18/2018,9/9/9999,60,IGT,"HILLTOP, CP WALKER",21,DAEGU,2017,,,,
867,Floor,Korea,Army,337863,337863-2241158,1928,IGT AXXIS 23/23 HD4,12/10/2017,2/18/2018,9/9/9999,60,IGT,"HILLTOP, CP WALKER",21,DAEGU,2017,,,,
867,Floor,Korea,Army,337866,337866-5130260,3655,BAL J43 DANCING DRUMS MLP,4/7/2019,5/24/2019,9/9/9999,60,BAL,"HILLTOP, CP WALKER",21,DAEGU,2019,,,,
867,Floor,Korea,Army,337868,337868-XAR672721,1377,AIN/A560 MULTI WIN13 (SAP-MJP),1/11/2017,1/25/2017,9/9/9999,60,AIN,"HILLTOP, CP WALKER",21,DAEGU,2017,,,,
867,Floor,Korea,Army,337869,337869-XAR672723,1377,AIN/A560 MULTI WIN13 (SAP-MJP),1/11/2017,1/28/2017,9/9/9999,60,AIN,"HILLTOP, CP WALKER",21,DAEGU,2017,,,,
867,Floor,Korea,Army,337952,337952-708578,3126,NOV VIP EDITION 5/$4.00,2/24/2017,5/26/2017,9/9/9999,60,NOV,"HILLTOP, CP WALKER",21,DAEGU,2017,,,,
867,Floor,Korea,Army,337870,337870-XAR672724,1377,AIN/A560 MULTI WIN13 (SAP-MJP),1/11/2017,1/28/2017,9/9/9999,60,AIN,"HILLTOP, CP WALKER",21,DAEGU,2017,,,,
867,Floor,Korea,Army,336844,336844-XAR665922,1373,AIN/A560 MULTI WIN4 (SAP-MJP),8/26/2015,10/25/2016,9/9/9999,60,AIN,"HILLTOP, CP WALKER",21,DAEGU,2015,,,,
867,Floor,Korea,Army,337862,337862-2384735,1950,IGT CRYSTAL/DUAL MULTI 701,12/10/2017,2/18/2018,9/9/9999,60,IGT,"HILLTOP, CP WALKER",21,DAEGU,2017,,,,
867,Floor,Korea,Army,333479,333479-1349274,579,IGT iGAME AZTEC TEMPLE 243 01,8/12/2004,3/1/2008,9/9/9999,60,IGT,"HILLTOP, CP WALKER",21,DAEGU,2004,,,,
867,Floor,Korea,Army,336842,336842-XAR665920,1375,AIN/A560 MULTI WIN5 (SAP-MJP),8/26/2015,10/25/2016,9/9/9999,60,AIN,"HILLTOP, CP WALKER",21,DAEGU,2015,,,,
867,Floor,Korea,Army,333012,333012-R010620536963,9001,DIEBOLD ACM,4/2/2003,8/24/2004,9/9/9999,70,DIE,"HILLTOP, CP WALKER",21,DAEGU,2003,,,,
867,Floor,Korea,Army,124648,124648-41D5543,2038,IBM SUREPOS 4852,9/28/2010,12/10/2010,9/9/9999,740,IBM,"HILLTOP, CP WALKER",21,DAEGU,2010,,,,
867,Floor,Korea,Army,333475,333475-1349272,580,IGT iGAME CARNIVAL MYS 243 01,8/12/2004,8/25/2004,9/9/9999,60,IGT,"HILLTOP, CP WALKER",21,DAEGU,2004,,,,
867,Floor,Korea,Army,335395,335395-346864,4009,NOV PREM V+ 4ST MULTI-DENOM,8/15/2008,12/17/2014,9/9/9999,60,NOV,"HILLTOP, CP WALKER",21,DAEGU,2008,,,,
867,Floor,Korea,Army,335521,335521-346824,4009,NOV PREM V+ 4ST MULTI-DENOM,8/19/2008,8/27/2008,9/9/9999,60,NOV,"HILLTOP, CP WALKER",21,DAEGU,2008,,,,
867,Floor,Korea,Army,335522,335522-346816,4011,NOV PREM V+ 6ST MULTI-DENOM,8/19/2008,8/27/2008,9/9/9999,60,NOV,"HILLTOP, CP WALKER",21,DAEGU,2008,,,,
867,Floor,Korea,Army,335523,335523-346829,4011,NOV PREM V+ 6ST MULTI-DENOM,8/19/2008,8/29/2008,9/9/9999,60,NOV,"HILLTOP, CP WALKER",21,DAEGU,2008,,,,
867,Floor,Korea,Army,335524,335524-346815,4009,NOV PREM V+ 4ST MULTI-DENOM,8/19/2008,8/29/2008,9/9/9999,60,NOV,"HILLTOP, CP WALKER",21,DAEGU,2008,,,,
867,Floor,Korea,Army,336517,336517-150993,4017,NOV NOVOSTAR 5ST MULTI-DENOM,11/18/2016,1/25/2017,9/9/9999,60,NOV,"HILLTOP, CP WALKER",21,DAEGU,2016,,,,
867,Floor,Korea,Army,333455,333455-23700,1018,ITC Smart Card Dispenser,10/24/2003,8/24/2004,9/9/9999,70,ITC,"HILLTOP, CP WALKER",21,DAEGU,2003,,,,
867,Floor,Korea,Army,335818,335818-642971,4011,NOV PREM V+ 6ST MULTI-DENOM,9/19/2014,12/17/2014,9/9/9999,60,NOV,"HILLTOP, CP WALKER",21,DAEGU,2014,,,,
867,Floor,Korea,Army,336619,336619-XAR662422,1375,AIN/A560 MULTI WIN5 (SAP-MJP),2/27/2015,4/15/2015,9/9/9999,60,AIN,"HILLTOP, CP WALKER",21,DAEGU,2015,,,,
867,Floor,Korea,Army,336618,336618-XAR662423,1375,AIN/A560 MULTI WIN5 (SAP-MJP),2/27/2015,4/22/2015,9/9/9999,60,AIN,"HILLTOP, CP WALKER",21,DAEGU,2015,,,,
867,Floor,Korea,Army,336666,336666-0801276,1018,ITC Smart Card Dispenser,4/4/2008,6/3/2008,9/9/9999,70,ITC,"HILLTOP, CP WALKER",21,DAEGU,2008,,,,
867,Floor,Korea,Army,336515,336515-129465,4014,NOV NOVOSTAR 1ST MULTI-DENOM,11/18/2016,1/25/2017,9/9/9999,60,NOV,"HILLTOP, CP WALKER",21,DAEGU,2016,,,,
