Date,Base_Location,Europe,Korea,Japan,YTD Europe,YTD Korea,YTD Japan
2020-08-31,Hohenfels,34523.75,.00,.00,306957.30,.00,.00
2020-08-31,Naples Navy,8470.10,.00,.00,492206.00,.00,.00
2020-08-31,Sigonella Navy,70451.35,.00,.00,404427.30,.00,.00
2020-08-31,Rota Navy,49179.65,.00,.00,508365.30,.00,.00
2020-08-31,Souda Bay Navy,.00,.00,.00,58890.00,.00,.00
2020-08-31,AFRC Dragon Hill Lodge,.00,453332.90,.00,.00,4835983.40,.00
2020-08-31,Seoul,.00,16815.00,.00,.00,643687.00,.00
2020-08-31,Casey & Hovey,.00,251609.95,.00,.00,2176646.05,.00
2020-08-31,Uijongbu,.00,.00,.00,.00,.00,.00
2020-08-31,Camp Humphreys,.00,659830.20,.00,.00,9261929.25,.00
2020-08-31,Daegu,.00,249564.50,.00,.00,2391997.35,.00
2020-08-31,Chinhae Navy,.00,2071.95,.00,.00,266972.06,.00
2020-08-31,Camp Mujuk Marines,.00,.00,.00,.00,.00,.00
2020-08-31,Camp Zama,.00,.00,37943.90,.00,.00,1121576.80
2020-08-31,Fuji Marines,.00,.00,2505.00,.00,.00,12154.25
2020-08-31,Sanno Navy,.00,.00,37054.50,.00,.00,651836.10
2020-08-31,Atsugi Navy,.00,.00,81660.10,.00,.00,932979.80
2020-08-31,Okinawa,.00,.00,.00,.00,.00,50454.00
2020-08-31,Okinawa Marines,.00,.00,347180.70,.00,.00,8449259.75
2020-08-31,Okinawa Navy,.00,.00,31964.80,.00,.00,263430.65
2020-08-31,Iwakuni Marines,.00,.00,152972.75,.00,.00,1714787.95
2020-08-31,Sasebo Navy,.00,.00,142112.00,.00,.00,1607065.60
2020-08-31,Yokosuka Navy,.00,.00,97896.55,.00,.00,3097264.70
2020-08-31,Singapore Navy,.00,.00,.00,.00,.00,33112.95
2020-08-31,Total Gaming Revenue,976554.95,1633224.50,931290.30,9861982.27,19577215.11,17933922.55
2021-08-31,Kaiserslautern,262481.90,.00,.00,1153601.50,.00,.00
2021-08-31,Grafenwoehr,79823.30,.00,.00,1428052.60,.00,.00
2021-08-31,Wiesbaden,291347.35,.00,.00,2091446.20,.00,.00
2021-08-31,Vicenza,149357.40,.00,.00,797487.55,.00,.00
2021-08-31,Livorno,1395.00,.00,.00,53877.30,.00,.00
2021-08-31,Stuttgart,207201.05,.00,.00,1373052.70,.00,.00
2021-08-31,Baumholder,41197.00,.00,.00,116941.40,.00,.00
2021-08-31,Ansbach,58343.25,.00,.00,335004.25,.00,.00
2021-08-31,Schinnen,8467.70,.00,.00,100346.95,.00,.00
2021-08-31,AFRC Edelweiss Lodge,15482.85,.00,.00,97628.07,.00,.00
2021-08-31,Hohenfels,53913.10,.00,.00,502355.05,.00,.00
2021-08-31,Naples Navy,56253.55,.00,.00,248580.40,.00,.00
2021-08-31,Sigonella Navy,44454.65,.00,.00,492679.10,.00,.00
2021-08-31,Rota Navy,70770.05,.00,.00,726502.05,.00,.00
2021-08-31,Souda Bay Navy,.00,.00,.00,.00,.00,.00
2021-08-31,AFRC Dragon Hill Lodge,.00,527133.85,.00,.00,4585881.05,.00
2021-08-31,Seoul,.00,13399.45,.00,.00,277145.00,.00
2021-08-31,Casey & Hovey,.00,279638.70,.00,.00,2172206.20,.00
2021-08-31,Uijongbu,.00,.00,.00,.00,.00,.00
2021-08-31,Camp Humphreys,.00,922169.35,.00,.00,10776313.10,.00
2021-08-31,Daegu,.00,212458.25,.00,.00,2940309.45,.00
2021-08-31,Chinhae Navy,.00,42252.10,.00,.00,351791.75,.00
2021-08-31,Camp Mujuk Marines,.00,.00,.00,.00,.00,.00
2021-08-31,Camp Zama,.00,.00,128055.30,.00,.00,1455931.20
2021-08-31,Fuji Marines,.00,.00,3836.00,.00,.00,22133.50
2021-08-31,Sanno Navy,.00,.00,55461.45,.00,.00,308398.00
2021-08-31,Atsugi Navy,.00,.00,53467.75,.00,.00,1356891.30
2021-08-31,Okinawa,.00,.00,2332.10,.00,.00,26387.05
2021-08-31,Okinawa Marines,.00,.00,998697.20,.00,.00,9934113.80
2021-08-31,Okinawa Navy,.00,.00,32898.30,.00,.00,335144.30
2021-08-31,Iwakuni Marines,.00,.00,178499.15,.00,.00,1872738.10
2021-08-31,Sasebo Navy,.00,.00,171919.80,.00,.00,2253224.65
2021-08-31,Yokosuka Navy,.00,.00,343867.95,.00,.00,3614687.10
2021-08-31,Singapore Navy,.00,.00,.00,.00,.00,-30.50
2021-08-31,Total Gaming Revenue,1340488.15,1997051.70,1969035.00,9517555.12,21103646.55,21179618.50
2022-08-31,Kaiserslautern,343200.65,.00,.00,3175654.15,.00,.00
2022-08-31,Grafenwoehr,175380.10,.00,.00,1269773.60,.00,.00
2022-08-31,Wiesbaden,288094.20,.00,.00,2806598.50,.00,.00
2022-08-31,Vicenza,128182.15,.00,.00,913085.25,.00,.00
2022-08-31,Livorno,4385.95,.00,.00,109751.10,.00,.00
2022-08-31,Stuttgart,298155.10,.00,.00,2459959.15,.00,.00
2022-08-31,Baumholder,121187.20,.00,.00,549734.30,.00,.00
2022-08-31,Ansbach,113451.00,.00,.00,699197.95,.00,.00
2022-08-31,Brunssum,1123.35,.00,.00,87210.75,.00,.00
2022-08-31,AFRC Edelweiss Lodge,5896.75,.00,.00,156249.15,.00,.00
2022-08-31,Hohenfels,-4269.30,.00,.00,508273.20,.00,.00
2022-08-31,Naples Navy,121663.15,.00,.00,939984.21,.00,.00
2022-08-31,Sigonella Navy,53916.25,.00,.00,644180.60,.00,.00
2022-08-31,Rota Navy,89957.80,.00,.00,922278.80,.00,.00
2022-08-31,Souda Bay Navy,10207.00,.00,.00,34103.05,.00,.00
2022-08-31,AFRC Dragon Hill Lodge,.00,484384.60,.00,.00,3742012.35,.00
2022-08-31,Seoul,.00,8189.85,.00,.00,128471.10,.00
2022-08-31,Casey & Hovey,.00,209308.45,.00,.00,2517407.75,.00
2022-08-31,Uijongbu,.00,.00,.00,.00,.00,.00
2022-08-31,Camp Humphreys,.00,1046804.75,.00,.00,10181417.35,.00
2022-08-31,Daegu,.00,193928.70,.00,.00,2841828.85,.00
2022-08-31,Chinhae Navy,.00,66680.85,.00,.00,390968.90,.00
2022-08-31,Camp Mujuk Marines,.00,.00,.00,.00,.00,.00
2022-08-31,Camp Zama,.00,.00,150756.05,.00,.00,1168154.70
2022-08-31,Fuji Marines,.00,.00,5925.00,.00,.00,23198.95
2022-08-31,Sanno Navy,.00,.00,111510.20,.00,.00,869611.15
2022-08-31,Atsugi Navy,.00,.00,82926.70,.00,.00,962549.55
2022-08-31,Okinawa,.00,.00,5053.00,.00,.00,60117.80
2022-08-31,Okinawa Marines,.00,.00,950812.85,.00,.00,10073108.15
2022-08-31,Okinawa Navy,.00,.00,79919.85,.00,.00,383190.35
2022-08-31,Iwakuni Marines,.00,.00,213601.70,.00,.00,2016185.25
2022-08-31,Sasebo Navy,.00,.00,217721.85,.00,.00,2271316.15
2022-08-31,Yokosuka Navy,.00,.00,386345.20,.00,.00,4817934.25
2022-08-31,Singapore Navy,.00,.00,214.00,.00,.00,57146.00
2022-08-31,Total Gaming Revenue,1750531.35,2009297.20,2204786.40,15276033.76,19802106.30,22702512.30
2023-08-31,Kaiserslautern,412641.40,.00,.00,3561415.20,.00,.00
2023-08-31,Grafenwoehr,130696.10,.00,.00,1778205.75,.00,.00
2023-08-31,Wiesbaden,327742.50,.00,.00,2590439.15,.00,.00
2023-08-31,Vicenza,134956.60,.00,.00,1000235.70,.00,.00
2023-08-31,Livorno,9392.80,.00,.00,116265.85,.00,.00
2023-08-31,Stuttgart,262054.05,.00,.00,2366473.00,.00,.00
2023-08-31,Baumholder,104724.65,.00,.00,653431.50,.00,.00
2023-08-31,Ansbach,68078.95,.00,.00,755292.60,.00,.00
2023-08-31,Brunssum,5410.50,.00,.00,103706.00,.00,.00
2023-08-31,AFRC Edelweiss Lodge,40902.15,.00,.00,248857.67,.00,.00
2023-08-31,Hohenfels,32945.20,.00,.00,378355.35,.00,.00
2023-08-31,Naples Navy,166754.95,.00,.00,1281052.65,.00,.00
2023-08-31,Sigonella Navy,68077.05,.00,.00,689331.80,.00,.00
2023-08-31,Rota Navy,37506.35,.00,.00,841337.35,.00,.00
2023-08-31,Souda Bay Navy,4224.00,.00,.00,112815.65,.00,.00
2023-08-31,AFRC Dragon Hill Lodge,.00,379928.10,.00,.00,4561813.00,.00
2023-08-31,Seoul,.00,12938.95,.00,.00,194842.10,.00
2023-08-31,Casey & Hovey,.00,288609.70,.00,.00,2022560.80,.00
2023-08-31,Uijongbu,.00,.00,.00,.00,.00,.00
2023-08-31,Camp Humphreys,.00,1300545.40,.00,.00,11433729.85,.00
2023-08-31,Daegu,.00,220183.10,.00,.00,2086648.70,.00
2023-08-31,Chinhae Navy,.00,28714.25,.00,.00,275815.00,.00
2023-08-31,Camp Mujuk Marines,.00,.00,.00,.00,.00,.00
2023-08-31,Camp Zama,.00,.00,150236.85,.00,.00,1216641.00
2023-08-31,Fuji Marines,.00,.00,3694.00,.00,.00,28763.85
2023-08-31,Sanno Navy,.00,.00,114844.20,.00,.00,913706.00
2023-08-31,Atsugi Navy,.00,.00,161860.30,.00,.00,1136135.05
2023-08-31,Okinawa,.00,.00,4690.50,.00,.00,78826.70
2023-08-31,Okinawa Marines,.00,.00,546366.95,.00,.00,10072891.95
2023-08-31,Okinawa Navy,.00,.00,36035.10,.00,.00,350270.15
2023-08-31,Iwakuni Marines,.00,.00,157339.70,.00,.00,1789391.00
2023-08-31,Sasebo Navy,.00,.00,272434.25,.00,.00,2001185.65
2023-08-31,Yokosuka Navy,.00,.00,479388.60,.00,.00,4787772.45
2023-08-31,Singapore Navy,.00,.00,2607.00,.00,.00,51919.00
2023-08-31,Total Gaming Revenue,1806107.25,2230919.50,1929497.45,16477215.22,20575409.45,22427502.80
2020-09-30,Kaiserslautern,381637.75,.00,.00,2689150.15,.00,.00
2020-09-30,Grafenwoehr,58144.90,.00,.00,1355142.35,.00,.00
2020-09-30,Wiesbaden,222882.85,.00,.00,2023579.05,.00,.00
2020-09-30,Vicenza,64420.15,.00,.00,512097.15,.00,.00
2020-09-30,Livorno,6230.00,.00,.00,24130.20,.00,.00
2020-09-30,Stuttgart,189891.70,.00,.00,1416567.90,.00,.00
2020-09-30,Baumholder,54648.45,.00,.00,467424.70,.00,.00
2020-09-30,Ansbach,29373.55,.00,.00,370453.50,.00,.00
2020-09-30,Schinnen,4694.00,.00,.00,46531.70,.00,.00
2020-09-30,AFRC Edelweiss Lodge,6245.95,.00,.00,204228.97,.00,.00
2020-09-30,Hohenfels,63225.15,.00,.00,370182.45,.00,.00
2020-09-30,Naples Navy,96448.00,.00,.00,588654.00,.00,.00
2020-09-30,Sigonella Navy,38609.25,.00,.00,443036.55,.00,.00
2020-09-30,Rota Navy,107225.35,.00,.00,615590.65,.00,.00
2020-09-30,Souda Bay Navy,.00,.00,.00,58890.00,.00,.00
2020-09-30,AFRC Dragon Hill Lodge,.00,666291.65,.00,.00,5502275.05,.00
2020-09-30,Seoul,.00,30479.00,.00,.00,674166.00,.00
2020-09-30,Casey & Hovey,.00,209649.80,.00,.00,2386295.85,.00
2020-09-30,Uijongbu,.00,.00,.00,.00,.00,.00
2020-09-30,Camp Humphreys,.00,897777.15,.00,.00,10159706.40,.00
2020-09-30,Daegu,.00,292383.55,.00,.00,2684380.90,.00
2020-09-30,Chinhae Navy,.00,90471.00,.00,.00,357443.06,.00
2020-09-30,Camp Mujuk Marines,.00,.00,.00,.00,.00,.00
2020-09-30,Camp Zama,.00,.00,202091.60,.00,.00,1323668.40
2020-09-30,Fuji Marines,.00,.00,1685.00,.00,.00,13839.25
2020-09-30,Sanno Navy,.00,.00,.00,.00,.00,651836.10
2020-09-30,Atsugi Navy,.00,.00,150636.45,.00,.00,1083616.25
2020-09-30,Okinawa,.00,.00,.00,.00,.00,50454.00
2020-09-30,Okinawa Marines,.00,.00,659593.50,.00,.00,9108853.25
2020-09-30,Okinawa Navy,.00,.00,17267.65,.00,.00,280698.30
2020-09-30,Iwakuni Marines,.00,.00,199532.20,.00,.00,1914320.15
2020-09-30,Sasebo Navy,.00,.00,164997.10,.00,.00,1772062.70
2020-09-30,Yokosuka Navy,.00,.00,192931.15,.00,.00,3290195.85
2020-09-30,Singapore Navy,.00,.00,.00,.00,.00,33112.95
2020-09-30,Total Gaming Revenue,1323677.05,2187052.15,1588734.65,11185659.32,21764267.26,19522657.20
2021-09-30,Kaiserslautern,251704.50,.00,.00,1405306.00,.00,.00
2021-09-30,Grafenwoehr,88783.60,.00,.00,1516836.20,.00,.00
2021-09-30,Wiesbaden,274751.15,.00,.00,2366197.35,.00,.00
2021-09-30,Vicenza,79215.10,.00,.00,876702.65,.00,.00
2021-09-30,Livorno,89.00,.00,.00,53966.30,.00,.00
2021-09-30,Stuttgart,229744.10,.00,.00,1602796.80,.00,.00
2021-09-30,Baumholder,27109.80,.00,.00,144051.20,.00,.00
2021-09-30,Ansbach,56035.70,.00,.00,391039.95,.00,.00
2021-09-30,Schinnen,.00,.00,.00,100346.95,.00,.00
2021-09-30,AFRC Edelweiss Lodge,49624.60,.00,.00,147252.67,.00,.00
2021-09-30,Hohenfels,45918.85,.00,.00,548273.90,.00,.00
2021-09-30,Naples Navy,109037.85,.00,.00,357618.25,.00,.00
2021-09-30,Sigonella Navy,53058.80,.00,.00,545737.90,.00,.00
2021-09-30,Rota Navy,29629.00,.00,.00,756131.05,.00,.00
2021-09-30,Souda Bay Navy,.00,.00,.00,.00,.00,.00
2021-09-30,AFRC Dragon Hill Lodge,.00,314661.70,.00,.00,4900542.75,.00
2021-09-30,Seoul,.00,18885.50,.00,.00,296030.50,.00
2021-09-30,Casey & Hovey,.00,199799.95,.00,.00,2372006.15,.00
2021-09-30,Uijongbu,.00,.00,.00,.00,.00,.00
2021-09-30,Camp Humphreys,.00,909256.45,.00,.00,11685569.55,.00
2021-09-30,Daegu,.00,300652.80,.00,.00,3240962.25,.00
2021-09-30,Chinhae Navy,.00,23266.70,.00,.00,375058.45,.00
2021-09-30,Camp Mujuk Marines,.00,.00,.00,.00,.00,.00
2021-09-30,Camp Zama,.00,.00,130853.45,.00,.00,1586784.65
2021-09-30,Fuji Marines,.00,.00,5382.00,.00,.00,27515.50
2021-09-30,Sanno Navy,.00,.00,58952.55,.00,.00,367350.55
2021-09-30,Atsugi Navy,.00,.00,139344.60,.00,.00,1496235.90
2021-09-30,Okinawa,.00,.00,9992.10,.00,.00,36379.15
2021-09-30,Okinawa Marines,.00,.00,807909.15,.00,.00,10742022.95
2021-09-30,Okinawa Navy,.00,.00,54220.90,.00,.00,389365.20
2021-09-30,Iwakuni Marines,.00,.00,226269.40,.00,.00,2099007.50
2021-09-30,Sasebo Navy,.00,.00,228643.95,.00,.00,2481868.60
2021-09-30,Yokosuka Navy,.00,.00,437963.40,.00,.00,4052650.50
2021-09-30,Singapore Navy,.00,.00,.00,.00,.00,-30.50
2021-09-30,Total Gaming Revenue,1294702.05,1766523.10,2099531.50,10812257.17,22870169.65,23279150.00
2022-09-30,Kaiserslautern,264568.65,.00,.00,3440222.80,.00,.00
2022-09-30,Grafenwoehr,62243.75,.00,.00,1332017.35,.00,.00
2022-09-30,Wiesbaden,306470.70,.00,.00,3113069.20,.00,.00
2022-09-30,Vicenza,55701.60,.00,.00,968786.85,.00,.00
2022-09-30,Livorno,368.35,.00,.00,110119.45,.00,.00
2022-09-30,Stuttgart,155680.80,.00,.00,2615639.95,.00,.00
2022-09-30,Baumholder,48980.25,.00,.00,598714.55,.00,.00
2022-09-30,Ansbach,63690.90,.00,.00,762888.85,.00,.00
2022-09-30,Brunssum,-16269.90,.00,.00,70940.85,.00,.00
2022-09-30,AFRC Edelweiss Lodge,25191.05,.00,.00,181440.20,.00,.00
2022-09-30,Hohenfels,22773.70,.00,.00,531046.90,.00,.00
2022-09-30,Naples Navy,103968.15,.00,.00,1043952.36,.00,.00
2022-09-30,Sigonella Navy,65536.05,.00,.00,709716.65,.00,.00
2022-09-30,Rota Navy,92939.30,.00,.00,1015218.10,.00,.00
2022-09-30,Souda Bay Navy,7766.00,.00,.00,41869.05,.00,.00
2022-09-30,AFRC Dragon Hill Lodge,.00,401302.95,.00,.00,4143315.30,.00
2022-09-30,Seoul,.00,29867.50,.00,.00,158338.60,.00
2022-09-30,Casey & Hovey,.00,251820.55,.00,.00,2769228.30,.00
2022-09-30,Uijongbu,.00,.00,.00,.00,.00,.00
2022-09-30,Camp Humphreys,.00,1149238.30,.00,.00,11330655.65,.00
2022-09-30,Daegu,.00,301017.25,.00,.00,3142846.10,.00
2022-09-30,Chinhae Navy,.00,9507.50,.00,.00,400476.40,.00
2022-09-30,Camp Mujuk Marines,.00,.00,.00,.00,.00,.00
2022-09-30,Camp Zama,.00,.00,127587.95,.00,.00,1295742.65
2022-09-30,Fuji Marines,.00,.00,4835.00,.00,.00,28033.95
2022-09-30,Sanno Navy,.00,.00,102051.00,.00,.00,971662.15
2022-09-30,Atsugi Navy,.00,.00,121563.00,.00,.00,1084112.55
2022-09-30,Okinawa,.00,.00,-3418.50,.00,.00,56699.30
2022-09-30,Okinawa Marines,.00,.00,824078.50,.00,.00,10897186.65
2022-09-30,Okinawa Navy,.00,.00,1118.60,.00,.00,384308.95
2022-09-30,Iwakuni Marines,.00,.00,75093.10,.00,.00,2091278.35
2022-09-30,Sasebo Navy,.00,.00,197213.35,.00,.00,2468529.50
2022-09-30,Yokosuka Navy,.00,.00,456024.10,.00,.00,5273958.35
2022-09-30,Singapore Navy,.00,.00,2485.00,.00,.00,59631.00
2022-09-30,Total Gaming Revenue,1259609.35,2142754.05,1908631.10,16535643.11,21944860.35,24611143.40
2023-09-30,Kaiserslautern,389622.37,.00,.00,3951037.57,.00,.00
2023-09-30,Grafenwoehr,165397.98,.00,.00,1943603.73,.00,.00
2023-09-30,Wiesbaden,193742.15,.00,.00,2784181.30,.00,.00
2023-09-30,Vicenza,107354.60,.00,.00,1107590.30,.00,.00
2023-09-30,Livorno,5901.61,.00,.00,122167.46,.00,.00
2023-09-30,Stuttgart,226077.86,.00,.00,2592550.86,.00,.00
2023-09-30,Baumholder,38549.35,.00,.00,691980.85,.00,.00
2023-09-30,Ansbach,84011.64,.00,.00,839304.24,.00,.00
2023-09-30,Brunssum,10693.12,.00,.00,114399.12,.00,.00
2023-09-30,AFRC Edelweiss Lodge,20031.88,.00,.00,268889.55,.00,.00
2023-09-30,Hohenfels,19579.05,.00,.00,397934.40,.00,.00
2023-09-30,Naples Navy,113477.87,.00,.00,1394530.52,.00,.00
2023-09-30,Sigonella Navy,40481.75,.00,.00,729813.55,.00,.00
2023-09-30,Rota Navy,85736.52,.00,.00,927073.87,.00,.00
2023-09-30,Souda Bay Navy,14902.23,.00,.00,127717.88,.00,.00
2023-09-30,AFRC Dragon Hill Lodge,.00,531193.58,.00,.00,5093006.58,.00
2023-09-30,Seoul,.00,6019.96,.00,.00,200862.06,.00
2023-09-30,Casey & Hovey,.00,146682.14,.00,.00,2169242.94,.00
2023-09-30,Uijongbu,.00,.00,.00,.00,.00,.00
2023-09-30,Camp Humphreys,.00,1024069.67,.00,.00,12457799.52,.00
2023-09-30,Daegu,.00,128379.79,.00,.00,2215028.49,.00
2023-09-30,Chinhae Navy,.00,33644.42,.00,.00,309459.42,.00
2023-09-30,Camp Mujuk Marines,.00,.00,.00,.00,.00,.00
2023-09-30,Camp Zama,.00,.00,126856.17,.00,.00,1343497.17
2023-09-30,Fuji Marines,.00,.00,6827.63,.00,.00,35591.48
2023-09-30,Sanno Navy,.00,.00,84339.17,.00,.00,998045.17
2023-09-30,Atsugi Navy,.00,.00,100147.89,.00,.00,1236282.94
2023-09-30,Okinawa,.00,.00,6.00,.00,.00,78832.70
2023-09-30,Okinawa Marines,.00,.00,968099.77,.00,.00,11040991.72
2023-09-30,Okinawa Navy,.00,.00,4277.59,.00,.00,354547.74
2023-09-30,Iwakuni Marines,.00,.00,106425.87,.00,.00,1895816.87
2023-09-30,Sasebo Navy,.00,.00,175767.97,.00,.00,2176953.62
2023-09-30,Yokosuka Navy,.00,.00,382864.76,.00,.00,5170637.21
2023-09-30,Singapore Navy,.00,.00,1465.20,.00,.00,53384.20
2023-09-30,Total Gaming Revenue,1515559.98,1869989.56,1957078.02,17992775.20,22445399.01,24384580.82
2020-10-31,Kaiserslautern,267232.15,.00,.00,267232.15,.00,.00
2020-10-31,Grafenwoehr,89556.25,.00,.00,89556.25,.00,.00
2020-10-31,Wiesbaden,143065.85,.00,.00,143065.85,.00,.00
2020-10-31,Vicenza,24290.95,.00,.00,24290.95,.00,.00
2020-10-31,Livorno,8680.00,.00,.00,8680.00,.00,.00
2020-10-31,Stuttgart,28518.50,.00,.00,28518.50,.00,.00
2020-10-31,Baumholder,12703.25,.00,.00,12703.25,.00,.00
2020-10-31,Ansbach,37881.25,.00,.00,37881.25,.00,.00
2020-10-31,Schinnen,6759.10,.00,.00,6759.10,.00,.00
2020-10-31,AFRC Edelweiss Lodge,12758.35,.00,.00,12758.35,.00,.00
2020-10-31,Hohenfels,30266.80,.00,.00,30266.80,.00,.00
2020-10-31,Naples Navy,85315.15,.00,.00,85315.15,.00,.00
2020-10-31,Sigonella Navy,34841.65,.00,.00,34841.65,.00,.00
2020-10-31,Rota Navy,71448.35,.00,.00,71448.35,.00,.00
2020-10-31,Souda Bay Navy,.00,.00,.00,.00,.00,.00
2020-10-31,AFRC Dragon Hill Lodge,.00,290828.95,.00,.00,290828.95,.00
2020-10-31,Seoul,.00,46861.00,.00,.00,46861.00,.00
2020-10-31,Casey & Hovey,.00,217016.05,.00,.00,217016.05,.00
2020-10-31,Uijongbu,.00,.00,.00,.00,.00,.00
2020-10-31,Camp Humphreys,.00,1106322.60,.00,.00,1106322.60,.00
2020-10-31,Daegu,.00,238978.95,.00,.00,238978.95,.00
2020-10-31,Chinhae Navy,.00,20395.90,.00,.00,20395.90,.00
2020-10-31,Camp Mujuk Marines,.00,.00,.00,.00,.00,.00
2020-10-31,Camp Zama,.00,.00,92237.55,.00,.00,92237.55
2020-10-31,Fuji Marines,.00,.00,1368.00,.00,.00,1368.00
2020-10-31,Sanno Navy,.00,.00,.00,.00,.00,.00
2020-10-31,Atsugi Navy,.00,.00,175034.20,.00,.00,175034.20
2020-10-31,Okinawa,.00,.00,-1320.00,.00,.00,-1320.00
2020-10-31,Okinawa Marines,.00,.00,1029045.65,.00,.00,1029045.65
2020-10-31,Okinawa Navy,.00,.00,43368.65,.00,.00,43368.65
2020-10-31,Iwakuni Marines,.00,.00,117061.15,.00,.00,117061.15
2020-10-31,Sasebo Navy,.00,.00,98001.10,.00,.00,98001.10
2020-10-31,Yokosuka Navy,.00,.00,266165.85,.00,.00,266165.85
2020-10-31,Singapore Navy,.00,.00,.00,.00,.00,.00
2020-10-31,Total Gaming Revenue,853317.60,1920403.45,1820962.15,853317.60,1920403.45,1820962.15
2021-10-31,Kaiserslautern,225342.80,.00,.00,225342.80,.00,.00
2021-10-31,Grafenwoehr,73369.35,.00,.00,73369.35,.00,.00
2021-10-31,Wiesbaden,170663.50,.00,.00,170663.50,.00,.00
2021-10-31,Vicenza,53679.60,.00,.00,53679.60,.00,.00
2021-10-31,Livorno,10059.00,.00,.00,10059.00,.00,.00
2021-10-31,Stuttgart,170063.50,.00,.00,170063.50,.00,.00
2021-10-31,Baumholder,54593.50,.00,.00,54593.50,.00,.00
2021-10-31,Ansbach,10767.60,.00,.00,10767.60,.00,.00
2021-10-31,Schinnen,2201.15,.00,.00,2201.15,.00,.00
2021-10-31,AFRC Edelweiss Lodge,32615.80,.00,.00,32615.80,.00,.00
2021-10-31,Hohenfels,46485.55,.00,.00,46485.55,.00,.00
2021-10-31,Naples Navy,67580.80,.00,.00,67580.80,.00,.00
2021-10-31,Sigonella Navy,17466.50,.00,.00,17466.50,.00,.00
2021-10-31,Rota Navy,67532.40,.00,.00,67532.40,.00,.00
2021-10-31,Souda Bay Navy,.00,.00,.00,.00,.00,.00
2021-10-31,AFRC Dragon Hill Lodge,.00,160781.55,.00,.00,160781.55,.00
2021-10-31,Seoul,.00,17422.50,.00,.00,17422.50,.00
2021-10-31,Casey & Hovey,.00,171819.00,.00,.00,171819.00,.00
2021-10-31,Uijongbu,.00,.00,.00,.00,.00,.00
2021-10-31,Camp Humphreys,.00,973532.60,.00,.00,973532.60,.00
2021-10-31,Daegu,.00,231590.75,.00,.00,231590.75,.00
2021-10-31,Chinhae Navy,.00,26734.00,.00,.00,26734.00,.00
2021-10-31,Camp Mujuk Marines,.00,.00,.00,.00,.00,.00
2021-10-31,Camp Zama,.00,.00,53041.75,.00,.00,53041.75
2021-10-31,Fuji Marines,.00,.00,7296.00,.00,.00,7296.00
2021-10-31,Sanno Navy,.00,.00,93131.25,.00,.00,93131.25
2021-10-31,Atsugi Navy,.00,.00,77604.95,.00,.00,77604.95
2021-10-31,Okinawa,.00,.00,2906.15,.00,.00,2906.15
2021-10-31,Okinawa Marines,.00,.00,971477.90,.00,.00,971477.90
2021-10-31,Okinawa Navy,.00,.00,-6552.35,.00,.00,-6552.35
2021-10-31,Iwakuni Marines,.00,.00,125185.95,.00,.00,125185.95
2021-10-31,Sasebo Navy,.00,.00,195076.95,.00,.00,195076.95
2021-10-31,Yokosuka Navy,.00,.00,365797.40,.00,.00,365797.40
2021-10-31,Singapore Navy,.00,.00,.00,.00,.00,.00
2021-10-31,Total Gaming Revenue,1002421.05,1581880.40,1884965.95,1002421.05,1581880.40,1884965.95
2022-10-31,Kaiserslautern,283269.60,.00,.00,283269.60,.00,.00
2022-10-31,Grafenwoehr,130311.25,.00,.00,130311.25,.00,.00
2022-10-31,Wiesbaden,191804.00,.00,.00,191804.00,.00,.00
2022-10-31,Vicenza,55741.15,.00,.00,55741.15,.00,.00
2022-10-31,Livorno,16277.30,.00,.00,16277.30,.00,.00
2022-10-31,Stuttgart,210508.10,.00,.00,210508.10,.00,.00
2022-10-31,Baumholder,53464.80,.00,.00,53464.80,.00,.00
2022-10-31,Ansbach,44899.00,.00,.00,44899.00,.00,.00
2022-10-31,Brunssum,21120.50,.00,.00,21120.50,.00,.00
2022-10-31,AFRC Edelweiss Lodge,8701.30,.00,.00,8701.30,.00,.00
2022-10-31,Hohenfels,29700.30,.00,.00,29700.30,.00,.00
2022-10-31,Naples Navy,121551.55,.00,.00,121551.55,.00,.00
2022-10-31,Sigonella Navy,19599.60,.00,.00,19599.60,.00,.00
2022-10-31,Rota Navy,46384.75,.00,.00,46384.75,.00,.00
2022-10-31,Souda Bay Navy,10094.50,.00,.00,10094.50,.00,.00
2022-10-31,AFRC Dragon Hill Lodge,.00,293859.25,.00,.00,293859.25,.00
2022-10-31,Seoul,.00,23448.60,.00,.00,23448.60,.00
2022-10-31,Casey & Hovey,.00,144057.95,.00,.00,144057.95,.00
2022-10-31,Uijongbu,.00,.00,.00,.00,.00,.00
2022-10-31,Camp Humphreys,.00,967357.25,.00,.00,967357.25,.00
2022-10-31,Daegu,.00,242104.35,.00,.00,242104.35,.00
2022-10-31,Chinhae Navy,.00,41099.95,.00,.00,41099.95,.00
2022-10-31,Camp Mujuk Marines,.00,.00,.00,.00,.00,.00
2022-10-31,Camp Zama,.00,.00,120263.55,.00,.00,120263.55
2022-10-31,Fuji Marines,.00,.00,4004.50,.00,.00,4004.50
2022-10-31,Sanno Navy,.00,.00,57091.75,.00,.00,57091.75
2022-10-31,Atsugi Navy,.00,.00,89285.50,.00,.00,89285.50
2022-10-31,Okinawa,.00,.00,6006.50,.00,.00,6006.50
2022-10-31,Okinawa Marines,.00,.00,838449.95,.00,.00,838449.95
2022-10-31,Okinawa Navy,.00,.00,26180.90,.00,.00,26180.90
