Page,Loc #,Location,Month,Revenue,NAFI Amt,Annual Revenue,Annual NAFI
148,1122,Surfside 401001,Mar-18,39861.6,31889.3,,
148,1122,Surfside 401001,Apr-18,61185.7,48948.55,,
148,1122,Surfside 401001,May-18,54897.65,43918.1,,
148,1122,Surfside 401001,Jun-18,21569.9,17255.9,,
148,1122,Surfside 401001,Jul-18,52745.8,42196.65,,
148,1122,Surfside 401001,Aug-18,48873.9,39099.1,,
148,1122,Surfside 401001,Sep-18,25403.85,20323.05,490115.1,392091.95
148,1122,Surfside 401001,Oct-18,40789.1,32631.3,,
148,1122,Surfside 401001,Nov-18,30306.95,24245.55,,
148,1122,Surfside 401001,Dec-18,33570.25,26856.2,,
148,1122,Surfside 401001,Jan-19,29110.1,25504.1,,
148,1122,Surfside 401001,Feb-19,40009.25,32256.8,,
148,1122,Surfside 401001,Mar-19,48396.4,43267.7,,
148,1122,Surfside 401001,Apr-19,90161.0,72128.8,,
148,1122,Surfside 401001,May-19,55904.55,44723.65,,
148,1122,Surfside 401001,Jun-19,64334.45,44451.6,,
148,1122,Surfside 401001,Jul-19,28208.85,22567.1,,
148,1122,Surfside 401001,Aug-19,10265.95,25854.35,,
148,1122,Surfside 401001,Sep-19,14392.7,5732.0,485449.55,400219.15
148,1122,Surfside 401001,Oct-19,47597.4,26218.45,,
148,1122,Surfside 401001,Nov-19,25009.45,20007.55,,
148,1122,Surfside 401001,Dec-19,37029.4,29623.55,,
148,1122,Surfside 401001,Jan-20,19910.1,20881.65,,
148,1122,Surfside 401001,Feb-20,48342.95,35003.15,,
148,1122,Surfside 401001,Mar-20,60418.15,47052.1,,
148,1122,Surfside 401001,Apr-20,83.5,66.8,,
148,1122,Surfside 401001,Jun-20,17991.0,14392.8,,
148,1122,Surfside 401001,Jul-20,35220.7,28176.55,,
148,1122,Surfside 401001,Aug-20,-3416.05,5448.1,,
148,1122,Surfside 401001,Sep-20,80629.15,56322.35,368815.75,283193.05
148,1122,Surfside 401001,Oct-20,57795.9,46236.7,,
149,1122,Surfside 401001,Nov-20,60922.45,48738.0,,
149,1122,Surfside 401001,Dec-20,22387.75,24521.4,,
149,1122,Surfside 401001,Jan-21,18941.55,9678.35,,
149,1122,Surfside 401001,Feb-21,36361.2,31763.65,,
149,1122,Surfside 401001,Mar-21,54775.75,40009.6,,
149,1122,Surfside 401001,Apr-21,43537.8,34830.25,,
149,1122,Surfside 401001,May-21,44927.45,35941.95,,
149,1122,Surfside 401001,Jun-21,44718.5,35774.8,,
149,1122,Surfside 401001,Jul-21,31342.25,32220.35,,
149,1122,Surfside 401001,Aug-21,70686.2,49402.4,,
149,1122,Surfside 401001,Sep-21,33353.8,26683.05,519750.6,415800.5
149,1122,Surfside 401001,Oct-21,33990.55,27192.45,,
149,1122,Surfside 401001,Nov-21,24999.75,19999.8,,
149,1122,Surfside 401001,Dec-21,28955.15,27412.1,,
149,1122,Surfside 401001,Jan-22,13432.9,10176.8,,
149,1122,Surfside 401001,Feb-22,12705.55,14991.7,,
149,1122,Surfside 401001,Mar-22,55231.0,35679.05,,
149,1122,Surfside 401001,Apr-22,36219.5,28975.6,,
149,1122,Surfside 401001,May-22,19554.45,15643.55,,
149,1122,Surfside 401001,Jun-22,41069.3,35003.1,,
149,1122,Surfside 401001,Jul-22,25637.35,21117.0,,
149,1122,Surfside 401001,Aug-22,29578.4,20907.95,,
149,1122,Surfside 401001,Sep-22,29847.65,23878.1,351221.55,280977.2
149,1122,Surfside 401001,Oct-22,28674.0,22939.2,,
149,1122,Surfside 401001,Nov-22,21355.35,17084.3,,
149,1122,Surfside 401001,Dec-22,26704.5,22329.7,,
149,1122,Surfside 401001,Jan-23,14376.0,21659.85,,
149,1122,Surfside 401001,Feb-23,22568.55,12394.05,,
149,1122,Surfside 401001,Mar-23,43638.65,29446.55,,
149,1122,Surfside 401001,Apr-23,33285.15,26628.1,,
149,1122,Surfside 401001,May-23,36466.25,29173.0,,
149,1122,Surfside 401001,Jun-23,27940.55,23633.25,,
149,1122,Surfside 401001,Jul-23,30102.0,22800.8,,
149,1122,Surfside 401001,Aug-23,39265.85,31412.7,,
149,1122,Surfside 401001,Sep-23,22895.65,18953.8,347272.5,278455.3
150,1135,Strike Zone,Oct-13,22567.13,16277.05,,
150,1135,Strike Zone,Nov-13,24109.7,21549.75,,
150,1135,Strike Zone,Dec-13,25795.5,21253.85,,
150,1135,Strike Zone,Jan-14,41605.9,28531.0,,
150,1135,Strike Zone,Feb-14,25074.25,18782.4,,
150,1135,Strike Zone,Mar-14,40740.15,32592.1,,
150,1135,Strike Zone,Apr-14,35905.9,28724.75,,
150,1135,Strike Zone,May-14,18968.85,15175.05,,
150,1135,Strike Zone,Jun-14,16929.6,13543.7,,
150,1135,Strike Zone,Jul-14,22111.0,17688.8,,
150,1135,Strike Zone,Aug-14,12150.0,12760.4,,
150,1135,Strike Zone,Sep-14,16523.35,10178.3,302481.33,237057.15
150,1135,Strike Zone,Oct-14,30050.0,24040.0,,
150,1135,Strike Zone,Nov-14,8875.35,7100.3,,
150,1135,Strike Zone,Dec-14,22427.7,17942.15,,
150,1135,Strike Zone,Jan-15,1677.75,1342.2,,
150,1135,Strike Zone,Feb-15,13411.5,10729.2,,
150,1135,Strike Zone,Mar-15,19429.75,15543.8,,
150,1135,Strike Zone,Apr-15,11892.2,9513.75,,
150,1135,Strike Zone,May-15,10652.6,8522.1,,
150,1135,Strike Zone,Jun-15,12589.55,10071.6,,
150,1135,Strike Zone,Jul-15,12819.65,10255.7,,
150,1135,Strike Zone,Aug-15,9433.0,7546.4,,
150,1135,Strike Zone,Sep-15,12311.0,9848.8,165570.05,132456.0
150,1135,Strike Zone,Oct-15,13176.95,10541.55,,
150,1135,Strike Zone,Nov-15,11547.2,9237.75,,
150,1135,Strike Zone,Dec-15,1752.05,1401.65,,
150,1135,Strike Zone,Jan-16,17194.5,13755.6,,
150,1135,Strike Zone,Feb-16,10600.9,8480.7,,
150,1135,Strike Zone,Mar-16,11029.9,8823.9,,
150,1135,Strike Zone,Apr-16,17953.8,14363.05,,
150,1135,Strike Zone,May-16,20960.5,16768.4,,
150,1135,Strike Zone,Jun-16,12902.25,10321.8,,
150,1135,Strike Zone,Jul-16,15854.0,12683.2,,
150,1135,Strike Zone,Aug-16,21427.4,17141.9,,
150,1135,Strike Zone,Sep-16,3573.7,2858.95,157973.15,126378.45
150,1135,Strike Zone,Oct-16,17403.25,13922.6,,
150,1135,Strike Zone,Nov-16,13937.8,11150.25,,
150,1135,Strike Zone,Dec-16,10339.5,8271.6,,
150,1135,Strike Zone,Jan-17,18423.0,14738.4,,
150,1135,Strike Zone,Feb-17,15892.0,12713.6,,
151,1135,Strike Zone,Mar-17,12404.45,9923.55,,
151,1135,Strike Zone,Apr-17,8975.45,7180.35,,
151,1135,Strike Zone,May-17,6725.2,5380.15,,
151,1135,Strike Zone,Jun-17,9953.0,7962.4,,
151,1135,Strike Zone,Jul-17,5463.0,4370.4,,
151,1135,Strike Zone,Aug-17,11651.7,9321.35,,
151,1135,Strike Zone,Sep-17,13891.0,11112.8,145059.35,116047.45
151,1135,Strike Zone,Oct-17,10807.2,8645.75,,
151,1135,Strike Zone,Nov-17,16415.6,13132.5,,
151,1135,Strike Zone,Dec-17,11047.0,8837.6,,
151,1135,Strike Zone,Sep-18,38269.8,30615.85,,
151,1137,Iwakuni Club 401201,Oct-13,162785.03,130368.65,,
151,1137,Iwakuni Club 401201,Nov-13,107500.55,86000.45,,
151,1137,Iwakuni Club 401201,Dec-13,138437.85,110750.3,,
151,1137,Iwakuni Club 401201,Jan-14,121068.19,98908.6,,
151,1137,Iwakuni Club 401201,Feb-14,124682.47,102814.2,,
151,1137,Iwakuni Club 401201,Mar-14,145526.01,116178.25,,
151,1137,Iwakuni Club 401201,Apr-14,166858.54,134533.2,,
151,1137,Iwakuni Club 401201,May-14,87297.76,72912.45,,
151,1137,Iwakuni Club 401201,Jun-14,117883.5,90268.8,,
151,1137,Iwakuni Club 401201,Jul-14,136441.74,111723.5,,
151,1137,Iwakuni Club 401201,Aug-14,89236.98,75748.65,,
151,1137,Iwakuni Club 401201,Sep-14,137049.92,104641.15,1534768.54,1234848.2
151,1137,Iwakuni Club 401201,Oct-14,103329.8,81456.25,,
151,1137,Iwakuni Club 401201,Nov-14,105130.34,97051.35,,
151,1137,Iwakuni Club 401201,Dec-14,131308.53,95690.5,,
151,1137,Iwakuni Club 401201,Jan-15,115348.56,93591.25,,
151,1137,Iwakuni Club 401201,Feb-15,123291.21,94949.5,,
151,1137,Iwakuni Club 401201,Mar-15,199341.58,158973.25,,
151,1137,Iwakuni Club 401201,Apr-15,139810.38,110128.05,,
151,1137,Iwakuni Club 401201,May-15,129751.01,108594.2,,
152,1137,Iwakuni Club 401201,Jun-15,122027.53,91425.4,,
152,1137,Iwakuni Club 401201,Jul-15,97724.08,88651.35,,
152,1137,Iwakuni Club 401201,Aug-15,75753.25,59171.85,,
152,1137,Iwakuni Club 401201,Sep-15,126509.99,91717.0,1469326.26,1171399.95
152,1137,Iwakuni Club 401201,Oct-15,95502.08,81199.25,,
152,1137,Iwakuni Club 401201,Nov-15,101188.64,75218.55,,
152,1137,Iwakuni Club 401201,Dec-15,98564.1,80447.85,,
152,1137,Iwakuni Club 401201,Jan-16,73334.77,60479.45,,
152,1137,Iwakuni Club 401201,Feb-16,104632.55,88411.35,,
152,1137,Iwakuni Club 401201,Mar-16,124179.62,91119.0,,
152,1137,Iwakuni Club 401201,Apr-16,70726.86,60486.6,,
152,1137,Iwakuni Club 401201,May-16,120948.51,93635.35,,
152,1137,Iwakuni Club 401201,Jun-16,94994.33,78968.25,,
152,1137,Iwakuni Club 401201,Jul-16,106500.49,86105.75,,
152,1137,Iwakuni Club 401201,Aug-16,139487.75,105323.8,,
152,1137,Iwakuni Club 401201,Sep-16,88526.37,74470.2,1218586.07,975865.4
152,1137,Iwakuni Club 401201,Oct-16,109594.67,85606.9,,
152,1137,Iwakuni Club 401201,Nov-16,116250.22,94385.15,,
152,1137,Iwakuni Club 401201,Dec-16,112420.22,93448.75,,
152,1137,Iwakuni Club 401201,Jan-17,116128.04,89411.8,,
152,1137,Iwakuni Club 401201,Feb-17,114986.9,92794.1,,
152,1137,Iwakuni Club 401201,Mar-17,102194.14,80299.5,,
152,1137,Iwakuni Club 401201,Apr-17,99713.27,84750.25,,
152,1137,Iwakuni Club 401201,May-17,148767.75,114330.4,,
152,1137,Iwakuni Club 401201,Jun-17,82590.0,95839.75,,
152,1137,Iwakuni Club 401201,Jul-17,71942.25,48318.7,,
152,1137,Iwakuni Club 401201,Aug-17,137153.45,90100.9,,
152,1137,Iwakuni Club 401201,Sep-17,56988.7,73123.7,1268729.61,1042409.9
152,1137,Iwakuni Club 401201,Oct-17,130568.8,74050.2,,
152,1137,Iwakuni Club 401201,Nov-17,116178.25,97912.0,,
152,1137,Iwakuni Club 401201,Dec-17,146151.1,118424.55,,
152,1137,Iwakuni Club 401201,Jan-18,155465.55,118939.7,,
152,1137,Iwakuni Club 401201,Feb-18,113188.35,90486.7,,
152,1137,Iwakuni Club 401201,Mar-18,86744.4,89864.05,,
152,1137,Iwakuni Club 401201,Apr-18,110305.81,81443.35,,
152,1137,Iwakuni Club 401201,May-18,174313.39,143503.4,,
152,1137,Iwakuni Club 401201,Jun-18,136020.15,97074.3,,
152,1137,Iwakuni Club 401201,Jul-18,125700.9,93606.1,,
152,1137,Iwakuni Club 401201,Aug-18,98242.71,92380.3,,
152,1137,Iwakuni Club 401201,Sep-18,125663.69,88896.45,1518543.1,1186581.1
152,1137,Iwakuni Club 401201,Oct-18,122128.7,100705.3,,
153,1137,Iwakuni Club 401201,Nov-18,112527.5,89582.85,,
153,1137,Iwakuni Club 401201,Dec-18,98224.85,83259.5,,
153,1137,Iwakuni Club 401201,Jan-19,194491.55,148680.6,,
153,1137,Iwakuni Club 401201,Feb-19,143934.0,116070.05,,
153,1137,Iwakuni Club 401201,Mar-19,94926.19,103923.05,,
153,1137,Iwakuni Club 401201,Apr-19,201892.8,161514.2,,
153,1137,Iwakuni Club 401201,May-19,125494.32,110903.6,,
153,1137,Iwakuni Club 401201,Jun-19,121917.89,68135.3,,
153,1137,Iwakuni Club 401201,Jul-19,164769.35,119319.6,,
153,1137,Iwakuni Club 401201,Aug-19,129853.05,104846.4,,
153,1137,Iwakuni Club 401201,Sep-19,93242.75,79071.95,1603402.95,1286012.4
153,1137,Iwakuni Club 401201,Oct-19,142923.25,108896.85,,
153,1137,Iwakuni Club 401201,Nov-19,69880.7,70048.95,,
153,1137,Iwakuni Club 401201,Dec-19,151947.7,107413.75,,
153,1137,Iwakuni Club 401201,Jan-20,85977.76,81271.8,,
153,1137,Iwakuni Club 401201,Feb-20,98912.44,82660.5,,
153,1137,Iwakuni Club 401201,Mar-20,127372.5,85877.85,,
153,1137,Iwakuni Club 401201,Apr-20,-837.65,-670.1,,
153,1137,Iwakuni Club 401201,Jun-20,69306.3,55445.05,,
153,1137,Iwakuni Club 401201,Jul-20,57796.25,55217.85,,
153,1137,Iwakuni Club 401201,Aug-20,99897.8,85419.95,,
153,1137,Iwakuni Club 401201,Sep-20,99862.1,65407.2,1003039.15,796989.65
153,1137,Iwakuni Club 401201,Oct-20,40986.45,40639.3,,
153,1137,Iwakuni Club 401201,Nov-20,52541.0,36564.75,,
153,1137,Iwakuni Club 401201,Dec-20,49955.1,37582.05,,
153,1137,Iwakuni Club 401201,Jan-21,40480.75,56141.0,,
153,1137,Iwakuni Club 401201,Feb-21,94726.85,56921.35,,
153,1137,Iwakuni Club 401201,Mar-21,61124.05,44003.0,,
153,1137,Iwakuni Club 401201,Apr-21,129604.8,109949.3,,
153,1137,Iwakuni Club 401201,May-21,56221.75,42344.9,,
153,1137,Iwakuni Club 401201,Jun-21,123158.65,96471.7,,
153,1137,Iwakuni Club 401201,Jul-21,67337.05,61067.1,,
153,1137,Iwakuni Club 401201,Aug-21,110913.1,79955.2,,
153,1137,Iwakuni Club 401201,Sep-21,90951.6,72761.3,918001.15,734400.95
153,1137,Iwakuni Club 401201,Oct-21,52923.9,47480.55,,
153,1137,Iwakuni Club 401201,Nov-21,114338.7,86329.55,,
153,1137,Iwakuni Club 401201,Dec-21,45532.5,40815.5,,
153,1137,Iwakuni Club 401201,Jan-22,38057.05,40780.15,,
153,1137,Iwakuni Club 401201,Feb-22,45246.95,37090.85,,
153,1137,Iwakuni Club 401201,Mar-22,92686.6,62353.9,,
154,1137,Iwakuni Club 401201,Apr-22,55988.7,53106.05,,
154,1137,Iwakuni Club 401201,May-22,111580.45,77127.4,,
154,1137,Iwakuni Club 401201,Jun-22,49622.6,48239.65,,
154,1137,Iwakuni Club 401201,Jul-22,110401.65,86263.25,,
154,1137,Iwakuni Club 401201,Aug-22,65519.65,50133.0,,
154,1137,Iwakuni Club 401201,Sep-22,5670.85,3382.7,787569.6,633102.55
154,1137,Iwakuni Club 401201,Oct-22,50271.95,37170.8,,
154,1137,Iwakuni Club 401201,Nov-22,63376.9,50701.5,,
154,1137,Iwakuni Club 401201,Dec-22,37023.0,29618.4,,
154,1137,Iwakuni Club 401201,Jan-23,51362.6,41090.05,,
154,1137,Iwakuni Club 401201,Feb-23,107977.55,86382.05,,
154,1137,Iwakuni Club 401201,Mar-23,56051.2,52657.1,,
154,1137,Iwakuni Club 401201,Apr-23,41019.05,38175.5,,
154,1137,Iwakuni Club 401201,May-23,145917.55,103557.65,,
154,1137,Iwakuni Club 401201,Jun-23,78270.75,73877.4,,
154,1137,Iwakuni Club 401201,Jul-23,151994.8,110335.05,,
154,1137,Iwakuni Club 401201,Aug-23,8064.7,6451.75,,
154,1137,Iwakuni Club 401201,Sep-23,-18655.83,630017.25,,
154,3164,Torii Pines TLF 401201,Oct-17,,,,
154,3164,Torii Pines TLF 401201,Nov-17,,,,
154,3164,Torii Pines TLF 401201,Dec-17,19358.1,15486.5,,
154,3164,Torii Pines TLF 401201,Jan-18,33264.5,26611.6,,
154,3164,Torii Pines TLF 401201,Feb-18,34689.05,27751.25,,
154,3164,Torii Pines TLF 401201,Mar-18,34028.2,27222.55,,
154,3164,Torii Pines TLF 401201,Apr-18,31878.85,25503.05,,
154,3164,Torii Pines TLF 401201,May-18,62869.8,50295.85,,
154,3164,Torii Pines TLF 401201,Jun-18,44448.4,35558.7,,
154,3164,Torii Pines TLF 401201,Jul-18,40124.8,32099.85,,
154,3164,Torii Pines TLF 401201,Aug-18,52348.35,41878.7,,
154,3164,Torii Pines TLF 401201,Sep-18,46449.8,37159.85,399459.85,319567.9
154,3164,Torii Pines TLF 401201,Oct-18,79128.1,63302.5,,
154,3164,Torii Pines TLF 401201,Nov-18,67768.8,54215.05,,
154,3164,Torii Pines TLF 401201,Dec-18,79773.2,63818.55,,
154,3164,Torii Pines TLF 401201,Jan-19,37408.3,34770.8,,
154,3164,Torii Pines TLF 401201,Feb-19,94838.1,77144.7,,
154,3164,Torii Pines TLF 401201,Mar-19,65360.0,53502.15,,
154,3164,Torii Pines TLF 401201,Apr-19,72400.6,58892.5,,
154,3164,Torii Pines TLF 401201,May-19,142320.22,125106.75,,
154,3164,Torii Pines TLF 401201,Jun-19,133651.93,88950.5,,
155,3164,Torii Pines TLF 401201,Jul-19,99635.25,78124.15,,
155,3164,Torii Pines TLF 401201,Aug-19,81067.5,72609.5,,
155,3164,Torii Pines TLF 401201,Sep-19,41127.0,30595.3,994479.0,801032.45
155,3164,Torii Pines TLF 401201,Oct-19,95726.9,71132.35,,
155,3164,Torii Pines TLF 401201,Nov-19,79072.15,85467.8,,
155,3164,Torii Pines TLF 401201,Dec-19,130833.15,98236.5,,
155,3164,Torii Pines TLF 401201,Jan-20,101846.62,72515.95,,
155,3164,Torii Pines TLF 401201,Feb-20,108586.18,86799.9,,
155,3164,Torii Pines TLF 401201,Mar-20,68866.5,67845.55,,
155,3164,Torii Pines TLF 401201,Apr-20,29567.95,4152.35,,
155,3164,Torii Pines TLF 401201,Jun-20,72604.1,58083.3,,
155,3164,Torii Pines TLF 401201,Jul-20,71432.4,58206.65,,
155,3164,Torii Pines TLF 401201,Aug-20,53074.95,53893.75,,
155,3164,Torii Pines TLF 401201,Sep-20,99670.1,67241.6,911281.0,723575.7
155,3164,Torii Pines TLF 401201,Oct-20,76074.7,63976.35,,
155,3164,Torii Pines TLF 401201,Nov-20,95326.45,89219.9,,
155,3164,Torii Pines TLF 401201,Dec-20,105330.75,69252.6,,
155,3164,Torii Pines TLF 401201,Jan-21,73987.95,60373.75,,
155,3164,Torii Pines TLF 401201,Feb-21,86903.9,76758.8,,
155,3164,Torii Pines TLF 401201,Mar-21,113435.05,81265.5,,
155,3164,Torii Pines TLF 401201,Apr-21,71233.9,63927.6,,
155,3164,Torii Pines TLF 401201,May-21,111358.75,101366.4,,
155,3164,Torii Pines TLF 401201,Jun-21,155681.6,105325.35,,
155,3164,Torii Pines TLF 401201,Jul-21,88769.45,83951.1,,
155,3164,Torii Pines TLF 401201,Aug-21,67586.05,58061.1,,
155,3164,Torii Pines TLF 401201,Sep-21,135317.8,91326.4,1181006.35,944804.85
155,3164,Torii Pines TLF 401201,Oct-21,72262.05,72027.7,,
155,3164,Torii Pines TLF 401201,Nov-21,64260.9,71351.85,,
155,3164,Torii Pines TLF 401201,Dec-21,143199.85,84323.0,,
155,3164,Torii Pines TLF 401201,Jan-22,68291.7,73449.35,,
155,3164,Torii Pines TLF 401201,Feb-22,73061.3,58424.3,,
155,3164,Torii Pines TLF 401201,Mar-22,191829.8,130748.3,,
155,3164,Torii Pines TLF 401201,Apr-22,117110.65,111281.95,,
155,3164,Torii Pines TLF 401201,May-22,148190.3,112842.2,,
155,3164,Torii Pines TLF 401201,Jun-22,138398.35,99956.55,,
155,3164,Torii Pines TLF 401201,Jul-22,69599.55,87338.05,,
155,3164,Torii Pines TLF 401201,Aug-22,148082.05,85685.9,,
155,3164,Torii Pines TLF 401201,Sep-22,69422.25,69698.05,1303708.75,1057127.2
155,3164,Torii Pines TLF 401201,Oct-22,104925.45,77571.65,,
155,3164,Torii Pines TLF 401201,Nov-22,121302.35,89250.35,,
156,3164,Torii Pines TLF 401201,Dec-22,44616.35,38581.05,,
156,3164,Torii Pines TLF 401201,Jan-23,31185.7,48419.9,,
156,3164,Torii Pines TLF 401201,Feb-23,89856.4,62908.9,,
156,3164,Torii Pines TLF 401201,Mar-23,152212.55,109495.5,,
156,3164,Torii Pines TLF 401201,Apr-23,88803.3,79491.55,,
156,3164,Torii Pines TLF 401201,May-23,138761.65,97451.85,,
156,3164,Torii Pines TLF 401201,Jun-23,29184.1,28222.4,,
156,3164,Torii Pines TLF 401201,Jul-23,47938.1,44527.35,,
156,3164,Torii Pines TLF 401201,Aug-23,149275.0,108368.0,,
156,3164,Torii Pines TLF 401201,Sep-23,125081.7,117331.15,1123142.65,901619.65
156,3167,Hangar E-Club,Oct-17,,,,
156,3167,Hangar E-Club,Sep-18,,,,
158,3163,Camp Mujuk Center,Oct-17,844.0,675.2,,
158,3163,Camp Mujuk Center,Nov-17,1048.0,838.4,,
158,3163,Camp Mujuk Center,Dec-17,700.0,560.0,,
158,3163,Camp Mujuk Center,Jan-18,32.0,25.6,,
158,3163,Camp Mujuk Center,Feb-18,238.95,191.15,,
158,3163,Camp Mujuk Center,Mar-18,1492.0,1193.6,,
158,3163,Camp Mujuk Center,May-18,788.75,631.0,,
158,3163,Camp Mujuk Center,Jun-18,345.0,276.0,,
158,3163,Camp Mujuk Center,Sep-18,329.0,263.2,5817.7,4654.15
158,3163,Camp Mujuk Center,Oct-18,10.0,8.0,,
158,3163,Camp Mujuk Center,Nov-18,343.0,274.4,,
158,3163,Camp Mujuk Center,Dec-18,836.0,668.8,,
158,3163,Camp Mujuk Center,Jan-19,279.85,223.88,,
158,3163,Camp Mujuk Center,Sep-19,1468.85,1175.08,,
159,1127,Road House 400201,May-15,,,,
159,1127,Road House 400201,Jun-15,,,,
159,1127,Road House 400201,Sep-15,2499.75,1999.8,2499.75,1999.8
159,1127,Road House 400201,Oct-15,664.48,758.4,,
159,1127,Road House 400201,Nov-15,2375.49,2091.8,,
159,1127,Road House 400201,Dec-15,1066.0,852.8,,
159,1127,Road House 400201,Jan-16,-2293.64,875.2,,
159,1127,Road House 400201,Feb-16,10358.82,7571.85,,
159,1127,Road House 400201,Mar-16,14303.32,11041.6,,
159,1127,Road House 400201,Apr-16,3961.36,3276.0,,
159,1127,Road House 400201,May-16,4516.04,4191.2,,
159,1127,Road House 400201,Jun-16,17113.31,16008.4,,
159,1127,Road House 400201,Jul-16,6176.65,3540.0,,
159,1127,Road House 400201,Aug-16,6291.27,4649.6,,
159,1127,Road House 400201,Sep-16,3710.13,5741.45,68243.23,60598.3
159,1127,Road House 400201,Oct-16,16841.09,10325.45,,
159,1127,Road House 400201,Nov-16,2851.92,2982.75,,
159,1127,Road House 400201,Dec-16,11259.97,7028.95,,
159,1127,Road House 400201,Jan-17,8183.8,6547.05,,
159,1127,Road House 400201,Feb-17,3458.07,1968.0,,
159,1127,Road House 400201,Mar-17,16111.58,12285.5,,
159,1127,Road House 400201,Apr-17,13435.79,11106.8,,
159,1127,Road House 400201,May-17,10766.57,8229.6,,
159,1127,Road House 400201,Jun-17,2589.5,2071.6,,
159,1127,Road House 400201,Jul-17,7855.0,6284.0,,
159,1127,Road House 400201,Aug-17,11401.9,9121.5,,
159,1127,Road House 400201,Sep-17,8676.8,6941.45,113431.99,84892.65
159,1127,Road House 400201,Oct-17,3382.0,2705.6,,
159,1127,Road House 400201,Nov-17,1130.0,904.0,,
159,1127,Road House 400201,Dec-17,2106.0,1684.8,,
159,1127,Road House 400201,Jan-18,8289.0,6631.2,,
159,1127,Road House 400201,Feb-18,1592.55,1274.05,,
159,1127,Road House 400201,Mar-18,1657.0,1325.6,,
159,1127,Road House 400201,Apr-18,10128.25,8102.6,,
159,1127,Road House 400201,May-18,6475.0,5180.0,,
159,1127,Road House 400201,Jun-18,1801.2,1440.95,,
159,1127,Road House 400201,Jul-18,8469.55,6775.65,,
159,1127,Road House 400201,Aug-18,6293.95,5035.15,,
160,1127,Road House 400201,Sep-18,3145.0,2516.0,54469.5,43575.6
160,1127,Road House 400201,Oct-18,2367.0,1893.6,,
160,1127,Road House 400201,Nov-18,3841.35,3073.1,,
160,1127,Road House 400201,Dec-18,6408.0,5126.4,,
160,1127,Road House 400201,Jan-19,1372.0,1097.6,,
160,1127,Road House 400201,Feb-19,9119.45,7295.55,,
160,1127,Road House 400201,Mar-19,-9379.55,7480.8,,
160,1127,Road House 400201,May-19,7355.0,5884.0,,
160,1127,Road House 400201,Jun-19,3639.7,2995.5,,
160,1127,Road House 400201,Aug-19,21229.1,1928.8,,
160,1127,Road House 400201,Sep-19,-287.0,863.45,45665.05,37638.8
160,1127,Road House 400201,Oct-19,1810.0,1448.0,,
160,1127,Road House 400201,Nov-19,65.0,52.0,,
160,1127,Road House 400201,Dec-19,853.0,682.4,,
160,1127,Road House 400201,Jan-20,1453.0,1162.4,,
160,1127,Road House 400201,Feb-20,825.0,660.0,,
160,1127,Road House 400201,Mar-20,399.25,319.4,,
160,1127,Road House 400201,Jul-20,4244.0,3395.2,,
160,1127,Road House 400201,Aug-20,2505.0,2004.0,,
160,1127,Road House 400201,Sep-20,1685.0,1348.0,13839.25,11071.4
160,1127,Road House 400201,Oct-20,1368.0,1094.4,,
160,1127,Road House 400201,Nov-20,1338.5,1070.8,,
160,1127,Road House 400201,Dec-20,323.0,258.4,,
160,1127,Road House 400201,Jan-21,632.0,505.6,,
160,1127,Road House 400201,Feb-21,530.0,424.0,,
160,1127,Road House 400201,Mar-21,522.0,417.6,,
160,1127,Road House 400201,Apr-21,5911.95,4729.55,,
160,1127,Road House 400201,May-21,545.0,436.0,,
160,1127,Road House 400201,Jun-21,4138.05,3310.45,,
160,1127,Road House 400201,Jul-21,2989.0,2391.2,,
160,1127,Road House 400201,Aug-21,3836.0,3068.8,,
160,1127,Road House 400201,Sep-21,5382.0,4305.6,27515.5,22012.4
160,1127,Road House 400201,Oct-21,7296.0,5836.8,,
160,1127,Road House 400201,Nov-21,1973.0,1578.4,,
160,1127,Road House 400201,Dec-21,609.0,487.2,,
161,1127,Road House 400201,Jan-22,1028.0,822.4,,
161,1127,Road House 400201,Feb-22,1408.0,1126.4,,
161,1127,Road House 400201,Mar-22,25.0,20.0,,
161,1127,Road House 400201,Apr-22,2120.0,1696.0,,
161,1127,Road House 400201,May-22,2526.0,2020.8,,
161,1127,Road House 400201,Jul-22,288.95,231.15,,
161,1127,Road House 400201,Aug-22,5925.0,4740.0,,
161,1127,Road House 400201,Sep-22,4835.0,3868.0,28033.95,22427.15
161,1127,Road House 400201,Oct-22,4004.5,3203.6,,
161,1127,Road House 400201,Nov-22,1719.0,1375.2,,
161,1127,Road House 400201,Dec-22,1494.0,1195.2,,
161,1127,Road House 400201,Jan-23,2687.0,2149.6,,
161,1127,Road House 400201,Feb-23,3070.0,2456.0,,
161,1127,Road House 400201,Mar-23,-3177.5,,,
161,1127,Road House 400201,Apr-23,3844.0,533.2,,
161,1127,Road House 400201,May-23,4269.0,3415.2,,
161,1127,Road House 400201,Jun-23,3749.4,2999.5,,
161,1127,Road House 400201,Jul-23,3410.45,2728.35,,
161,1127,Road House 400201,Aug-23,3694.0,2955.2,,
161,1127,Road House 400201,Sep-23,6827.63,5459.7,35591.48,28470.75
161,1127,Road House 400201,Oct-23,27.65,,,
161,1127,Road House 400201,Nov-23,4870.75,4978.6,,
161,1127,Road House 400201,Dec-23,4693.0,2920.0,,
161,1127,Road House 400201,Jan-24,2576.05,1882.6,,
161,1127,Road House 400201,Feb-24,1536.6,1464.0,,
161,1127,Road House 400201,Mar-24,-1993.9,,,
